Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","0","0","0","0","0","0","0","0","0","8,115","12,618","10,247","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-35.69%","23.14%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","79.19%","123.14%","100.00%",""
"PBT","-5,474","-5,474","-5,474","-3,405","-3,501","-3,709","-4,508","1,609","-4,282","2,805","13,510","8,709","-"
"YoY %","0.00%","0.00%","-60.76%","2.74%","5.61%","17.72%","-380.17%","137.58%","-252.66%","-79.24%","55.13%","-",""
"Horiz. %","-62.85%","-62.85%","-62.85%","-39.10%","-40.20%","-42.59%","-51.76%","18.48%","-49.17%","32.21%","155.13%","100.00%",""
"Tax","0","0","0","0","0","177","6","-148","-3","0","-1,955","-504","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","2,850.00%","104.05%","-4,833.33%","0.00%","0.00%","-287.90%","-",""
"Horiz. %","-0.00%","-0.00%","-0.00%","-0.00%","-0.00%","-35.12%","-1.19%","29.37%","0.60%","-0.00%","387.90%","100.00%",""
"NP","-5,474","-5,474","-5,474","-3,405","-3,501","-3,532","-4,502","1,461","-4,285","2,805","11,555","8,205","-"
"YoY %","0.00%","0.00%","-60.76%","2.74%","0.88%","21.55%","-408.15%","134.10%","-252.76%","-75.72%","40.83%","-",""
"Horiz. %","-66.72%","-66.72%","-66.72%","-41.50%","-42.67%","-43.05%","-54.87%","17.81%","-52.22%","34.19%","140.83%","100.00%",""
"NP to SH","-5,474","-5,474","-5,474","-3,405","-3,501","-3,532","-4,502","1,461","-4,285","761","11,555","8,205","-"
"YoY %","0.00%","0.00%","-60.76%","2.74%","0.88%","21.55%","-408.15%","134.10%","-663.07%","-93.41%","40.83%","-",""
"Horiz. %","-66.72%","-66.72%","-66.72%","-41.50%","-42.67%","-43.05%","-54.87%","17.81%","-52.22%","9.27%","140.83%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","-     %","9.20    %","-     %","-     %","14.47    %","5.79    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","149.91%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","158.89%","0.00%","0.00%","249.91%","100.00%",""
"Total Cost","5,474","5,474","5,474","3,405","3,501","3,532","4,502","-1,461","4,285","5,310","1,063","2,042","10.94%"
"YoY %","0.00%","0.00%","60.76%","-2.74%","-0.88%","-21.55%","408.15%","-134.10%","-19.30%","399.53%","-47.94%","-",""
"Horiz. %","268.07%","268.07%","268.07%","166.75%","171.45%","172.97%","220.47%","-71.55%","209.84%","260.04%","52.06%","100.00%",""
"Net Worth","166,500","166,500","166,500","180,000","183,000","186,749","192,085","196,499","194,999","198,886","197,973","186,056","-1.16%"
"YoY %","0.00%","0.00%","-7.50%","-1.64%","-2.01%","-2.78%","-2.25%","0.77%","-1.95%","0.46%","6.41%","-",""
"Horiz. %","89.49%","89.49%","89.49%","96.74%","98.36%","100.37%","103.24%","105.61%","104.81%","106.90%","106.41%","100.00%",""
"Div","7,500","7,500","7,500","-","-","-","-","-","-","-","-","-","-"
