F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Mar-2019","30-May-2019","31-Mar-2019","4","26,729","1,167","9,483","9,483","-","7,927,204","- %","35.48%","0.12%","229,974","11.62","11.20","4.12","3.97","0.00","0.00","34.4700","33.20"," 221.35%"," 206.79%","29-Mar-2019","0.25","2.15","6.06","0.01","16.49%","0.00%","30-May-2019","0.23","1.98","5.58","0.01","17.93%","0.00%"
"31-Mar-2019","18-Feb-2019","31-Dec-2018","3","22,272","3,751","2,951","2,951","-","72,947","- %","13.25%","4.05%","229,974","9.68","9.33","1.41","1.24","0.00","0.00","0.3172","0.31"," 75.65%"," -8.38%","31-Dec-2018","0.29","2.99","22.60","0.91","4.42%","0.00%","18-Feb-2019","0.23","2.37","17.92","0.73","5.58%","0.00%"
"31-Mar-2019","19-Nov-2018","30-Sep-2018","2","14,687","2,033","1,680","1,680","-","71,682","- %","11.44%","2.34%","229,974","6.39","6.15","0.80","0.70","0.00","0.00","0.3117","0.30"," 166.24%"," 64.38%","28-Sep-2018","0.30","4.70","41.07","0.96","2.44%","0.00%","19-Nov-2018","0.24","3.76","32.85","0.77","3.04%","0.00%"
"31-Mar-2019","20-Aug-2018","30-Jun-2018","1","6,136","848","630","631","-","70,625","- %","10.27%","0.89%","229,974","2.67","2.57","0.30","0.26","0.00","0.00","0.3071","0.30"," -79.59%"," 194.32%","29-Jun-2018","0.305","11.43","111.16","0.99","0.90%","0.00%","20-Aug-2018","0.34","12.74","123.92","1.11","0.81%","0.00%"
"31-Mar-2018","30-Jul-2018","31-Mar-2018","4","27,731","4,799","3,088","3,091","-","63,615","- %","11.14%","4.86%","209,815","13.22","11.61","1.47","1.29","0.00","0.00","0.3032","0.27"," -4.04%"," 394.10%","30-Mar-2018","0.325","2.46","22.06","1.07","4.53%","0.00%","30-Jul-2018","0.305","2.31","20.70","1.01","4.83%","0.00%"
"31-Mar-2018","26-Feb-2018","31-Dec-2017","3","19,818","4,231","3,220","3,221","-","63,770","- %","16.25%","5.05%","209,704","9.45","8.30","1.54","1.35","0.00","0.00","0.3041","0.27"," 215.17%"," 172.63%","29-Dec-2017","0.32","3.39","20.83","1.05","4.80%","0.00%","26-Feb-2018","0.33","3.49","21.48","1.09","4.65%","0.00%"
"31-Mar-2018","29-Nov-2017","30-Sep-2017","2","8,551","1,540","1,021","1,022","-","61,569","- %","11.94%","1.66%","209,704","4.08","3.58","0.49","0.43","0.00","0.00","0.2936","0.26"," 252.77%"," 123.52%","29-Sep-2017","0.39","9.56","80.02","1.33","1.25%","0.00%","29-Nov-2017","0.32","7.85","65.66","1.09","1.52%","0.00%"
"31-Mar-2018","25-Aug-2017","30-Jun-2017","1","3,864","-645","-669","-669","-","59,891","- %","-17.31%","-1.12%","209,704","1.84","1.62","-0.32","-0.28","0.00","0.00","0.2856","0.25"," 36.35%"," -236.53%","30-Jun-2017","0.36","19.54","-112.85","1.26","-0.89%","0.00%","25-Aug-2017","0.35","18.99","-109.71","1.23","-0.91%","0.00%"
"31-Mar-2017","30-May-2017","31-Mar-2017","4","44,593","-1,261","-1,079","-1,051","-","60,562","- %","-2.42%","-1.74%","209,704","21.26","18.68","-0.50","-0.44","0.00","0.00","0.2888","0.25"," 76.30%"," -133.58%","31-Mar-2017","0.25","1.18","-49.88","0.87","-2.00%","0.00%","30-May-2017","0.36","1.69","-71.83","1.25","-1.39%","0.00%"
"31-Mar-2017","21-Feb-2017","31-Dec-2016","3","26,801","-4,521","-4,459","-4,435","-","56,724","- %","-16.64%","-7.82%","209,704","12.78","11.23","-2.11","-1.86","0.00","0.00","0.2705","0.24"," -2.05%"," -392.93%","30-Dec-2016","0.20","1.56","-9.46","0.74","-10.57%","0.00%","21-Feb-2017","0.22","1.72","-10.40","0.81","-9.61%","0.00%"
"31-Mar-2017","24-Nov-2016","30-Sep-2016","2","19,298","-4,388","-4,369","-4,346","-","56,829","- %","-22.64%","-7.65%","209,704","9.20","8.08","-2.07","-1.82","0.00","0.00","0.2710","0.24"," -986.94%"," -7,109.68%","30-Sep-2016","0.23","2.50","-11.10","0.85","-9.01%","0.00%","24-Nov-2016","0.23","2.50","-11.10","0.85","-9.01%","0.00%"
"31-Mar-2017","26-Aug-2016","30-Jun-2016","1","9,893","596","490","490","-","62,656","- %","4.95%","0.78%","213,043","4.64","4.14","0.23","0.21","0.00","0.00","0.2941","0.26"," -84.35%"," 209.62%","30-Jun-2016","0.26","5.60","113.04","0.88","0.88%","0.00%","26-Aug-2016","0.28","6.03","121.74","0.95","0.82%","0.00%"
"31-Mar-2016","26-May-2016","31-Mar-2016","4","78,429","4,802","3,052","3,130","-","61,436","- %","3.89%","5.09%","209,109","37.51","32.85","1.49","1.31","0.00","0.00","0.2938","0.26"," 106.74%"," -60.56%","31-Mar-2016","0.30","0.80","20.04","1.02","4.99%","0.00%","26-May-2016","0.28","0.75","18.71","0.95","5.35%","0.00%"
"31-Mar-2016","26-Feb-2016","31-Dec-2015","3","48,920","2,347","1,512","1,514","-","59,824","- %","3.09%","2.53%","210,277","23.26","20.49","0.72","0.63","0.00","0.00","0.2845","0.25"," 2,341.94%"," -46.65%","31-Dec-2015","0.30","1.29","41.67","1.05","2.40%","0.00%","26-Feb-2016","0.305","1.31","42.36","1.07","2.36%","0.00%"
"31-Mar-2016","25-Nov-2015","30-Sep-2015","2","26,722","364","61","62","-","57,350","- %","0.23%","0.11%","206,666","12.93","11.19","0.03","0.03","0.00","0.00","0.2775","0.24"," 113.87%"," -96.23%","30-Sep-2015","0.32","2.47","1,066.67","1.15","0.09%","0.00%","25-Nov-2015","0.30","2.32","1,000.00","1.08","0.10%","0.00%"
