Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","957,758","946,181","907,670","758,325","573,141","576,034","510,043","512,073","450,048","473,844","432,251","404,909","9.38%"
"YoY %","1.22%","4.24%","19.69%","32.31%","-0.50%","12.94%","-0.40%","13.78%","-5.02%","9.62%","6.75%","-",""
"Horiz. %","236.54%","233.68%","224.17%","187.28%","141.55%","142.26%","125.96%","126.47%","111.15%","117.02%","106.75%","100.00%",""
"PBT","128,826","136,898","151,271","182,169","112,477","101,694","85,756","75,096","76,247","110,350","177,116","79,332","7.43%"
"YoY %","-5.90%","-9.50%","-16.96%","61.96%","10.60%","18.59%","14.20%","-1.51%","-30.90%","-37.70%","123.26%","-",""
"Horiz. %","162.39%","172.56%","190.68%","229.63%","141.78%","128.19%","108.10%","94.66%","96.11%","139.10%","223.26%","100.00%",""
"Tax","-43,796","-39,663","-38,668","-31,890","-23,804","-27,513","-21,670","-21,593","-19,793","-38,593","-28,916","-21,804","6.57%"
"YoY %","-10.42%","-2.57%","-21.25%","-33.97%","13.48%","-26.96%","-0.36%","-9.09%","48.71%","-33.47%","-32.62%","-",""
"Horiz. %","200.86%","181.91%","177.34%","146.26%","109.17%","126.18%","99.39%","99.03%","90.78%","177.00%","132.62%","100.00%",""
"NP","85,030","97,235","112,603","150,279","88,673","74,181","64,086","53,503","56,454","71,757","148,200","57,528","7.74%"
"YoY %","-12.55%","-13.65%","-25.07%","69.48%","19.54%","15.75%","19.78%","-5.23%","-21.33%","-51.58%","157.61%","-",""
"Horiz. %","147.81%","169.02%","195.74%","261.23%","154.14%","128.95%","111.40%","93.00%","98.13%","124.73%","257.61%","100.00%",""
"NP to SH","69,260","80,291","94,926","133,409","75,016","67,681","62,474","53,503","56,454","71,757","148,200","57,528","5.72%"
"YoY %","-13.74%","-15.42%","-28.85%","77.84%","10.84%","8.33%","16.77%","-5.23%","-21.33%","-51.58%","157.61%","-",""
"Horiz. %","120.39%","139.57%","165.01%","231.90%","130.40%","117.65%","108.60%","93.00%","98.13%","124.73%","257.61%","100.00%",""
"Tax Rate","34.00    %","28.97    %","25.56    %","17.51    %","21.16    %","27.05    %","25.27    %","28.75    %","25.96    %","34.97    %","16.33    %","27.48    %","-0.80%"
"YoY %","17.36%","13.34%","45.97%","-17.25%","-21.77%","7.04%","-12.10%","10.75%","-25.76%","114.15%","-40.57%","-",""
"Horiz. %","123.73%","105.42%","93.01%","63.72%","77.00%","98.44%","91.96%","104.62%","94.47%","127.26%","59.43%","100.00%",""
"Total Cost","872,728","848,946","795,067","608,046","484,468","501,853","445,957","458,570","393,594","402,087","284,051","347,381","9.63%"
"YoY %","2.80%","6.78%","30.76%","25.51%","-3.46%","12.53%","-2.75%","16.51%","-2.11%","41.55%","-18.23%","-",""
"Horiz. %","251.23%","244.38%","228.87%","175.04%","139.46%","144.47%","128.38%","132.01%","113.30%","115.75%","81.77%","100.00%",""
"Net Worth","1,105,029","1,105,029","1,074,962","1,035,282","934,682","890,872","780,442","726,208","699,340","672,299","614,530","515,970","8.49%"
"YoY %","0.00%","2.80%","3.83%","10.76%","4.92%","14.15%","7.47%","3.84%","4.02%","9.40%","19.10%","-",""
"Horiz. %","214.17%","214.17%","208.34%","200.65%","181.15%","172.66%","151.26%","140.75%","135.54%","130.30%","119.10%","100.00%",""
"Div","17,333","34,363","36,403","67,887","35,949","34,832","28,976","27,021","27,027","33,783","87,623","30,415","2.02%"
"YoY %","-49.56%","-5.60%","-46.38%","88.84%","3.21%","20.21%","7.24%","-0.02%","-20.00%","-61.44%","188.09%","-",""
"Horiz. %","56.99%","112.98%","119.69%","223.20%","118.20%","114.52%","95.27%","88.84%","88.86%","111.08%","288.09%","100.00%",""
"Div Payout %","25.03    %","42.80    %","38.35    %","50.89    %","47.92    %","51.47    %","46.38    %","50.51    %","47.88    %","47.08    %","59.12    %","52.87    %","-3.50%"
"YoY %","-41.52%","11.60%","-24.64%","6.20%","-6.90%","10.97%","-8.18%","5.49%","1.70%","-20.37%","11.82%","-",""
"Horiz. %","47.34%","80.95%","72.54%","96.25%","90.64%","97.35%","87.72%","95.54%","90.56%","89.05%","111.82%","100.00%",""
"Net Worth","1,105,029","1,105,029","1,074,962","1,035,282","934,682","890,872","780,442","726,208","699,340","672,299","614,530","515,970","8.49%"
"YoY %","0.00%","2.80%","3.83%","10.76%","4.92%","14.15%","7.47%","3.84%","4.02%","9.40%","19.10%","-",""
"Horiz. %","214.17%","214.17%","208.34%","200.65%","181.15%","172.66%","151.26%","140.75%","135.54%","130.30%","119.10%","100.00%",""
"NOSH","433,344","433,344","428,271","424,295","422,933","422,214","386,357","337,771","337,845","337,838","116,830","108,625","16.46%"
"YoY %","0.00%","1.18%","0.94%","0.32%","0.17%","9.28%","14.38%","-0.02%","0.00%","189.17%","7.55%","-",""
"Horiz. %","398.94%","398.94%","394.27%","390.60%","389.35%","388.69%","355.68%","310.95%","311.02%","311.01%","107.55%","100.00%",""
"NP Margin","8.88    %","10.28    %","12.41    %","19.82    %","15.47    %","12.88    %","12.56    %","10.45    %","12.54    %","15.14    %","34.29    %","14.21    %","-1.49%"
"YoY %","-13.62%","-17.16%","-37.39%","28.12%","20.11%","2.55%","20.19%","-16.67%","-17.17%","-55.85%","141.31%","-",""
"Horiz. %","62.49%","72.34%","87.33%","139.48%","108.87%","90.64%","88.39%","73.54%","88.25%","106.54%","241.31%","100.00%",""
"ROE","6.27    %","7.27    %","8.83    %","12.89    %","8.03    %","7.60    %","8.00    %","7.37    %","8.07    %","10.67    %","24.12    %","11.15    %","-2.56%"
"YoY %","-13.76%","-17.67%","-31.50%","60.52%","5.66%","-5.00%","8.55%","-8.67%","-24.37%","-55.76%","116.32%","-",""
"Horiz. %","56.23%","65.20%","79.19%","115.61%","72.02%","68.16%","71.75%","66.10%","72.38%","95.70%","216.32%","100.00%",""
"RPS","221.02","218.34","211.94","178.73","135.52","136.43","132.01","151.60","133.21","140.26","369.98","372.76","-6.08%"
"YoY %","1.23%","3.02%","18.58%","31.88%","-0.67%","3.35%","-12.92%","13.81%","-5.03%","-62.09%","-0.75%","-",""
"Horiz. %","59.29%","58.57%","56.86%","47.95%","36.36%","36.60%","35.41%","40.67%","35.74%","37.63%","99.25%","100.00%",""
"EPS","16.04","18.53","22.20","31.46","17.74","16.03","16.17","15.84","16.71","21.24","126.85","52.96","-9.20%"
"YoY %","-13.44%","-16.53%","-29.43%","77.34%","10.67%","-0.87%","2.08%","-5.21%","-21.33%","-83.26%","139.52%","-",""
"Horiz. %","30.29%","34.99%","41.92%","59.40%","33.50%","30.27%","30.53%","29.91%","31.55%","40.11%","239.52%","100.00%",""
"DPS","4.00","8.00","8.50","16.00","8.50","8.25","7.50","8.00","8.00","10.00","75.00","28.00","-12.40%"
"YoY %","-50.00%","-5.88%","-46.88%","88.24%","3.03%","10.00%","-6.25%","0.00%","-20.00%","-86.67%","167.86%","-",""
"Horiz. %","14.29%","28.57%","30.36%","57.14%","30.36%","29.46%","26.79%","28.57%","28.57%","35.71%","267.86%","100.00%",""
"NAPS","2.5500","2.5500","2.5100","2.4400","2.2100","2.1100","2.0200","2.1500","2.0700","1.9900","5.2600","4.7500","-6.84%"
"YoY %","0.00%","1.59%","2.87%","10.41%","4.74%","4.46%","-6.05%","3.86%","4.02%","-62.17%","10.74%","-",""
"Horiz. %","53.68%","53.68%","52.84%","51.37%","46.53%","44.42%","42.53%","45.26%","43.58%","41.89%","110.74%","100.00%",""
"RPS","157.87","155.96","149.61","125.00","94.47","94.95","84.07","84.41","74.18","78.10","71.25","66.74","9.38%"
"YoY %","1.22%","4.24%","19.69%","32.32%","-0.51%","12.94%","-0.40%","13.79%","-5.02%","9.61%","6.76%","-",""
"Horiz. %","236.54%","233.68%","224.17%","187.29%","141.55%","142.27%","125.97%","126.48%","111.15%","117.02%","106.76%","100.00%",""
"EPS","11.42","13.23","15.65","21.99","12.36","11.16","10.30","8.82","9.31","11.83","24.43","9.48","5.72%"
"YoY %","-13.68%","-15.46%","-28.83%","77.91%","10.75%","8.35%","16.78%","-5.26%","-21.30%","-51.58%","157.70%","-",""
"Horiz. %","120.46%","139.56%","165.08%","231.96%","130.38%","117.72%","108.65%","93.04%","98.21%","124.79%","257.70%","100.00%",""
"DPS","2.86","5.66","6.00","11.19","5.93","5.74","4.78","4.45","4.45","5.57","14.44","5.01","2.02%"
"YoY %","-49.47%","-5.67%","-46.38%","88.70%","3.31%","20.08%","7.42%","0.00%","-20.11%","-61.43%","188.22%","-",""
"Horiz. %","57.09%","112.97%","119.76%","223.35%","118.36%","114.57%","95.41%","88.82%","88.82%","111.18%","288.22%","100.00%",""
"NAPS","1.8214","1.8214","1.7719","1.7065","1.5406","1.4684","1.2864","1.1970","1.1527","1.1082","1.0129","0.8505","8.49%"
"YoY %","0.00%","2.79%","3.83%","10.77%","4.92%","14.15%","7.47%","3.84%","4.02%","9.41%","19.09%","-",""
"Horiz. %","214.16%","214.16%","208.34%","200.65%","181.14%","172.65%","151.25%","140.74%","135.53%","130.30%","119.09%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","2.2500","2.2500","2.0400","1.7700","1.3900","1.6800","1.5400","1.5200","1.5000","1.5400","1.6100","1.0600","-"
"P/RPS","1.02","1.03","0.96","0.99","1.03","1.23","1.17","1.00","1.13","1.10","0.44","0.28","14.66%"
"YoY %","-0.97%","7.29%","-3.03%","-3.88%","-16.26%","5.13%","17.00%","-11.50%","2.73%","150.00%","57.14%","-",""
"Horiz. %","364.29%","367.86%","342.86%","353.57%","367.86%","439.29%","417.86%","357.14%","403.57%","392.86%","157.14%","100.00%",""
"P/EPS","14.08","12.14","9.20","5.63","7.84","10.48","9.52","9.60","8.98","7.25","1.27","2.00","18.47%"
"YoY %","15.98%","31.96%","63.41%","-28.19%","-25.19%","10.08%","-0.83%","6.90%","23.86%","470.87%","-36.50%","-",""
"Horiz. %","704.00%","607.00%","460.00%","281.50%","392.00%","524.00%","476.00%","480.00%","449.00%","362.50%","63.50%","100.00%",""
"EY","7.10","8.23","10.87","17.76","12.76","9.54","10.50","10.42","11.14","13.79","78.79","49.96","-15.58%"
"YoY %","-13.73%","-24.29%","-38.80%","39.18%","33.75%","-9.14%","0.77%","-6.46%","-19.22%","-82.50%","57.71%","-",""
"Horiz. %","14.21%","16.47%","21.76%","35.55%","25.54%","19.10%","21.02%","20.86%","22.30%","27.60%","157.71%","100.00%",""
"DY","1.78","3.56","4.17","9.04","6.12","4.91","4.87","5.26","5.33","6.49","46.58","26.42","-18.54%"
"YoY %","-50.00%","-14.63%","-53.87%","47.71%","24.64%","0.82%","-7.41%","-1.31%","-17.87%","-86.07%","76.31%","-",""
"Horiz. %","6.74%","13.47%","15.78%","34.22%","23.16%","18.58%","18.43%","19.91%","20.17%","24.56%","176.31%","100.00%",""
"P/NAPS","0.88","0.88","0.81","0.73","0.63","0.80","0.76","0.71","0.72","0.77","0.31","0.22","15.57%"
"YoY %","0.00%","8.64%","10.96%","15.87%","-21.25%","5.26%","7.04%","-1.39%","-6.49%","148.39%","40.91%","-",""
