Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","248,706","251,105","253,728","267,153","272,638","261,645","260,760","254,449","223,208","173,994","142,259","133,176","7.42%"
"YoY %","-0.96%","-1.03%","-5.03%","-2.01%","4.20%","0.34%","2.48%","14.00%","28.28%","22.31%","6.82%","-",""
"Horiz. %","186.75%","188.55%","190.52%","200.60%","204.72%","196.47%","195.80%","191.06%","167.60%","130.65%","106.82%","100.00%",""
"PBT","44,378","43,670","39,761","45,826","55,307","44,761","30,644","29,277","27,991","21,659","8,303","25,302","5.15%"
"YoY %","1.62%","9.83%","-13.23%","-17.14%","23.56%","46.07%","4.67%","4.59%","29.23%","160.86%","-67.18%","-",""
"Horiz. %","175.39%","172.60%","157.15%","181.12%","218.59%","176.91%","121.11%","115.71%","110.63%","85.60%","32.82%","100.00%",""
"Tax","-10,344","-10,059","-8,847","-12,311","-11,507","-12,040","-8,726","-7,227","-6,772","-2,467","1,516","-5,609","5.19%"
"YoY %","-2.83%","-13.70%","28.14%","-6.99%","4.43%","-37.98%","-20.74%","-6.72%","-174.50%","-262.73%","127.03%","-",""
"Horiz. %","184.42%","179.34%","157.73%","219.49%","205.15%","214.66%","155.57%","128.85%","120.73%","43.98%","-27.03%","100.00%",""
"NP","34,034","33,611","30,914","33,515","43,800","32,721","21,918","22,050","21,219","19,192","9,819","19,693","5.13%"
"YoY %","1.26%","8.72%","-7.76%","-23.48%","33.86%","49.29%","-0.60%","3.92%","10.56%","95.46%","-50.14%","-",""
"Horiz. %","172.82%","170.67%","156.98%","170.19%","222.41%","166.16%","111.30%","111.97%","107.75%","97.46%","49.86%","100.00%",""
"NP to SH","34,034","33,611","30,914","33,515","43,800","32,721","21,918","22,050","21,219","19,192","9,819","19,693","5.13%"
"YoY %","1.26%","8.72%","-7.76%","-23.48%","33.86%","49.29%","-0.60%","3.92%","10.56%","95.46%","-50.14%","-",""
"Horiz. %","172.82%","170.67%","156.98%","170.19%","222.41%","166.16%","111.30%","111.97%","107.75%","97.46%","49.86%","100.00%",""
"Tax Rate","23.31    %","23.03    %","22.25    %","26.86    %","20.81    %","26.90    %","28.48    %","24.68    %","24.19    %","11.39    %","-18.26    %","22.17    %","0.04%"
"YoY %","1.22%","3.51%","-17.16%","29.07%","-22.64%","-5.55%","15.40%","2.03%","112.38%","162.38%","-182.36%","-",""
"Horiz. %","105.14%","103.88%","100.36%","121.15%","93.87%","121.34%","128.46%","111.32%","109.11%","51.38%","-82.36%","100.00%",""
"Total Cost","214,672","217,494","222,814","233,638","228,838","228,924","238,842","232,399","201,989","154,802","132,440","113,483","7.78%"
"YoY %","-1.30%","-2.39%","-4.63%","2.10%","-0.04%","-4.15%","2.77%","15.06%","30.48%","16.88%","16.70%","-",""
"Horiz. %","189.17%","191.65%","196.34%","205.88%","201.65%","201.73%","210.46%","204.79%","177.99%","136.41%","116.70%","100.00%",""
"Net Worth","253,968","253,968","235,663","249,392","240,239","203,631","217,978","207,630","195,700","188,661","136,787","100,794","9.89%"
"YoY %","0.00%","7.77%","-5.50%","3.81%","17.98%","-6.58%","4.98%","6.10%","3.73%","37.92%","35.71%","-",""
"Horiz. %","251.97%","251.97%","233.81%","247.43%","238.35%","202.03%","216.26%","205.99%","194.16%","187.17%","135.71%","100.00%",""
"Div","-","13,728","13,728","29,744","22,880","64,064","12,872","11,153","10,729","9,433","5,843","11,999","1.51%"
"YoY %","0.00%","0.00%","-53.85%","30.00%","-64.29%","397.67%","15.41%","3.96%","13.74%","61.43%","-51.30%","-",""
"Horiz. %","0.00%","114.41%","114.41%","247.88%","190.68%","533.89%","107.28%","92.95%","89.41%","78.61%","48.70%","100.00%",""
"Div Payout %","-     %","40.84    %","44.41    %","88.75    %","52.24    %","195.79    %","58.73    %","50.58    %","50.56    %","49.15    %","59.51    %","60.93    %","-3.45%"
"YoY %","0.00%","-8.04%","-49.96%","69.89%","-73.32%","233.37%","16.11%","0.04%","2.87%","-17.41%","-2.33%","-",""
"Horiz. %","0.00%","67.03%","72.89%","145.66%","85.74%","321.34%","96.39%","83.01%","82.98%","80.67%","97.67%","100.00%",""
"Net Worth","253,968","253,968","235,663","249,392","240,239","203,631","217,978","207,630","195,700","188,661","136,787","100,794","9.89%"
"YoY %","0.00%","7.77%","-5.50%","3.81%","17.98%","-6.58%","4.98%","6.10%","3.73%","37.92%","35.71%","-",""
"Horiz. %","251.97%","251.97%","233.81%","247.43%","238.35%","202.03%","216.26%","205.99%","194.16%","187.17%","135.71%","100.00%",""
"NOSH","228,800","228,800","228,800","228,800","228,800","228,800","171,636","171,595","171,666","171,510","132,803","119,993","7.43%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","33.30%","0.02%","-0.04%","0.09%","29.15%","10.68%","-",""
"Horiz. %","190.68%","190.68%","190.68%","190.68%","190.68%","190.68%","143.04%","143.00%","143.06%","142.93%","110.68%","100.00%",""
"NP Margin","13.68    %","13.39    %","12.18    %","12.55    %","16.07    %","12.51    %","8.41    %","8.67    %","9.51    %","11.03    %","6.90    %","14.79    %","-2.13%"
"YoY %","2.17%","9.93%","-2.95%","-21.90%","28.46%","48.75%","-3.00%","-8.83%","-13.78%","59.86%","-53.35%","-",""
"Horiz. %","92.49%","90.53%","82.35%","84.85%","108.65%","84.58%","56.86%","58.62%","64.30%","74.58%","46.65%","100.00%",""
"ROE","13.40    %","13.23    %","13.12    %","13.44    %","18.23    %","16.07    %","10.06    %","10.62    %","10.84    %","10.17    %","7.18    %","19.54    %","-4.33%"
"YoY %","1.28%","0.84%","-2.38%","-26.28%","13.44%","59.74%","-5.27%","-2.03%","6.59%","41.64%","-63.25%","-",""
"Horiz. %","68.58%","67.71%","67.14%","68.78%","93.30%","82.24%","51.48%","54.35%","55.48%","52.05%","36.75%","100.00%",""
"RPS","108.70","109.75","110.90","116.76","119.16","114.36","151.93","148.28","130.02","101.45","107.12","110.99","-0.01%"
"YoY %","-0.96%","-1.04%","-5.02%","-2.01%","4.20%","-24.73%","2.46%","14.04%","28.16%","-5.29%","-3.49%","-",""
"Horiz. %","97.94%","98.88%","99.92%","105.20%","107.36%","103.04%","136.89%","133.60%","117.15%","91.40%","96.51%","100.00%",""
"EPS","14.88","14.69","13.51","14.65","19.14","14.30","12.77","12.85","12.37","11.19","7.39","16.41","-2.14%"
"YoY %","1.29%","8.73%","-7.78%","-23.46%","33.85%","11.98%","-0.62%","3.88%","10.55%","51.42%","-54.97%","-",""
"Horiz. %","90.68%","89.52%","82.33%","89.27%","116.64%","87.14%","77.82%","78.31%","75.38%","68.19%","45.03%","100.00%",""
"DPS","0.00","6.00","6.00","13.00","10.00","28.00","7.50","6.50","6.25","5.50","4.40","10.00","-5.51%"
"YoY %","0.00%","0.00%","-53.85%","30.00%","-64.29%","273.33%","15.38%","4.00%","13.64%","25.00%","-56.00%","-",""
"Horiz. %","0.00%","60.00%","60.00%","130.00%","100.00%","280.00%","75.00%","65.00%","62.50%","55.00%","44.00%","100.00%",""
"NAPS","1.1100","1.1100","1.0300","1.0900","1.0500","0.8900","1.2700","1.2100","1.1400","1.1000","1.0300","0.8400","2.29%"
"YoY %","0.00%","7.77%","-5.50%","3.81%","17.98%","-29.92%","4.96%","6.14%","3.64%","6.80%","22.62%","-",""
"Horiz. %","132.14%","132.14%","122.62%","129.76%","125.00%","105.95%","151.19%","144.05%","135.71%","130.95%","122.62%","100.00%",""
"RPS","108.70","109.75","110.90","116.76","119.16","114.36","113.97","111.21","97.56","76.05","62.18","58.21","7.42%"
"YoY %","-0.96%","-1.04%","-5.02%","-2.01%","4.20%","0.34%","2.48%","13.99%","28.28%","22.31%","6.82%","-",""
"Horiz. %","186.74%","188.54%","190.52%","200.58%","204.71%","196.46%","195.79%","191.05%","167.60%","130.65%","106.82%","100.00%",""
"EPS","14.88","14.69","13.51","14.65","19.14","14.30","9.58","9.64","9.27","8.39","4.29","8.61","5.13%"
"YoY %","1.29%","8.73%","-7.78%","-23.46%","33.85%","49.27%","-0.62%","3.99%","10.49%","95.57%","-50.17%","-",""
"Horiz. %","172.82%","170.62%","156.91%","170.15%","222.30%","166.09%","111.27%","111.96%","107.67%","97.44%","49.83%","100.00%",""
"DPS","0.00","6.00","6.00","13.00","10.00","28.00","5.63","4.87","4.69","4.12","2.55","5.24","1.52%"
"YoY %","0.00%","0.00%","-53.85%","30.00%","-64.29%","397.34%","15.61%","3.84%","13.83%","61.57%","-51.34%","-",""
"Horiz. %","0.00%","114.50%","114.50%","248.09%","190.84%","534.35%","107.44%","92.94%","89.50%","78.63%","48.66%","100.00%",""
"NAPS","1.1100","1.1100","1.0300","1.0900","1.0500","0.8900","0.9527","0.9075","0.8553","0.8246","0.5978","0.4405","9.89%"
