F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Mar-2020","19-Aug-2019","30-Jun-2019","1","60,790","8,757","6,648","6,462","-","211,559","- %","10.94%","3.05%","516,000","11.78","11.78","1.25","1.25","0.00","0.00","0.4100","0.41"," -75.68%"," 31.02%","28-Jun-2019","0.58","4.92","46.31","1.41","2.16%","0.00%","19-Aug-2019","0.74","6.28","59.09","1.80","1.69%","0.00%"
"31-Mar-2019","28-May-2019","31-Mar-2019","4","234,810","36,615","27,826","26,575","10,320","206,400","38.83%","11.85%","12.88%","516,000","45.51","45.51","5.15","5.15","2.00","2.00","0.4000","0.40"," 63.46%"," 29.16%","29-Mar-2019","0.555","1.22","10.78","1.39","9.28%","3.60%","28-May-2019","0.565","1.24","10.97","1.41","9.12%","3.54%"
"31-Mar-2019","21-Feb-2019","31-Dec-2018","3","162,548","22,465","16,834","16,258","-","196,079","- %","10.36%","8.29%","516,000","31.50","31.50","3.15","3.15","0.00","0.00","0.3800","0.38"," 55.61%"," 12.35%","31-Dec-2018","0.52","1.65","16.50","1.37","6.06%","0.00%","21-Feb-2019","0.59","1.87","18.73","1.55","5.34%","0.00%"
"31-Mar-2019","22-Nov-2018","30-Sep-2018","2","110,537","14,854","10,779","10,448","-","185,760","- %","9.75%","5.62%","516,000","21.42","21.42","2.02","2.02","0.00","0.00","0.3600","0.36"," 111.84%"," 10.35%","28-Sep-2018","0.665","3.10","32.84","1.85","3.04%","0.00%","22-Nov-2018","0.61","2.85","30.13","1.69","3.32%","0.00%"
"31-Mar-2019","23-Aug-2018","30-Jun-2018","1","54,335","6,714","4,874","4,932","-","190,920","- %","8.97%","2.58%","516,000","10.53","10.53","0.96","0.96","0.00","0.00","0.3700","0.37"," -76.03%"," 5.70%","29-Jun-2018","0.685","6.51","71.67","1.85","1.40%","0.00%","23-Aug-2018","0.725","6.89","75.85","1.96","1.32%","0.00%"
"31-Mar-2018","23-May-2018","31-Mar-2018","4","225,907","30,205","21,927","20,575","9,030","190,920","43.89%","9.71%","10.78%","516,000","43.78","43.78","3.99","3.99","1.75","1.75","0.3700","0.37"," 42.18%"," -10.75%","30-Mar-2018","0.67","1.53","16.80","1.81","5.95%","2.61%","","0.695","1.59","17.43","1.88","5.74%","2.52%"
"31-Mar-2018","13-Feb-2018","31-Dec-2017","3","157,818","20,026","14,979","14,471","-","180,599","- %","9.49%","8.01%","516,000","30.58","30.58","2.80","2.80","0.00","0.00","0.3500","0.35"," 52.84%"," -12.65%","29-Dec-2017","0.825","2.70","29.42","2.36","3.40%","0.00%","13-Feb-2018","0.78","2.55","27.81","2.23","3.60%","0.00%"
"31-Mar-2018","22-Nov-2017","30-Sep-2017","2","101,238","12,829","9,624","9,468","-","175,440","- %","9.51%","5.40%","516,000","19.62","19.62","1.83","1.83","0.00","0.00","0.3400","0.34"," 102.91%"," -6.35%","29-Sep-2017","0.91","4.64","49.59","2.68","2.02%","0.00%","22-Nov-2017","0.835","4.26","45.51","2.46","2.20%","0.00%"
"31-Mar-2018","22-Aug-2017","30-Jun-2017","1","45,435","6,293","4,741","4,666","-","175,440","- %","10.43%","2.66%","516,000","8.81","8.81","0.90","0.90","0.00","0.00","0.3400","0.34"," -79.76%"," -27.49%","30-Jun-2017","0.935","10.62","103.40","2.75","0.97%","0.00%","22-Aug-2017","0.90","10.22","99.53","2.65","1.00%","0.00%"
"31-Mar-2017","24-May-2017","31-Mar-2017","4","237,190","32,391","23,858","23,053","7,740","170,280","33.57%","10.06%","13.54%","516,000","45.97","45.97","4.47","4.47","1.50","1.50","0.3300","0.33"," 39.15%"," -25.07%","31-Mar-2017","0.845","1.84","18.91","2.56","5.29%","1.78%","24-May-2017","1.05","2.28","23.50","3.18","4.25%","1.43%"
