F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2018","28-Aug-2018","30-Jun-2018","2","7,698","-2,971","-2,971","-2,971","-","108,556","- %","-38.59%","-2.74%","835,053","0.92","0.90","-0.36","-0.35","0.00","0.00","0.1300","0.13"," 32.18%"," 38.49%","29-Jun-2018","0.225","24.41","-63.24","1.73","-1.58%","0.00%","28-Aug-2018","0.28","30.37","-78.70","2.15","-1.27%","0.00%"
"31-Dec-2018","30-May-2018","31-Mar-2018","1","6,679","-4,381","-4,381","-4,381","-","88,630","- %","-65.59%","-4.94%","553,943","1.21","0.78","-0.79","-0.51","0.00","0.00","0.1600","0.10"," 58.96%"," 3.08%","30-Mar-2018","0.405","33.59","-51.21","2.53","-1.95%","0.00%","30-May-2018","0.14","11.61","-17.70","0.88","-5.65%","0.00%"
"31-Dec-2017","27-Feb-2018","31-Dec-2017","4","9,441","-10,957","-10,675","-10,675","-","19,597","- %","-113.07%","-54.47%","489,936","1.93","1.10","-2.18","-1.24","0.00","0.00","0.0400","0.02"," -120.79%"," 59.74%","29-Dec-2017","0.545","28.28","-25.01","13.63","-4.00%","0.00%","27-Feb-2018","0.555","28.80","-25.47","13.88","-3.93%","0.00%"
"31-Dec-2017","28-Nov-2017","30-Sep-2017","3","7,927","-4,829","-4,835","-4,835","-","24,175","- %","-60.99%","-20.00%","483,500","1.64","0.92","-1.00","-0.56","0.00","0.00","0.0500","0.03"," -0.10%"," -10.01%","29-Sep-2017","0.28","17.08","-28.00","5.60","-3.57%","0.00%","28-Nov-2017","0.435","26.53","-43.50","8.70","-2.30%","0.00%"
"31-Dec-2017","29-Aug-2017","30-Jun-2017","2","9,096","-4,830","-4,830","-4,830","-","28,693","- %","-53.10%","-16.83%","478,217","1.90","1.06","-1.01","-0.56","0.00","0.00","0.0600","0.03"," -6.86%"," -30.15%","30-Jun-2017","0.28","14.72","-27.72","4.67","-3.61%","0.00%","29-Aug-2017","0.25","13.14","-24.75","4.17","-4.04%","0.00%"
"31-Dec-2017","29-May-2017","31-Mar-2017","1","6,645","-4,520","-4,520","-4,520","-","34,769","- %","-68.02%","-13.00%","434,615","1.53","0.77","-1.04","-0.53","0.00","0.00","0.0800","0.04"," 82.95%"," -25.84%","31-Mar-2017","0.255","16.68","-24.52","3.19","-4.08%","0.00%","29-May-2017","0.255","16.68","-24.52","3.19","-4.08%","0.00%"
"31-Dec-2016","27-Feb-2017","31-Dec-2016","4","11,604","-26,801","-26,517","-26,517","-","26,128","- %","-228.52%","-101.49%","435,478","2.66","1.35","-6.09","-3.09","0.00","0.00","0.0600","0.03"," -503.34%"," -48.06%","30-Dec-2016","0.11","4.13","-1.81","1.83","-55.36%","0.00%","27-Feb-2017","0.19","7.13","-3.12","3.17","-32.05%","0.00%"
"31-Dec-2016","24-Nov-2016","30-Sep-2016","3","9,502","-4,375","-4,395","-4,395","-","52,229","- %","-46.25%","-8.41%","435,247","2.18","1.11","-1.01","-0.51","0.00","0.00","0.1200","0.06"," -18.43%"," -38.47%","30-Sep-2016","0.13","5.95","-12.87","1.08","-7.77%","0.00%","24-Nov-2016","0.12","5.50","-11.88","1.00","-8.41%","0.00%"
"31-Dec-2016","10-Aug-2016","30-Jun-2016","2","9,394","-3,711","-3,711","-3,711","-","56,756","- %","-39.50%","-6.54%","436,588","2.15","1.09","-0.85","-0.43","0.00","0.00","0.1300","0.07"," -3.31%"," -7.69%","30-Jun-2016","0.095","4.42","-11.18","0.73","-8.95%","0.00%","10-Aug-2016","0.14","6.51","-16.47","1.08","-6.07%","0.00%"
"31-Dec-2016","23-May-2016","31-Mar-2016","1","9,619","-3,592","-3,592","-3,592","-","61,326","- %","-37.34%","-5.86%","438,048","2.20","1.12","-0.82","-0.42","0.00","0.00","0.1400","0.07"," 79.94%"," -1,887.06%","31-Mar-2016","0.10","4.55","-12.20","0.71","-8.20%","0.00%","23-May-2016","0.115","5.24","-14.02","0.82","-7.13%","0.00%"
