Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","392,680","392,680","392,680","517,734","630,432","1,019,020","1,013,737","1,025,330","1,079,907","1,067,668","1,061,700","973,921","-9.59%"
"YoY %","0.00%","0.00%","-24.15%","-17.88%","-38.13%","0.52%","-1.13%","-5.05%","1.15%","0.56%","9.01%","-",""
"Horiz. %","40.32%","40.32%","40.32%","53.16%","64.73%","104.63%","104.09%","105.28%","110.88%","109.63%","109.01%","100.00%",""
"PBT","8,973","8,973","8,973","39,817","122,972","170,073","153,421","192,586","259,648","250,531","258,807","197,155","-29.04%"
"YoY %","0.00%","0.00%","-77.46%","-67.62%","-27.69%","10.85%","-20.34%","-25.83%","3.64%","-3.20%","31.27%","-",""
"Horiz. %","4.55%","4.55%","4.55%","20.20%","62.37%","86.26%","77.82%","97.68%","131.70%","127.07%","131.27%","100.00%",""
"Tax","-3,477","-3,477","-3,477","47,627","-6,063","-39,464","-41,388","-53,170","-58,906","-65,219","-68,639","-47,522","-25.20%"
"YoY %","0.00%","0.00%","-107.30%","885.54%","84.64%","4.65%","22.16%","9.74%","9.68%","4.98%","-44.44%","-",""
"Horiz. %","7.32%","7.32%","7.32%","-100.22%","12.76%","83.04%","87.09%","111.89%","123.96%","137.24%","144.44%","100.00%",""
"NP","5,496","5,496","5,496","87,444","116,909","130,609","112,033","139,416","200,742","185,312","190,168","149,633","-30.71%"
"YoY %","0.00%","0.00%","-93.71%","-25.20%","-10.49%","16.58%","-19.64%","-30.55%","8.33%","-2.55%","27.09%","-",""
"Horiz. %","3.67%","3.67%","3.67%","58.44%","78.13%","87.29%","74.87%","93.17%","134.16%","123.84%","127.09%","100.00%",""
"NP to SH","5,263","5,263","5,263","90,294","109,911","132,956","111,416","142,876","208,099","186,665","184,941","144,711","-30.79%"
"YoY %","0.00%","0.00%","-94.17%","-17.85%","-17.33%","19.33%","-22.02%","-31.34%","11.48%","0.93%","27.80%","-",""
"Horiz. %","3.64%","3.64%","3.64%","62.40%","75.95%","91.88%","76.99%","98.73%","143.80%","128.99%","127.80%","100.00%",""
"Tax Rate","38.75    %","38.75    %","38.75    %","-119.61    %","4.93    %","23.20    %","26.98    %","27.61    %","22.69    %","26.03    %","26.52    %","24.10    %","5.42%"
"YoY %","0.00%","0.00%","132.40%","-2,526.17%","-78.75%","-14.01%","-2.28%","21.68%","-12.83%","-1.85%","10.04%","-",""
"Horiz. %","160.79%","160.79%","160.79%","-496.31%","20.46%","96.27%","111.95%","114.56%","94.15%","108.01%","110.04%","100.00%",""
"Total Cost","387,184","387,184","387,184","430,290","513,523","888,411","901,704","885,914","879,165","882,356","871,532","824,288","-8.05%"
"YoY %","0.00%","0.00%","-10.02%","-16.21%","-42.20%","-1.47%","1.78%","0.77%","-0.36%","1.24%","5.73%","-",""
"Horiz. %","46.97%","46.97%","46.97%","52.20%","62.30%","107.78%","109.39%","107.48%","106.66%","107.04%","105.73%","100.00%",""
"Net Worth","833,799","833,799","833,799","870,693","1,129,374","1,151,006","1,143,674","1,166,033","1,137,233","1,063,281","1,011,857","1,255,794","-4.45%"
"YoY %","0.00%","0.00%","-4.24%","-22.90%","-1.88%","0.64%","-1.92%","2.53%","6.96%","5.08%","-19.42%","-",""
