F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2019","23-Aug-2019","30-Jun-2019","2","803,838","23,812","11,784","14,216","-","452,358","- %","1.47%","3.14%","497,097","161.71","161.62","2.86","2.86","0.00","0.00","0.9100","0.91"," 14.42%"," -64.83%","28-Jun-2019","0.705","0.44","24.65","0.77","4.06%","0.00%","23-Aug-2019","0.69","0.43","24.13","0.76","4.14%","0.00%"
"31-Dec-2019","27-May-2019","31-Mar-2019","1","814,408","21,168","8,312","12,424","-","447,204","- %","1.02%","2.78%","496,894","163.90","163.74","2.52","2.50","0.00","0.00","0.9000","0.90"," -60.83%"," -69.51%","29-Mar-2019","0.75","0.46","30.00","0.83","3.33%","0.00%","27-May-2019","0.74","0.45","29.60","0.82","3.38%","0.00%"
"31-Dec-2018","22-Feb-2019","31-Dec-2018","4","751,271","45,977","30,261","31,715","-","442,200","- %","4.03%","7.17%","496,854","151.21","151.05","6.39","6.38","0.00","0.00","0.8900","0.89"," -15.73%"," -7.40%","31-Dec-2018","0.70","0.46","10.97","0.79","9.12%","0.00%","22-Feb-2019","0.71","0.47","11.12","0.80","8.99%","0.00%"
"31-Dec-2018","22-Nov-2018","30-Sep-2018","3","765,094","54,473","37,624","37,636","-","437,187","- %","4.92%","8.61%","496,804","154.00","153.83","7.59","7.57","0.00","0.00","0.8800","0.88"," -6.89%"," -0.24%","28-Sep-2018","0.865","0.56","11.42","0.98","8.76%","0.00%","22-Nov-2018","0.83","0.54","10.96","0.94","9.13%","0.00%"
"31-Dec-2018","23-Aug-2018","30-Jun-2018","2","738,656","56,894","40,384","40,420","-","432,047","- %","5.47%","9.36%","496,606","148.74","148.51","8.16","8.13","0.00","0.00","0.8700","0.87"," -0.80%"," 10.49%","29-Jun-2018","0.93","0.63","11.43","1.07","8.75%","0.00%","23-Aug-2018","0.93","0.63","11.43","1.07","8.75%","0.00%"
"31-Dec-2018","24-May-2018","31-Mar-2018","1","676,280","58,340","40,744","40,748","-","419,806","- %","6.02%","9.71%","493,890","136.93","135.97","8.24","8.19","0.00","0.00","0.8500","0.84"," 18.97%"," 23.03%","30-Mar-2018","1.24","0.91","15.03","1.46","6.65%","0.00%","24-May-2018","1.20","0.88","14.54","1.41","6.88%","0.00%"
"31-Dec-2017","27-Feb-2018","31-Dec-2017","4","692,495","50,095","34,459","34,251","-","338,749","- %","4.98%","10.11%","408,132","169.67","139.23","9.00","6.89","0.00","0.00","0.8300","0.68"," -9.22%"," 10,438.77%","29-Dec-2017","1.77","1.04","21.09","2.13","4.74%","0.00%","27-Feb-2018","1.70","1.00","20.26","2.05","4.94%","0.00%"
"31-Dec-2017","23-Nov-2017","30-Sep-2017","3","674,134","48,470","37,793","37,728","-","375,051","- %","5.61%","10.06%","371,338","181.54","135.54","10.16","7.59","0.00","0.00","1.0100","0.75"," 3.13%"," 846.99%","29-Sep-2017","1.27","0.70","12.50","1.26","8.00%","0.00%","23-Nov-2017","1.65","0.91","16.24","1.63","6.16%","0.00%"
"31-Dec-2017","28-Aug-2017","30-Jun-2017","2","640,692","50,218","36,590","36,582","-","356,365","- %","5.71%","10.27%","363,638","176.19","128.82","10.06","7.36","0.00","0.00","0.9800","0.72"," 10.45%"," 1,640.34%","30-Jun-2017","1.11","0.63","11.03","1.13","9.06%","0.00%","28-Aug-2017","1.27","0.72","12.62","1.30","7.92%","0.00%"
"31-Dec-2017","22-May-2017","31-Mar-2017","1","600,244","46,156","33,120","33,120","-","342,339","- %","5.52%","9.67%","360,357","166.57","120.68","9.20","6.66","0.00","0.00","0.9500","0.69"," 10,090.77%"," 813.91%","31-Mar-2017","1.01","0.61","10.99","1.06","9.10%","0.00%","22-May-2017","1.19","0.71","12.95","1.25","7.72%","0.00%"
"31-Dec-2016","27-Feb-2017","31-Dec-2016","4","92,533","2,154","323","325","-","339,444","- %","0.35%","0.10%","361,111","25.62","18.60","0.31","0.07","0.00","0.00","0.9400","0.68"," -91.84%"," -96.81%","30-Dec-2016","0.835","3.26","927.78","0.89","0.11%","0.00%","27-Feb-2017","0.915","3.57","1,016.67","0.97","0.10%","0.00%"
"31-Dec-2016","24-Nov-2016","30-Sep-2016","3","42,494","4,601","3,984","3,984","-","37,573","- %","9.38%","10.60%","89,461","47.50","8.54","4.45","0.80","0.00","0.00","0.4200","0.08"," 89.53%"," 8.03%","30-Sep-2016","0.78","1.64","17.51","1.86","5.71%","0.00%","24-Nov-2016","0.80","1.68","17.96","1.90","5.57%","0.00%"
"31-Dec-2016","19-Aug-2016","30-Jun-2016","2","44,652","2,100","2,100","2,102","-","31,440","- %","4.70%","6.69%","89,829","49.71","8.98","2.34","0.42","0.00","0.00","0.3500","0.06"," -42.00%"," 25.87%","30-Jun-2016","0.60","1.21","25.64","1.71","3.90%","0.00%","19-Aug-2016","0.62","1.25","26.50","1.77","3.77%","0.00%"
"31-Dec-2016","27-May-2016","31-Mar-2016","1","42,908","3,624","3,624","3,624","-","31,396","- %","8.45%","11.54%","89,702","47.83","8.63","4.04","0.73","0.00","0.00","0.3500","0.06"," -64.38%"," 369.43%","31-Mar-2016","0.61","1.28","15.10","1.74","6.62%","0.00%","27-May-2016","0.60","1.25","14.85","1.71","6.73%","0.00%"
"31-Dec-2015","25-Feb-2016","31-Dec-2015","4","37,026","7,077","10,174","10,174","-","30,477","- %","27.48%","33.38%","89,638","41.31","7.44","11.35","2.05","0.00","0.00","0.3400","0.06"," 175.87%"," 8,670.69%","31-Dec-2015","0.45","1.09","3.96","1.32","25.22%","0.00%","25-Feb-2016","0.48","1.16","4.23","1.41","23.65%","0.00%"
"31-Dec-2015","18-Nov-2015","30-Sep-2015","3","27,612","3,688","3,688","3,688","-","23,273","- %","13.36%","15.85%","89,514","30.85","5.55","4.12","0.74","0.00","0.00","0.2600","0.05"," 120.84%"," 140.84%","30-Sep-2015","0.33","1.07","8.01","1.27","12.48%","0.00%","18-Nov-2015","0.355","1.15","8.62","1.37","11.61%","0.00%"
"31-Dec-2015","24-Aug-2015","30-Jun-2015","2","19,858","1,670","1,670","1,670","-","20,650","- %","8.41%","8.09%","89,784","22.12","3.99","1.86","0.34","0.00","0.00","0.2300","0.04"," 116.32%"," 122.28%","30-Jun-2015","0.395","1.79","21.24","1.72","4.71%","0.00%","24-Aug-2015","0.325","1.47","17.47","1.41","5.72%","0.00%"
"31-Dec-2015","29-May-2015","31-Mar-2015","1","17,764","772","772","772","-","20,177","- %","4.35%","3.83%","87,727","20.25","3.57","0.88","0.16","0.00","0.00","0.2300","0.04"," 565.52%"," 111.63%","31-Mar-2015","0.39","1.93","44.32","1.70","2.26%","0.00%","29-May-2015","0.425","2.10","48.30","1.85","2.07%","0.00%"
"31-Dec-2014","27-Feb-2015","31-Dec-2014","4","8,460","1,154","116","116","-","40,153","- %","1.37%","0.29%","89,230","9.48","1.70","0.13","0.02","0.00","0.00","0.4500","0.08"," 101.28%"," 104.24%","31-Dec-2014","0.44","4.64","338.46","0.98","0.30%","0.00%","27-Feb-2015","0.37","3.90","284.62","0.82","0.35%","0.00%"
"31-Dec-2014","28-Nov-2014","30-Sep-2014","3","7,989","-9,029","-9,029","-9,029","-","-13,321","- %","-113.02%","0.00%","18,248","43.78","1.61","-49.48","-1.82","0.00","0.00","-0.7300","-0.03"," -20.49%"," -111.49%","30-Sep-2014","0.10","0.23","-0.20","0.00","-494.80%","0.00%","28-Nov-2014","0.375","0.86","-0.76","0.00","-131.95%","0.00%"
"31-Dec-2014","27-Aug-2014","30-Jun-2014","2","8,198","-7,494","-7,494","-7,494","-","-18,539","- %","-91.41%","0.00%","97,578","8.40","1.65","-7.68","-1.51","0.00","0.00","-0.1900","-0.04"," -12.93%"," -159.13%","30-Jun-2014","0.02","0.24","-0.26","0.00","-384.00%","0.00%","27-Aug-2014","0.10","1.19","-1.30","0.00","-76.80%","0.00%"
"31-Dec-2014","30-May-2014","31-Mar-2014","1","7,168","-6,636","-6,636","-6,636","-","-16,589","- %","-92.58%","0.00%","97,588","7.35","1.44","-6.80","-1.33","0.00","0.00","-0.1700","-0.03"," -142.72%"," -29.41%","31-Mar-2014","0.02","0.27","-0.29","0.00","-340.00%","0.00%","30-May-2014","0.02","0.27","-0.29","0.00","-340.00%","0.00%"
"31-Dec-2013","28-Feb-2014","31-Dec-2013","4","9,921","-2,633","-2,734","-2,734","-","-14,602","- %","-27.56%","0.00%","97,347","10.19","1.99","-2.80","-0.55","0.00","0.00","-0.1500","-0.03"," 35.96%"," -54.20%","31-Dec-2013","0.02","0.20","-0.71","0.00","-140.42%","0.00%","28-Feb-2014","0.02","0.20","-0.71","0.00","-140.42%","0.00%"
"31-Dec-2013","29-Nov-2013","30-Sep-2013","3","11,468","-4,269","-4,269","-4,269","-","-15,572","- %","-37.23%","0.00%","97,325","11.78","2.31","-4.39","-0.86","0.00","0.00","-0.1600","-0.03"," -47.63%"," -479.02%","30-Sep-2013","0.02","0.17","-0.46","0.00","-219.33%","0.00%","29-Nov-2013","0.02","0.17","-0.46","0.00","-219.33%","0.00%"
"31-Dec-2013","30-Aug-2013","30-Jun-2013","2","13,730","-2,892","-2,892","-2,892","-","-13,678","- %","-21.06%","0.00%","97,702","14.05","2.76","-2.96","-0.58","0.00","0.00","-0.1400","-0.03"," 43.60%"," -454.41%","28-Jun-2013","0.02","0.14","-0.68","0.00","-148.00%","0.00%","30-Aug-2013","0.02","0.14","-0.68","0.00","-148.00%","0.00%"
"31-Dec-2013","30-May-2013","31-Mar-2013","1","6,456","-5,128","-5,128","-5,128","-","-13,700","- %","-79.43%","0.00%","97,862","6.60","1.30","-5.24","-1.03","0.00","0.00","-0.1400","-0.03"," -189.23%"," -501.88%","29-Mar-2013","0.02","0.30","-0.38","0.00","-262.00%","0.00%","30-May-2013","0.02","0.30","-0.38","0.00","-262.00%","0.00%"
"31-Dec-2012","28-Feb-2013","31-Dec-2012","4","22,348","-1,773","-1,773","-1,773","-","-12,649","- %","-7.93%","0.00%","97,307","22.97","4.49","-1.82","-0.36","0.00","0.00","-0.1300","-0.03"," -140.46%"," -1,118.97%","31-Dec-2012","0.02","0.09","-1.10","0.00","-91.10%","0.00%","28-Feb-2013","0.02","0.09","-1.10","0.00","-91.10%","0.00%"
"31-Dec-2012","29-Nov-2012","30-Sep-2012","3","15,501","-737","-737","-737","-","-10,671","- %","-4.76%","0.00%","97,017","15.98","3.12","-0.76","-0.15","0.00","0.00","-0.1100","-0.02"," -190.36%"," -122.89%","28-Sep-2012","0.02","0.13","-2.63","0.00","-38.00%","0.00%","29-Nov-2012","0.02","0.13","-2.63","0.00","-38.00%","0.00%"
"31-Dec-2012","30-Aug-2012","30-Jun-2012","2","18,144","816","816","816","-","-9,714","- %","4.50%","0.00%","97,142","18.68","3.65","0.84","0.16","0.00","0.00","-0.1000","-0.02"," -36.05%"," 65.18%","29-Jun-2012","0.02","0.11","2.38","0.00","42.00%","0.00%","30-Aug-2012","0.02","0.11","2.38","0.00","42.00%","0.00%"
"31-Dec-2012","30-May-2012","31-Mar-2012","1","21,404","1,276","1,276","1,276","-","-10,633","- %","5.96%","0.00%","96,666","22.14","4.30","1.32","0.26","0.00","0.00","-0.1100","-0.02"," 633.33%"," 184.17%","30-Mar-2012","0.06","0.27","4.55","0.00","22.00%","0.00%","30-May-2012","0.02","0.09","1.52","0.00","66.00%","0.00%"
"31-Dec-2011","29-Feb-2012","31-Dec-2011","4","34,731","174","174","174","-","-11,000","- %","0.50%","0.00%","100,000","34.73","6.98","0.18","0.03","0.00","0.00","-0.1100","-0.02"," -94.60%"," 101.55%","30-Dec-2011","0.08","0.23","45.98","0.00","2.18%","0.00%","29-Feb-2012","0.06","0.17","34.48","0.00","2.90%","0.00%"
"31-Dec-2011","25-Nov-2011","30-Sep-2011","3","35,873","3,221","3,221","3,221","-","-8,767","- %","8.98%","0.00%","97,419","36.82","7.21","3.31","0.65","0.00","0.00","-0.0900","-0.02"," 552.09%"," 171.93%","30-Sep-2011","0.085","0.23","2.57","0.00","38.90%","0.00%","25-Nov-2011","0.07","0.19","2.12","0.00","47.24%","0.00%"
"31-Dec-2011","29-Aug-2011","30-Jun-2011","2","45,934","494","494","494","-","-10,867","- %","1.08%","0.00%","98,800","46.49","9.24","0.50","0.10","0.00","0.00","-0.1100","-0.02"," 132.59%"," 112.27%","30-Jun-2011","0.07","0.15","14.00","0.00","7.14%","0.00%","29-Aug-2011","0.04","0.09","8.00","0.00","12.50%","0.00%"
"31-Dec-2011","31-May-2011","31-Mar-2011","1","57,044","-1,516","-1,516","-1,516","-","-10,689","- %","-2.66%","0.00%","97,179","58.70","11.47","-1.56","-0.30","0.00","0.00","-0.1100","-0.02"," 86.53%"," 63.87%","31-Mar-2011","0.075","0.13","-4.81","0.00","-20.80%","0.00%","31-May-2011","0.08","0.14","-5.13","0.00","-19.50%","0.00%"
"31-Dec-2010","28-Feb-2011","31-Dec-2010","4","7,565","-10,990","-11,255","-11,255","-","-10,722","- %","-148.78%","0.00%","97,474","7.76","1.52","-11.55","-2.26","0.00","0.00","-0.1100","-0.02"," -151.30%"," 70.02%","30-Dec-2010","0.08","1.03","-0.69","0.00","-144.33%","0.00%","28-Feb-2011","0.09","1.16","-0.78","0.00","-128.30%","0.00%"
"31-Dec-2010","30-Nov-2010","30-Sep-2010","3","9,464","-4,478","-4,478","-4,478","-","1,947","- %","-47.32%","-230.00%","97,362","9.72","1.90","-4.60","-0.90","0.00","0.00","0.0200","0.00"," -11.24%"," 54.47%","30-Sep-2010","0.10","1.03","-2.17","5.00","-46.00%","0.00%","30-Nov-2010","0.06","0.62","-1.30","3.00","-76.67%","0.00%"
