Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","32,628","42,088","40,935","45,161","40,109","36,089","47,174","38,202","45,979","46,197","42,815","63,872","-4.82%"
"YoY %","-22.48%","2.82%","-9.36%","12.60%","11.14%","-23.50%","23.49%","-16.91%","-0.47%","7.90%","-32.97%","-",""
"Horiz. %","51.08%","65.89%","64.09%","70.71%","62.80%","56.50%","73.86%","59.81%","71.99%","72.33%","67.03%","100.00%",""
"PBT","-1,424","6,038","7,315","3,835","4,736","9,548","16,181","10,907","9,759","11,427","11,034","10,109","-3.53%"
"YoY %","-123.58%","-17.46%","90.74%","-19.02%","-50.40%","-40.99%","48.35%","11.76%","-14.60%","3.56%","9.15%","-",""
"Horiz. %","-14.09%","59.73%","72.36%","37.94%","46.85%","94.45%","160.07%","107.89%","96.54%","113.04%","109.15%","100.00%",""
"Tax","-78","-774","-769","-881","-406","-1,092","-1,951","-1,121","-1,313","-1,102","-1,739","-1,157","-4.43%"
"YoY %","89.92%","-0.65%","12.71%","-117.00%","62.82%","44.03%","-74.04%","14.62%","-19.15%","36.63%","-50.30%","-",""
"Horiz. %","6.74%","66.90%","66.46%","76.15%","35.09%","94.38%","168.63%","96.89%","113.48%","95.25%","150.30%","100.00%",""
"NP","-1,502","5,264","6,546","2,954","4,330","8,456","14,230","9,786","8,446","10,325","9,295","8,952","-3.42%"
"YoY %","-128.53%","-19.58%","121.60%","-31.78%","-48.79%","-40.58%","45.41%","15.87%","-18.20%","11.08%","3.83%","-",""
"Horiz. %","-16.78%","58.80%","73.12%","33.00%","48.37%","94.46%","158.96%","109.32%","94.35%","115.34%","103.83%","100.00%",""
"NP to SH","-1,504","5,264","6,546","2,734","4,182","8,383","14,274","9,822","8,374","10,124","9,307","8,952","-3.42%"
"YoY %","-128.57%","-19.58%","139.43%","-34.62%","-50.11%","-41.27%","45.33%","17.29%","-17.29%","8.78%","3.97%","-",""
"Horiz. %","-16.80%","58.80%","73.12%","30.54%","46.72%","93.64%","159.45%","109.72%","93.54%","113.09%","103.97%","100.00%",""
"Tax Rate","-     %","12.82    %","10.51    %","22.97    %","8.57    %","11.44    %","12.06    %","10.28    %","13.45    %","9.64    %","15.76    %","11.45    %","-0.95%"
"YoY %","0.00%","21.98%","-54.24%","168.03%","-25.09%","-5.14%","17.32%","-23.57%","39.52%","-38.83%","37.64%","-",""
"Horiz. %","0.00%","111.97%","91.79%","200.61%","74.85%","99.91%","105.33%","89.78%","117.47%","84.19%","137.64%","100.00%",""
"Total Cost","34,130","36,824","34,389","42,207","35,779","27,633","32,944","28,416","37,533","35,872","33,520","54,920","-5.07%"
"YoY %","-7.32%","7.08%","-18.52%","17.97%","29.48%","-16.12%","15.93%","-24.29%","4.63%","7.02%","-38.97%","-",""
"Horiz. %","62.14%","67.05%","62.62%","76.85%","65.15%","50.32%","59.99%","51.74%","68.34%","65.32%","61.03%","100.00%",""
"Net Worth","104,760","104,760","105,840","100,440","99,360","97,199","86,378","75,599","70,199","65,880","60,342","45,884","9.73%"
"YoY %","0.00%","-1.02%","5.38%","1.09%","2.22%","12.53%","14.26%","7.69%","6.56%","9.18%","31.51%","-",""
"Horiz. %","228.31%","228.31%","230.67%","218.90%","216.54%","211.84%","188.25%","164.76%","152.99%","143.58%","131.51%","100.00%",""
"Div","-","2,160","2,160","-","-","5,400","5,398","5,400","5,400","8,100","5,113","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.03%","-0.03%","0.00%","-33.33%","58.40%","0.00%","-",""
"Horiz. %","0.00%","42.24%","42.24%","0.00%","0.00%","105.60%","105.57%","105.60%","105.60%","158.40%","100.00%","-",""
"Div Payout %","-     %","41.03    %","33.00    %","-     %","-     %","64.42    %","37.82    %","54.98    %","64.49    %","80.01    %","54.95    %","-     %","-"
"YoY %","0.00%","24.33%","0.00%","0.00%","0.00%","70.33%","-31.21%","-14.75%","-19.40%","45.61%","0.00%","-",""
"Horiz. %","0.00%","74.67%","60.05%","0.00%","0.00%","117.23%","68.83%","100.05%","117.36%","145.61%","100.00%","-",""
"Net Worth","104,760","104,760","105,840","100,440","99,360","97,199","86,378","75,599","70,199","65,880","60,342","45,884","9.73%"
"YoY %","0.00%","-1.02%","5.38%","1.09%","2.22%","12.53%","14.26%","7.69%","6.56%","9.18%","31.51%","-",""
"Horiz. %","228.31%","228.31%","230.67%","218.90%","216.54%","211.84%","188.25%","164.76%","152.99%","143.58%","131.51%","100.00%",""
"NOSH","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","108,000","102,274","89,969","2.05%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","5.60%","13.68%","-",""
"Horiz. %","120.04%","120.04%","120.04%","120.04%","120.04%","120.04%","120.04%","120.04%","120.04%","120.04%","113.68%","100.00%",""
"NP Margin","-4.60    %","12.51    %","15.99    %","6.54    %","10.80    %","23.43    %","30.16    %","25.62    %","18.37    %","22.35    %","21.71    %","14.02    %","1.47%"
"YoY %","-136.77%","-21.76%","144.50%","-39.44%","-53.91%","-22.31%","17.72%","39.47%","-17.81%","2.95%","54.85%","-",""
"Horiz. %","-32.81%","89.23%","114.05%","46.65%","77.03%","167.12%","215.12%","182.74%","131.03%","159.42%","154.85%","100.00%",""
"ROE","-1.44    %","5.02    %","6.18    %","2.72    %","4.21    %","8.62    %","16.53    %","12.99    %","11.93    %","15.37    %","15.42    %","19.51    %","-11.98%"
"YoY %","-128.69%","-18.77%","127.21%","-35.39%","-51.16%","-47.85%","27.25%","8.89%","-22.38%","-0.32%","-20.96%","-",""
"Horiz. %","-7.38%","25.73%","31.68%","13.94%","21.58%","44.18%","84.73%","66.58%","61.15%","78.78%","79.04%","100.00%",""
"RPS","30.21","38.97","37.90","41.82","37.14","33.42","43.69","35.37","42.57","42.78","41.86","70.99","-6.73%"
"YoY %","-22.48%","2.82%","-9.37%","12.60%","11.13%","-23.51%","23.52%","-16.91%","-0.49%","2.20%","-41.03%","-",""
"Horiz. %","42.56%","54.90%","53.39%","58.91%","52.32%","47.08%","61.54%","49.82%","59.97%","60.26%","58.97%","100.00%",""
"EPS","-1.40","4.87","6.06","2.53","3.87","7.76","13.22","9.09","7.75","9.37","9.10","9.95","-5.36%"
"YoY %","-128.75%","-19.64%","139.53%","-34.63%","-50.13%","-41.30%","45.43%","17.29%","-17.29%","2.97%","-8.54%","-",""
"Horiz. %","-14.07%","48.94%","60.90%","25.43%","38.89%","77.99%","132.86%","91.36%","77.89%","94.17%","91.46%","100.00%",""
"DPS","0.00","2.00","2.00","0.00","0.00","5.00","5.00","5.00","5.00","7.50","5.00","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-33.33%","50.00%","0.00%","-",""
"Horiz. %","0.00%","40.00%","40.00%","0.00%","0.00%","100.00%","100.00%","100.00%","100.00%","150.00%","100.00%","-",""
"NAPS","0.9700","0.9700","0.9800","0.9300","0.9200","0.9000","0.8000","0.7000","0.6500","0.6100","0.5900","0.5100","7.52%"
"YoY %","0.00%","-1.02%","5.38%","1.09%","2.22%","12.50%","14.29%","7.69%","6.56%","3.39%","15.69%","-",""
"Horiz. %","190.20%","190.20%","192.16%","182.35%","180.39%","176.47%","156.86%","137.25%","127.45%","119.61%","115.69%","100.00%",""
"RPS","30.21","38.97","37.90","41.82","37.14","33.42","43.69","35.37","42.57","42.78","39.64","59.14","-4.82%"
"YoY %","-22.48%","2.82%","-9.37%","12.60%","11.13%","-23.51%","23.52%","-16.91%","-0.49%","7.92%","-32.97%","-",""
"Horiz. %","51.08%","65.89%","64.09%","70.71%","62.80%","56.51%","73.88%","59.81%","71.98%","72.34%","67.03%","100.00%",""
"EPS","-1.40","4.87","6.06","2.53","3.87","7.76","13.22","9.09","7.75","9.37","8.62","8.29","-3.42%"
"YoY %","-128.75%","-19.64%","139.53%","-34.63%","-50.13%","-41.30%","45.43%","17.29%","-17.29%","8.70%","3.98%","-",""
"Horiz. %","-16.89%","58.75%","73.10%","30.52%","46.68%","93.61%","159.47%","109.65%","93.49%","113.03%","103.98%","100.00%",""
"DPS","0.00","2.00","2.00","0.00","0.00","5.00","5.00","5.00","5.00","7.50","4.73","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-33.33%","58.56%","0.00%","-",""
"Horiz. %","0.00%","42.28%","42.28%","0.00%","0.00%","105.71%","105.71%","105.71%","105.71%","158.56%","100.00%","-",""
"NAPS","0.9700","0.9700","0.9800","0.9300","0.9200","0.9000","0.8000","0.7000","0.6500","0.6100","0.5587","0.4249","9.72%"
"YoY %","0.00%","-1.02%","5.38%","1.09%","2.22%","12.50%","14.29%","7.69%","6.56%","9.18%","31.49%","-",""
"Horiz. %","228.29%","228.29%","230.64%","218.88%","216.52%","211.81%","188.28%","164.74%","152.98%","143.56%","131.49%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","-","-"
