F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Aug-2019","22-Apr-2019","28-Feb-2019","2","56,676","1,053","651","788","-","84,659","- %","1.15%","0.93%","555,511","10.20","10.20","0.14","0.14","0.00","0.00","0.1524","0.15"," 1,508.16%"," -11.66%","28-Feb-2019","0.135","1.32","95.17","0.89","1.05%","0.00%","22-Apr-2019","0.12","1.18","84.60","0.79","1.18%","0.00%"
"31-Aug-2019","22-Jan-2019","30-Nov-2018","1","34,074","260","61","49","-","84,048","- %","0.18%","0.06%","555,511","6.13","6.13","0.01","0.01","0.00","0.00","0.1513","0.15"," 100.59%"," -97.06%","30-Nov-2018","0.12","1.96","1,360.44","0.79","0.07%","0.00%","22-Jan-2019","0.115","1.87","1,303.75","0.76","0.08%","0.00%"
"31-Aug-2018","23-Oct-2018","31-Aug-2018","4","33,618","-7,607","-8,328","-8,328","-","7,112,166","- %","-24.77%","-0.12%","468,831","7.17","6.05","-1.95","-1.50","0.00","0.00","15.1700","12.80"," -630.45%"," -564.21%","30-Aug-2018","0.17","2.37","-9.57","0.01","-10.45%","0.00%","23-Oct-2018","0.155","2.16","-8.73","0.01","-11.46%","0.00%"
"31-Aug-2018","30-Jul-2018","31-May-2018","3","27,571","2,364","1,653","1,570","-","6,604,013","- %","6.00%","0.02%","412,235","6.69","4.96","0.40","0.28","0.00","0.00","16.0200","11.89"," 76.01%"," 35.46%","31-May-2018","0.17","2.54","44.64","0.01","2.24%","0.00%","30-Jul-2018","0.17","2.54","44.64","0.01","2.24%","0.00%"
"31-Aug-2018","17-Apr-2018","28-Feb-2018","2","18,388","1,367","892","892","-","65,256","- %","4.85%","1.37%","412,235","4.46","3.31","0.22","0.16","0.00","0.00","0.1583","0.12"," -46.39%"," 100.45%","28-Feb-2018","0.21","4.71","97.05","1.33","1.03%","0.00%","","0.20","4.48","92.43","1.26","1.08%","0.00%"
"31-Aug-2018","26-Jan-2018","30-Nov-2017","1","11,667","2,258","1,664","1,664","-","66,081","- %","14.26%","2.52%","412,235","2.83","2.10","0.40","0.30","0.00","0.00","0.1603","0.12"," -7.25%"," 333.33%","30-Nov-2017","0.205","7.24","50.79","1.28","1.97%","0.00%","26-Jan-2018","0.215","7.60","53.26","1.34","1.88%","0.00%"
"31-Aug-2017","20-Oct-2017","31-Aug-2017","4","44,195","2,776","1,794","1,794","-","64,473","- %","4.06%","2.78%","412,235","10.72","7.96","0.44","0.32","0.00","0.00","0.1564","0.12"," 54.79%"," 9.86%","30-Aug-2017","0.20","1.87","45.96","1.28","2.18%","0.00%","20-Oct-2017","0.23","2.15","52.85","1.47","1.89%","0.00%"
"31-Aug-2017","25-Jul-2017","31-May-2017","3","31,803","1,667","1,159","1,159","-","63,813","- %","3.64%","1.82%","412,235","7.71","5.72","0.28","0.21","0.00","0.00","0.1548","0.11"," 160.45%"," -43.33%","31-May-2017","0.23","2.98","81.81","1.49","1.22%","0.00%","25-Jul-2017","0.21","2.72","74.69","1.36","1.34%","0.00%"
"31-Aug-2017","25-Apr-2017","28-Feb-2017","2","16,702","693","445","445","-","63,154","- %","2.66%","0.70%","412,235","4.05","3.01","0.11","0.08","0.00","0.00","0.1532","0.11"," 15.89%"," -66.24%","28-Feb-2017","0.165","4.07","152.85","1.08","0.65%","0.00%","25-Apr-2017","0.26","6.42","240.86","1.70","0.42%","0.00%"
"31-Aug-2017","23-Jan-2017","30-Nov-2016","1","8,367","613","384","384","-","65,322","- %","4.59%","0.59%","426,666","1.96","1.51","0.09","0.07","0.00","0.00","0.1531","0.12"," -76.48%"," -68.37%","30-Nov-2016","0.185","9.43","205.56","1.21","0.49%","0.00%","23-Jan-2017","0.175","8.92","194.44","1.14","0.51%","0.00%"
"31-Aug-2016","26-Oct-2016","31-Aug-2016","4","37,022","2,282","1,633","1,633","3,506","62,585","214.75%","4.41%","2.61%","412,564","8.97","6.66","0.40","0.29","0.85","0.63","0.1517","0.11"," -20.15%"," -74.72%","30-Aug-2016","0.24","2.67","60.63","1.58","1.65%","3.54%","26-Oct-2016","0.24","2.67","60.63","1.58","1.65%","3.54%"
"31-Aug-2016","27-Jul-2016","31-May-2016","3","29,123","2,885","2,045","2,045","-","63,926","- %","7.02%","3.20%","409,000","7.12","5.24","0.50","0.37","0.00","0.00","0.1563","0.12"," 55.16%"," -71.53%","31-May-2016","0.205","2.88","41.00","1.31","2.44%","0.00%","27-Jul-2016","0.215","3.02","43.00","1.38","2.33%","0.00%"
"31-Aug-2016","28-Apr-2016","29-Feb-2016","2","19,257","1,937","1,318","1,318","-","63,675","- %","6.84%","2.07%","411,875","4.68","3.47","0.32","0.24","0.00","0.00","0.1546","0.11"," 0.00%"," -73.93%","29-Feb-2016","0.225","4.81","70.31","1.46","1.42%","0.00%","28-Apr-2016","0.205","4.38","64.06","1.33","1.56%","0.00%"
"31-Aug-2016","27-Jan-2016","30-Nov-2015","1","11,660","1,665","1,214","1,214","-","66,686","- %","10.41%","1.82%","418,620","2.79","2.10","0.29","0.22","0.00","0.00","0.1593","0.12"," -81.21%"," -72.80%","30-Nov-2015","0.205","7.36","70.69","1.29","1.41%","0.00%","27-Jan-2016","0.205","7.36","70.69","1.29","1.41%","0.00%"
"31-Aug-2015","27-Oct-2015","31-Aug-2015","4","59,646","9,183","6,460","6,460","4,114","64,302","63.68%","10.83%","10.05%","411,401","14.50","10.74","1.57","1.16","1.00","0.74","0.1563","0.12"," -10.05%"," -10.17%","28-Aug-2015","0.21","1.45","13.37","1.34","7.48%","4.76%","27-Oct-2015","0.24","1.66","15.28","1.54","6.54%","4.17%"
"31-Aug-2015","29-Jul-2015","31-May-2015","3","50,030","9,704","7,182","7,182","-","65,174","- %","14.36%","11.02%","412,758","12.12","9.01","1.74","1.29","0.00","0.00","0.1579","0.12"," 42.08%"," 34.49%","29-May-2015","0.265","2.19","15.23","1.68","6.57%","0.00%","29-Jul-2015","0.26","2.15","14.94","1.65","6.69%","0.00%"
"31-Aug-2015","23-Apr-2015","28-Feb-2015","2","31,968","6,767","5,055","5,055","-","62,755","- %","15.81%","8.06%","410,975","7.78","5.75","1.23","0.91","0.00","0.00","0.1527","0.11"," 13.24%"," 297.41%","27-Feb-2015","0.26","3.34","21.14","1.70","4.73%","0.00%","23-Apr-2015","0.30","3.86","24.39","1.96","4.10%","0.00%"
"31-Aug-2015","21-Jan-2015","30-Nov-2014","1","18,628","5,945","4,464","4,464","-","66,629","- %","23.96%","6.70%","413,333","4.51","3.35","1.08","0.80","0.00","0.00","0.1612","0.12"," -37.92%"," 102.72%","28-Nov-2014","0.24","5.33","22.22","1.49","4.50%","0.00%","21-Jan-2015","0.25","5.55","23.15","1.55","4.32%","0.00%"
"31-Aug-2014","28-Oct-2014","31-Aug-2014","4","65,423","10,348","7,191","7,191","30","46,586","0.43%","10.99%","15.44%","309,956","21.11","11.78","2.32","1.29","0.01","0.01","0.1503","0.08"," 34.66%","  - %","29-Aug-2014","0.295","1.40","12.72","1.96","7.86%","0.03%","28-Oct-2014","0.265","1.26","11.42","1.76","8.75%","0.04%"
"31-Aug-2014","23-Jul-2014","31-May-2014","3","48,772","7,952","5,340","5,340","-","42,885","- %","10.95%","12.45%","275,257","17.72","8.78","1.94","0.96","0.00","0.00","0.1558","0.08"," 319.81%","  - %","30-May-2014","0.225","1.27","11.60","1.44","8.62%","0.00%","23-Jul-2014","0.28","1.58","14.43","1.80","6.93%","0.00%"
"31-Aug-2014","21-Apr-2014","28-Feb-2014","2","28,358","2,599","1,272","1,272","-","29,953","- %","4.49%","4.25%","205,161","13.82","5.10","0.62","0.23","0.00","0.00","0.1460","0.05"," -42.23%","  - %","28-Feb-2014","0.26","1.88","41.94","1.78","2.38%","0.00%","21-Apr-2014","0.23","1.66","37.10","1.58","2.70%","0.00%"
"31-Aug-2014","06-Feb-2014","30-Nov-2013","1","16,010","3,170","2,202","2,202","-","9,019","- %","13.75%","24.41%","70,576","22.68","2.88","3.12","0.40","0.00","0.00","0.1278","0.02","  - %","  - %","","0.00","0.00","0.00","0.00","0.00%","0.00%","","0.00","0.00","0.00","0.00","0.00%","0.00%"

