Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","814,408","785,803","751,271","692,495","92,533","37,026","8,460","9,921","22,348","34,731","7,565","8,776","63.90%"
"YoY %","3.64%","4.60%","8.49%","648.38%","149.91%","337.66%","-14.73%","-55.61%","-35.65%","359.10%","-13.80%","-",""
"Horiz. %","9,279.95%","8,954.00%","8,560.52%","7,890.78%","1,054.39%","421.90%","96.40%","113.05%","254.65%","395.75%","86.20%","100.00%",""
"PBT","21,168","36,684","45,977","50,095","2,154","7,077","1,154","-2,633","-1,773","174","-10,990","-37,536","-"
"YoY %","-42.30%","-20.21%","-8.22%","2,225.67%","-69.56%","513.26%","143.83%","-48.51%","-1,118.97%","101.58%","70.72%","-",""
"Horiz. %","-56.39%","-97.73%","-122.49%","-133.46%","-5.74%","-18.85%","-3.07%","7.01%","4.72%","-0.46%","29.28%","100.00%",""
"Tax","-12,856","-14,531","-15,716","-15,636","-1,831","3,097","-1,038","-101","0","0","-265","0","-"
"YoY %","11.53%","7.54%","-0.51%","-753.96%","-159.12%","398.36%","-927.72%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","4,851.32%","5,483.40%","5,930.57%","5,900.38%","690.94%","-1,168.68%","391.70%","38.11%","-0.00%","-0.00%","100.00%","-",""
"NP","8,312","22,153","30,261","34,459","323","10,174","116","-2,734","-1,773","174","-11,255","-37,536","-"
"YoY %","-62.48%","-26.79%","-12.18%","10,568.42%","-96.83%","8,670.69%","104.24%","-54.20%","-1,118.97%","101.55%","70.02%","-",""
"Horiz. %","-22.14%","-59.02%","-80.62%","-91.80%","-0.86%","-27.10%","-0.31%","7.28%","4.72%","-0.46%","29.98%","100.00%",""
"NP to SH","12,424","24,634","31,715","34,251","325","10,174","116","-2,734","-1,773","174","-11,255","-37,536","-"
"YoY %","-49.57%","-22.33%","-7.40%","10,438.77%","-96.81%","8,670.69%","104.24%","-54.20%","-1,118.97%","101.55%","70.02%","-",""
"Horiz. %","-33.10%","-65.63%","-84.49%","-91.25%","-0.87%","-27.10%","-0.31%","7.28%","4.72%","-0.46%","29.98%","100.00%",""
"Tax Rate","60.73    %","39.61    %","34.18    %","31.21    %","85.00    %","-43.76    %","89.95    %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","53.32%","15.89%","9.52%","-63.28%","294.24%","-148.65%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
