Column1,AQR,T4Q,30/09/18,30/09/17,30/09/16,30/09/15,30/09/14,30/09/13,30/09/12,30/09/11,30/09/10,30/09/09,CAGR
"Revenue","1,037,992","1,101,505","1,390,916","1,599,391","1,740,493","1,942,312","1,867,170","1,594,292","2,241,289","1,671,255","2,044,648","1,758,077","-2.57%"
"YoY %","-5.77%","-20.81%","-13.03%","-8.11%","-10.39%","4.02%","17.12%","-28.87%","34.11%","-18.26%","16.30%","-",""
"Horiz. %","59.04%","62.65%","79.12%","90.97%","99.00%","110.48%","106.21%","90.68%","127.49%","95.06%","116.30%","100.00%",""
"PBT","-68,137","-120,388","-130,113","48,910","-6,924","207,228","122,811","-55,249","428,756","13,844","184,292","205,911","-"
"YoY %","43.40%","7.47%","-366.03%","806.38%","-103.34%","68.74%","322.29%","-112.89%","2,997.05%","-92.49%","-10.50%","-",""
"Horiz. %","-33.09%","-58.47%","-63.19%","23.75%","-3.36%","100.64%","59.64%","-26.83%","208.22%","6.72%","89.50%","100.00%",""
"Tax","-1,181","9,913","9,366","-5,308","-1,298","2,272","-12,926","-6,362","-1,460","-378","-7,905","1,368","23.82%"
"YoY %","-111.92%","5.84%","276.45%","-308.94%","-157.13%","117.58%","-103.18%","-335.75%","-286.24%","95.22%","-677.85%","-",""
"Horiz. %","-86.35%","724.63%","684.65%","-388.01%","-94.88%","166.08%","-944.88%","-465.06%","-106.73%","-27.63%","-577.85%","100.00%",""
"NP","-69,318","-110,475","-120,747","43,602","-8,222","209,500","109,885","-61,611","427,296","13,466","176,387","207,279","-"
"YoY %","37.25%","8.51%","-376.93%","630.31%","-103.92%","90.65%","278.35%","-114.42%","3,073.15%","-92.37%","-14.90%","-",""
"Horiz. %","-33.44%","-53.30%","-58.25%","21.04%","-3.97%","101.07%","53.01%","-29.72%","206.15%","6.50%","85.10%","100.00%",""
"NP to SH","-69,318","-110,475","-120,747","43,602","-8,222","209,500","109,885","-61,611","427,296","13,466","176,387","207,279","-"
"YoY %","37.25%","8.51%","-376.93%","630.31%","-103.92%","90.65%","278.35%","-114.42%","3,073.15%","-92.37%","-14.90%","-",""
"Horiz. %","-33.44%","-53.30%","-58.25%","21.04%","-3.97%","101.07%","53.01%","-29.72%","206.15%","6.50%","85.10%","100.00%",""
