Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","99,608","99,608","99,608","122,245","81,711","64,869","52,610","52,792","53,526","51,420","61,118","47,908","8.47%"
"YoY %","0.00%","0.00%","-18.52%","49.61%","25.96%","23.30%","-0.34%","-1.37%","4.10%","-15.87%","27.57%","-",""
"Horiz. %","207.92%","207.92%","207.92%","255.17%","170.56%","135.40%","109.81%","110.19%","111.73%","107.33%","127.57%","100.00%",""
"PBT","-9,957","-9,957","-9,957","55","95","2,769","-2,719","-457","-3,078","-3,072","787","172","-"
"YoY %","0.00%","0.00%","-18,203.64%","-42.11%","-96.57%","201.84%","-494.97%","85.15%","-0.20%","-490.34%","357.56%","-",""
"Horiz. %","-5,788.95%","-5,788.95%","-5,788.95%","31.98%","55.23%","1,609.88%","-1,580.81%","-265.70%","-1,789.53%","-1,786.05%","457.56%","100.00%",""
"Tax","-311","-311","-311","-786","-240","-132","-273","-643","-387","544","924","92","-"
"YoY %","0.00%","0.00%","60.43%","-227.50%","-81.82%","51.65%","57.54%","-66.15%","-171.14%","-41.13%","904.35%","-",""
"Horiz. %","-338.04%","-338.04%","-338.04%","-854.35%","-260.87%","-143.48%","-296.74%","-698.91%","-420.65%","591.30%","1,004.35%","100.00%",""
"NP","-10,268","-10,268","-10,268","-731","-145","2,637","-2,992","-1,100","-3,465","-2,528","1,711","264","-"
"YoY %","0.00%","0.00%","-1,304.65%","-404.14%","-105.50%","188.14%","-172.00%","68.25%","-37.06%","-247.75%","548.11%","-",""
"Horiz. %","-3,889.39%","-3,889.39%","-3,889.39%","-276.89%","-54.92%","998.86%","-1,133.33%","-416.67%","-1,312.50%","-957.58%","648.11%","100.00%",""
"NP to SH","-9,527","-9,527","-9,527","-228","-11","2,637","-2,992","-1,100","-3,465","-2,528","1,711","264","-"
"YoY %","0.00%","0.00%","-4,078.51%","-1,972.73%","-100.42%","188.14%","-172.00%","68.25%","-37.06%","-247.75%","548.11%","-",""
"Horiz. %","-3,608.71%","-3,608.71%","-3,608.71%","-86.36%","-4.17%","998.86%","-1,133.33%","-416.67%","-1,312.50%","-957.58%","648.11%","100.00%",""
"Tax Rate","-     %","-     %","-     %","1,429.09    %","252.63    %","4.77    %","-     %","-     %","-     %","-     %","-117.41    %","-53.49    %","-"
"YoY %","0.00%","0.00%","0.00%","465.68%","5,196.23%","0.00%","0.00%","0.00%","0.00%","0.00%","-119.50%","-",""
"Horiz. %","0.00%","0.00%","0.00%","-2,671.70%","-472.29%","-8.92%","0.00%","0.00%","0.00%","0.00%","219.50%","100.00%",""
"Total Cost","109,876","109,876","109,876","122,976","81,856","62,232","55,602","53,892","56,991","53,948","59,407","47,644","9.72%"
"YoY %","0.00%","0.00%","-10.65%","50.23%","31.53%","11.92%","3.17%","-5.44%","5.64%","-9.19%","24.69%","-",""
"Horiz. %","230.62%","230.62%","230.62%","258.11%","171.81%","130.62%","116.70%","113.11%","119.62%","113.23%","124.69%","100.00%",""
"Net Worth","29,637","29,637","29,637","41,822","30,510","21,266","14,753","13,752","12,095","17,882","10,129","7,938","15.75%"
"YoY %","0.00%","0.00%","-29.14%","37.08%","43.47%","44.14%","7.28%","13.70%","-32.36%","76.54%","27.60%","-",""
"Horiz. %","373.34%","373.34%","373.34%","526.84%","384.34%","267.89%","185.85%","173.24%","152.37%","225.26%","127.60%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Net Worth","29,637","29,637","29,637","41,822","30,510","21,266","14,753","13,752","12,095","17,882","10,129","7,938","15.75%"
"YoY %","0.00%","0.00%","-29.14%","37.08%","43.47%","44.14%","7.28%","13.70%","-32.36%","76.54%","27.60%","-",""
"Horiz. %","373.34%","373.34%","373.34%","526.84%","384.34%","267.89%","185.85%","173.24%","152.37%","225.26%","127.60%","100.00%",""
"NOSH","329,304","329,304","329,304","321,714","217,931","212,661","184,419","171,904","151,194","178,823","202,588","198,461","5.78%"
"YoY %","0.00%","0.00%","2.36%","47.62%","2.48%","15.31%","7.28%","13.70%","-15.45%","-11.73%","2.08%","-",""
"Horiz. %","165.93%","165.93%","165.93%","162.10%","109.81%","107.15%","92.92%","86.62%","76.18%","90.10%","102.08%","100.00%",""
"NP Margin","-10.31    %","-10.31    %","-10.31    %","-0.60    %","-0.18    %","4.07    %","-5.69    %","-2.08    %","-6.47    %","-4.92    %","2.80    %","0.55    %","-"
"YoY %","0.00%","0.00%","-1,618.33%","-233.33%","-104.42%","171.53%","-173.56%","67.85%","-31.50%","-275.71%","409.09%","-",""
"Horiz. %","-1,874.55%","-1,874.55%","-1,874.55%","-109.09%","-32.73%","740.00%","-1,034.55%","-378.18%","-1,176.36%","-894.55%","509.09%","100.00%",""
"ROE","-32.15    %","-32.15    %","-32.15    %","-0.55    %","-0.04    %","12.40    %","-20.28    %","-8.00    %","-28.65    %","-14.14    %","16.89    %","3.33    %","-"
"YoY %","0.00%","0.00%","-5,745.45%","-1,275.00%","-100.32%","161.14%","-153.50%","72.08%","-102.62%","-183.72%","407.21%","-",""
"Horiz. %","-965.47%","-965.47%","-965.47%","-16.52%","-1.20%","372.37%","-609.01%","-240.24%","-860.36%","-424.62%","507.21%","100.00%",""
"RPS","30.25","30.25","30.25","38.00","37.49","30.50","28.53","30.71","35.40","28.75","30.17","24.14","2.54%"
"YoY %","0.00%","0.00%","-20.39%","1.36%","22.92%","6.91%","-7.10%","-13.25%","23.13%","-4.71%","24.98%","-",""
"Horiz. %","125.31%","125.31%","125.31%","157.42%","155.30%","126.35%","118.19%","127.22%","146.64%","119.10%","124.98%","100.00%",""
"EPS","-2.90","-2.89","-2.90","-0.23","0.00","1.24","-1.44","-0.64","-2.29","-1.41","0.84","0.13","-"
"YoY %","-0.35%","0.34%","-1,160.87%","0.00%","0.00%","186.11%","-125.00%","72.05%","-62.41%","-267.86%","546.15%","-",""
"Horiz. %","-2,230.77%","-2,223.08%","-2,230.77%","-176.92%","0.00%","953.85%","-1,107.69%","-492.31%","-1,761.54%","-1,084.62%","646.15%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.0900","0.0900","0.0900","0.1300","0.1400","0.1000","0.0800","0.0800","0.0800","0.1000","0.0500","0.0400","9.42%"
"YoY %","0.00%","0.00%","-30.77%","-7.14%","40.00%","25.00%","0.00%","0.00%","-20.00%","100.00%","25.00%","-",""
"Horiz. %","225.00%","225.00%","225.00%","325.00%","350.00%","250.00%","200.00%","200.00%","200.00%","250.00%","125.00%","100.00%",""
"RPS","30.25","30.25","30.25","37.12","24.81","19.70","15.98","16.03","16.25","15.61","18.56","14.55","8.47%"
"YoY %","0.00%","0.00%","-18.51%","49.62%","25.94%","23.28%","-0.31%","-1.35%","4.10%","-15.89%","27.56%","-",""
"Horiz. %","207.90%","207.90%","207.90%","255.12%","170.52%","135.40%","109.83%","110.17%","111.68%","107.29%","127.56%","100.00%",""
"EPS","-2.90","-2.89","-2.90","-0.07","0.00","0.80","-0.91","-0.33","-1.05","-0.77","0.52","0.08","-"
"YoY %","-0.35%","0.34%","-4,042.86%","0.00%","0.00%","187.91%","-175.76%","68.57%","-36.36%","-248.08%","550.00%","-",""
"Horiz. %","-3,625.00%","-3,612.50%","-3,625.00%","-87.50%","0.00%","1,000.00%","-1,137.50%","-412.50%","-1,312.50%","-962.50%","650.00%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.0900","0.0900","0.0900","0.1270","0.0927","0.0646","0.0448","0.0418","0.0367","0.0543","0.0308","0.0241","15.76%"
"YoY %","0.00%","0.00%","-29.13%","37.00%","43.50%","44.20%","7.18%","13.90%","-32.41%","76.30%","27.80%","-",""
"Horiz. %","373.44%","373.44%","373.44%","526.97%","384.65%","268.05%","185.89%","173.44%","152.28%","225.31%","127.80%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","0.1300","0.1300","0.1300","0.2100","0.1250","0.1750","0.1650","0.1300","0.0900","0.1700","0.0300","0.0500","-"
"P/RPS","0.43","0.43","0.43","0.55","0.33","0.57","0.58","0.42","0.25","0.59","0.10","0.21","8.28%"
"YoY %","0.00%","0.00%","-21.82%","66.67%","-42.11%","-1.72%","38.10%","68.00%","-57.63%","490.00%","-52.38%","-",""
"Horiz. %","204.76%","204.76%","204.76%","261.90%","157.14%","271.43%","276.19%","200.00%","119.05%","280.95%","47.62%","100.00%",""
"P/EPS","-4.49","-4.49","-4.49","-296.32","-2,476.49","14.11","-10.17","-20.32","-3.93","-12.03","3.55","37.59","-"
"YoY %","0.00%","0.00%","98.48%","88.03%","-17,651.31%","238.74%","49.95%","-417.05%","67.33%","-438.87%","-90.56%","-",""
"Horiz. %","-11.94%","-11.94%","-11.94%","-788.29%","-6,588.16%","37.54%","-27.06%","-54.06%","-10.45%","-32.00%","9.44%","100.00%",""
"EY","-22.25","-22.25","-22.25","-0.34","-0.04","7.09","-9.83","-4.92","-25.46","-8.32","28.15","2.66","-"
"YoY %","0.00%","0.00%","-6,444.12%","-750.00%","-100.56%","172.13%","-99.80%","80.68%","-206.01%","-129.56%","958.27%","-",""
"Horiz. %","-836.47%","-836.47%","-836.47%","-12.78%","-1.50%","266.54%","-369.55%","-184.96%","-957.14%","-312.78%","1,058.27%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"P/NAPS","1.44","1.44","1.44","1.62","0.89","1.75","2.06","1.63","1.13","1.70","0.60","1.25","1.58%"
"YoY %","0.00%","0.00%","-11.11%","82.02%","-49.14%","-15.05%","26.38%","44.25%","-33.53%","183.33%","-52.00%","-",""
"Horiz. %","115.20%","115.20%","115.20%","129.60%","71.20%","140.00%","164.80%","130.40%","90.40%","136.00%","48.00%","100.00%",""
"Date","AQR","T4Q","28/02/19","27/02/18","-","19/02/16","04/03/15","28/02/14","20/02/13","29/02/12","18/02/11","22/02/10","-"
"Price","0.1150","0.1150","0.1150","0.1850","0.1700","0.1550","0.1500","0.1750","0.0800","0.1500","0.0500","0.0600","-"
"P/RPS","0.38","0.38","0.38","0.49","0.45","0.51","0.53","0.57","0.23","0.52","0.17","0.25","4.76%"
"YoY %","0.00%","0.00%","-22.45%","8.89%","-11.76%","-3.77%","-7.02%","147.83%","-55.77%","205.88%","-32.00%","-",""
"Horiz. %","152.00%","152.00%","152.00%","196.00%","180.00%","204.00%","212.00%","228.00%","92.00%","208.00%","68.00%","100.00%",""
"P/EPS","-3.98","-3.98","-3.98","-261.04","-3,368.03","12.50","-9.25","-27.35","-3.49","-10.61","5.92","45.10","-"
"YoY %","0.00%","0.00%","98.48%","92.25%","-27,044.24%","235.14%","66.18%","-683.67%","67.11%","-279.22%","-86.87%","-",""
"Horiz. %","-8.82%","-8.82%","-8.82%","-578.80%","-7,467.92%","27.72%","-20.51%","-60.64%","-7.74%","-23.53%","13.13%","100.00%",""
"EY","-25.16","-25.16","-25.16","-0.38","-0.03","8.00","-10.82","-3.66","-28.65","-9.42","16.89","2.22","-"
"YoY %","0.00%","0.00%","-6,521.05%","-1,166.67%","-100.38%","173.94%","-195.63%","87.23%","-204.14%","-155.77%","660.81%","-",""
"Horiz. %","-1,133.33%","-1,133.33%","-1,133.33%","-17.12%","-1.35%","360.36%","-487.39%","-164.86%","-1,290.54%","-424.32%","760.81%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"P/NAPS","1.28","1.28","1.28","1.42","1.21","1.55","1.88","2.19","1.00","1.50","1.00","1.50","-1.75%"
"YoY %","0.00%","0.00%","-9.86%","17.36%","-21.94%","-17.55%","-14.16%","119.00%","-33.33%","50.00%","-33.33%","-",""
"Horiz. %","85.33%","85.33%","85.33%","94.67%","80.67%","103.33%","125.33%","146.00%","66.67%","100.00%","66.67%","100.00%",""

