Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","95,896","100,301","96,685","60,418","57,386","61,607","55,232","64,269","66,915","65,306","59,510","46,519","8.46%"
"YoY %","-4.39%","3.74%","60.03%","5.28%","-6.85%","11.54%","-14.06%","-3.95%","2.46%","9.74%","27.93%","-",""
"Horiz. %","206.14%","215.61%","207.84%","129.88%","123.36%","132.43%","118.73%","138.16%","143.84%","140.39%","127.93%","100.00%",""
"PBT","36,016","17,452","87,114","74,254","40,541","59,683","107,249","24,250","43,387","73,672","41,401","30,877","12.21%"
"YoY %","106.37%","-79.97%","17.32%","83.16%","-32.07%","-44.35%","342.26%","-44.11%","-41.11%","77.95%","34.08%","-",""
"Horiz. %","116.64%","56.52%","282.13%","240.48%","131.30%","193.29%","347.34%","78.54%","140.52%","238.60%","134.08%","100.00%",""
"Tax","0","-5,864","-5,864","0","0","0","0","0","0","0","0","0","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-0.00%","100.00%","100.00%","-","-","-","-","-","-","-","-","-",""
"NP","36,016","11,588","81,250","74,254","40,541","59,683","107,249","24,250","43,387","73,672","41,401","30,877","11.34%"
"YoY %","210.80%","-85.74%","9.42%","83.16%","-32.07%","-44.35%","342.26%","-44.11%","-41.11%","77.95%","34.08%","-",""
"Horiz. %","116.64%","37.53%","263.14%","240.48%","131.30%","193.29%","347.34%","78.54%","140.52%","238.60%","134.08%","100.00%",""
"NP to SH","36,016","11,588","81,250","74,254","40,541","59,683","107,249","24,250","43,387","73,672","41,401","30,877","11.34%"
"YoY %","210.80%","-85.74%","9.42%","83.16%","-32.07%","-44.35%","342.26%","-44.11%","-41.11%","77.95%","34.08%","-",""
"Horiz. %","116.64%","37.53%","263.14%","240.48%","131.30%","193.29%","347.34%","78.54%","140.52%","238.60%","134.08%","100.00%",""
"Tax Rate","-     %","33.60    %","6.73    %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","399.26%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","499.26%","100.00%","-","-","-","-","-","-","-","-","-",""
"Total Cost","59,880","88,713","15,435","-13,836","16,845","1,924","-52,017","40,019","23,528","-8,366","18,109","15,642","-0.15%"
"YoY %","-32.50%","474.75%","211.56%","-182.14%","775.52%","103.70%","-229.98%","70.09%","381.23%","-146.20%","15.77%","-",""
"Horiz. %","382.82%","567.15%","98.68%","-88.45%","107.69%","12.30%","-332.55%","255.84%","150.42%","-53.48%","115.77%","100.00%",""
"Net Worth","767,713","767,713","766,910","720,594","669,750","662,642","647,623","577,633","617,587","601,651","558,545","440,396","6.35%"
"YoY %","0.00%","0.10%","6.43%","7.59%","1.07%","2.32%","12.12%","-6.47%","2.65%","7.72%","26.83%","-",""
