Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"28/08/2019","1.29","1.70","+0.41 (31.78%)","BUY","MalaccaSecurities"
"21/05/2019","1.35","1.53","+0.18 (13.33%)","HOLD","BIMB"

