Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","29,594","33,131","33,195","39,612","37,817","45,936","40,727","55,150","49,935","39,338","35,975","47,313","-3.86%"
"YoY %","-10.68%","-0.19%","-16.20%","4.75%","-17.67%","12.79%","-26.15%","10.44%","26.94%","9.35%","-23.96%","-",""
"Horiz. %","62.55%","70.03%","70.16%","83.72%","79.93%","97.09%","86.08%","116.56%","105.54%","83.14%","76.04%","100.00%",""
"PBT","-11,810","-1,269","1,769","2,593","-4,560","3,099","572","3,638","1,488","728","9","6,730","-13.79%"
"YoY %","-830.65%","-171.74%","-31.78%","156.86%","-247.14%","441.78%","-84.28%","144.49%","104.40%","7,988.89%","-99.87%","-",""
"Horiz. %","-175.48%","-18.86%","26.29%","38.53%","-67.76%","46.05%","8.50%","54.06%","22.11%","10.82%","0.13%","100.00%",""
"Tax","-154","418","396","-526","-459","-883","-515","-1,359","-583","-894","-338","-1,607","-"
"YoY %","-136.84%","5.56%","175.29%","-14.60%","48.02%","-71.46%","62.10%","-133.10%","34.79%","-164.50%","78.97%","-",""
"Horiz. %","9.58%","-26.01%","-24.64%","32.73%","28.56%","54.95%","32.05%","84.57%","36.28%","55.63%","21.03%","100.00%",""
"NP","-11,964","-851","2,165","2,067","-5,019","2,216","57","2,279","905","-166","-329","5,123","-9.12%"
"YoY %","-1,305.88%","-139.31%","4.74%","141.18%","-326.49%","3,787.72%","-97.50%","151.82%","645.18%","49.54%","-106.42%","-",""
"Horiz. %","-233.54%","-16.61%","42.26%","40.35%","-97.97%","43.26%","1.11%","44.49%","17.67%","-3.24%","-6.42%","100.00%",""
"NP to SH","-11,964","-850","2,167","2,085","-4,914","2,216","57","2,279","905","-166","-329","5,123","-9.11%"
"YoY %","-1,307.53%","-139.22%","3.93%","142.43%","-321.75%","3,787.72%","-97.50%","151.82%","645.18%","49.54%","-106.42%","-",""
"Horiz. %","-233.54%","-16.59%","42.30%","40.70%","-95.92%","43.26%","1.11%","44.49%","17.67%","-3.24%","-6.42%","100.00%",""
