F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"30-Jun-2019","25-Feb-2019","31-Dec-2018","2","23,362","6,030","390,104","390,904","423","1,303,021","0.11%","1,669.82%","30.00%","846,118","2.76","2.76","46.20","46.20","0.05","0.05","1.5400","1.54"," 0.37%"," 2,609.16%","31-Dec-2018","0.465","16.84","1.01","0.30","99.35%","0.11%","25-Feb-2019","0.505","18.29","1.09","0.33","91.48%","0.10%"
"30-Jun-2019","28-Nov-2018","30-Sep-2018","1","17,436","6,410","388,684","389,481","423","1,303,021","0.11%","2,229.20%","29.89%","846,118","2.06","2.06","46.03","46.03","0.05","0.05","1.5400","1.54"," 0.79%"," 2,887.51%","28-Sep-2018","0.54","26.20","1.17","0.35","85.24%","0.09%","28-Nov-2018","0.495","24.02","1.08","0.32","92.99%","0.10%"
"30-Jun-2018","30-Aug-2018","30-Jun-2018","4","16,352","4,094","385,702","386,443","423","1,294,560","0.11%","2,358.75%","29.85%","846,118","1.93","1.93","45.67","45.67","0.05","0.05","1.5300","1.53"," 2,179.50%"," 2,824.28%","29-Jun-2018","0.49","25.35","1.07","0.32","93.21%","0.10%","30-Aug-2018","0.555","28.72","1.22","0.36","82.29%","0.09%"
"30-Jun-2018","30-May-2018","31-Mar-2018","3","102,306","26,076","16,169","16,953","0","939,190","- %","15.80%","1.81%","846,118","12.09","12.09","2.00","2.00","0.00","0.00","1.1100","1.11"," 17.49%"," 346.27%","30-Mar-2018","0.57","4.71","28.45","0.51","3.52%","0.00%","30-May-2018","0.565","4.67","28.20","0.51","3.55%","0.00%"
"30-Jun-2018","28-Feb-2018","31-Dec-2017","2","107,972","24,156","13,466","14,429","0","939,190","- %","12.47%","1.54%","846,118","12.76","12.76","1.71","1.71","0.00","0.00","1.1100","1.11"," 10.68%"," 829.84%","29-Dec-2017","0.55","4.31","32.25","0.50","3.10%","0.00%","28-Feb-2018","0.575","4.51","33.72","0.52","2.97%","0.00%"
"30-Jun-2018","29-Nov-2017","30-Sep-2017","1","119,844","22,351","11,899","13,037","0","939,190","- %","9.93%","1.39%","846,118","14.16","14.16","1.54","1.54","0.00","0.00","1.1100","1.11"," -1.35%"," 349.42%","29-Sep-2017","0.59","4.17","38.29","0.53","2.61%","0.00%","29-Nov-2017","0.57","4.02","36.99","0.51","2.70%","0.00%"
"30-Jun-2017","29-Aug-2017","30-Jun-2017","4","130,380","21,949","11,956","13,215","0","939,190","- %","9.17%","1.41%","846,118","15.41","15.41","1.56","1.56","0.00","0.00","1.1100","1.11"," 291.97%"," 464.15%","30-Jun-2017","0.46","2.99","29.45","0.41","3.40%","0.00%","29-Aug-2017","0.56","3.63","35.86","0.50","2.79%","0.00%"
"30-Jun-2017","23-May-2017","31-Mar-2017","3","11,700","-4,595","-8,068","-6,884","0","922,268","- %","-68.96%","-0.75%","846,118","1.38","1.38","-0.81","-0.81","0.00","0.00","1.0900","1.09"," -248.20%"," -263.90%","31-Mar-2017","0.485","35.07","-59.61","0.44","-1.68%","0.00%","23-May-2017","0.525","37.97","-64.53","0.48","-1.55%","0.00%"
"30-Jun-2017","27-Feb-2017","31-Dec-2016","2","17,635","179","-1,479","-1,977","0","930,729","- %","-8.39%","-0.21%","846,118","2.08","2.08","-0.23","-0.23","0.00","0.00","1.1000","1.10"," 62.18%"," -103.30%","30-Dec-2016","0.40","19.19","-171.19","0.36","-0.58%","0.00%","27-Feb-2017","0.44","21.11","-188.31","0.40","-0.53%","0.00%"
"30-Jun-2017","29-Nov-2016","30-Sep-2016","1","27,737","-5,146","-4,857","-5,227","0","930,729","- %","-17.51%","-0.56%","846,118","3.28","3.28","-0.62","-0.62","0.00","0.00","1.1000","1.10"," -44.03%"," -109.00%","30-Sep-2016","0.425","12.96","-68.80","0.39","-1.45%","0.00%","29-Nov-2016","0.395","12.05","-63.94","0.36","-1.56%","0.00%"
"30-Jun-2016","29-Aug-2016","30-Jun-2016","4","37,788","66","-2,987","-3,629","0","922,268","- %","-7.90%","-0.39%","846,118","4.47","4.47","-0.43","-0.43","0.00","0.00","1.0900","1.09"," -186.40%"," -107.45%","30-Jun-2016","0.44","9.85","-102.59","0.40","-0.97%","0.00%","29-Aug-2016","0.435","9.74","-101.42","0.40","-0.99%","0.00%"
"30-Jun-2016","26-May-2016","31-Mar-2016","3","40,002","8,272","5,089","4,200","0","949,928","- %","12.72%","0.44%","863,571","4.63","4.73","0.49","0.50","0.00","0.00","1.1000","1.12"," -92.98%"," -94.68%","31-Mar-2016","0.475","10.25","97.67","0.43","1.02%","0.00%","26-May-2016","0.45","9.71","92.53","0.41","1.08%","0.00%"
"30-Jun-2016","24-Feb-2016","31-Dec-2015","2","45,954","77,877","64,063","59,820","0","922,821","- %","139.41%","6.48%","838,928","5.48","5.43","7.13","7.07","0.00","0.00","1.1000","1.09"," 3.01%"," 196.56%","31-Dec-2015","0.455","8.31","6.38","0.41","15.67%","0.00%","24-Feb-2016","0.475","8.67","6.66","0.43","15.01%","0.00%"
"30-Jun-2016","24-Nov-2015","30-Sep-2015","1","47,058","76,806","62,247","58,073","0","927,666","- %","132.28%","6.26%","843,333","5.58","5.56","6.89","6.86","0.00","0.00","1.1000","1.10"," 19.27%"," 133.36%","30-Sep-2015","0.455","8.15","6.61","0.41","15.13%","0.00%","24-Nov-2015","0.47","8.42","6.83","0.43","14.65%","0.00%"
