Column1,AQR,T4Q,31/08/18,31/08/17,31/08/16,31/08/15,31/08/14,31/08/13,31/08/12,31/08/11,31/08/10,31/08/09,CAGR
"Revenue","152,064","154,208","166,445","168,958","157,567","146,419","127,176","112,905","103,246","89,826","109,969","-","-"
"YoY %","-1.39%","-7.35%","-1.49%","7.23%","7.61%","15.13%","12.64%","9.36%","14.94%","-18.32%","0.00%","-",""
"Horiz. %","138.28%","140.23%","151.36%","153.64%","143.28%","133.15%","115.65%","102.67%","93.89%","81.68%","100.00%","-",""
"PBT","29,530","30,607","27,208","39,121","36,166","33,518","26,450","20,566","17,673","12,036","21,689","-","-"
"YoY %","-3.52%","12.49%","-30.45%","8.17%","7.90%","26.72%","28.61%","16.37%","46.83%","-44.51%","0.00%","-",""
"Horiz. %","136.16%","141.12%","125.45%","180.37%","166.75%","154.54%","121.95%","94.82%","81.48%","55.49%","100.00%","-",""
"Tax","-5,984","-6,686","-6,140","-8,233","-8,140","-7,819","-2,147","-2,625","-923","-965","-1,634","-","-"
"YoY %","10.50%","-8.89%","25.42%","-1.14%","-4.11%","-264.18%","18.21%","-184.40%","4.35%","40.94%","0.00%","-",""
"Horiz. %","366.22%","409.18%","375.76%","503.86%","498.16%","478.52%","131.40%","160.65%","56.49%","59.06%","100.00%","-",""
"NP","23,546","23,921","21,068","30,888","28,026","25,699","24,303","17,941","16,750","11,071","20,055","-","-"
"YoY %","-1.56%","13.54%","-31.79%","10.21%","9.05%","5.74%","35.46%","7.11%","51.30%","-44.80%","0.00%","-",""
"Horiz. %","117.41%","119.28%","105.05%","154.02%","139.75%","128.14%","121.18%","89.46%","83.52%","55.20%","100.00%","-",""
"NP to SH","23,546","23,921","21,068","30,888","28,026","23,551","20,247","15,118","14,700","10,811","20,055","-","-"
"YoY %","-1.56%","13.54%","-31.79%","10.21%","19.00%","16.32%","33.93%","2.84%","35.97%","-46.09%","0.00%","-",""
"Horiz. %","117.41%","119.28%","105.05%","154.02%","139.75%","117.43%","100.96%","75.38%","73.30%","53.91%","100.00%","-",""
"Tax Rate","20.26    %","21.84    %","22.57    %","21.04    %","22.51    %","23.33    %","8.12    %","12.76    %","5.22    %","8.02    %","7.53    %","-     %","-"
"YoY %","-7.23%","-3.23%","7.27%","-6.53%","-3.51%","187.32%","-36.36%","144.44%","-34.91%","6.51%","0.00%","-",""
"Horiz. %","269.06%","290.04%","299.73%","279.42%","298.94%","309.83%","107.84%","169.46%","69.32%","106.51%","100.00%","-",""
"Total Cost","128,517","130,287","145,377","138,070","129,541","120,720","102,873","94,964","86,496","78,755","89,914","-","-"
"YoY %","-1.36%","-10.38%","5.29%","6.58%","7.31%","17.35%","8.33%","9.79%","9.83%","-12.41%","0.00%","-",""
"Horiz. %","142.93%","144.90%","161.68%","153.56%","144.07%","134.26%","114.41%","105.62%","96.20%","87.59%","100.00%","-",""
"Net Worth","156,005","156,005","144,004","132,004","117,003","102,004","92,031","81,989","72,000","61,948","47,867","-","-"
"YoY %","0.00%","8.33%","9.09%","12.82%","14.70%","10.84%","12.25%","13.87%","16.23%","29.42%","0.00%","-",""
"Horiz. %","325.91%","325.91%","300.84%","275.77%","244.43%","213.10%","192.26%","171.28%","150.41%","129.42%","100.00%","-",""
"Div","8,000","10,500","7,500","12,600","15,000","12,000","10,203","7,499","6,000","4,496","8,418","-","-"
"YoY %","-23.81%","40.00%","-40.48%","-16.00%","25.00%","17.61%","36.07%","24.98%","33.44%","-46.59%","0.00%","-",""
"Horiz. %","95.04%","124.73%","89.10%","149.68%","178.19%","142.56%","121.21%","89.08%","71.27%","53.41%","100.00%","-",""
"Div Payout %","33.98    %","43.90    %","35.60    %","40.79    %","53.52    %","50.96    %","50.40    %","49.60    %","40.82    %","41.59    %","41.98    %","-     %","-"
"YoY %","-22.60%","23.31%","-12.72%","-23.79%","5.02%","1.11%","1.61%","21.51%","-1.85%","-0.93%","0.00%","-",""
"Horiz. %","80.94%","104.57%","84.80%","97.17%","127.49%","121.39%","120.06%","118.15%","97.24%","99.07%","100.00%","-",""
"Net Worth","156,005","156,005","144,004","132,004","117,003","102,004","92,031","81,989","72,000","61,948","47,867","-","-"
"YoY %","0.00%","8.33%","9.09%","12.82%","14.70%","10.84%","12.25%","13.87%","16.23%","29.42%","0.00%","-",""
"Horiz. %","325.91%","325.91%","300.84%","275.77%","244.43%","213.10%","192.26%","171.28%","150.41%","129.42%","100.00%","-",""
"NOSH","300,010","300,010","300,010","300,010","300,010","300,012","200,069","199,973","200,000","199,833","165,061","-","-"
