F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"30-Sep-2018","14-Aug-2018","30-Jun-2018","3","14,209,524","947,190","700,524","651,828","159,744","11,235,388","24.51%","4.93%","5.80%","1,064,965","1,334.27","1,334.27","61.20","61.20","15.00","15.00","10.5500","10.55"," 27.83%"," -14.57%","29-Jun-2018","24.16","1.81","39.47","2.29","2.53%","0.62%","14-Aug-2018","24.86","1.86","40.62","2.36","2.46%","0.60%"
"30-Sep-2018","16-May-2018","31-Mar-2018","2","9,877,792","730,446","550,939","509,900","159,744","11,075,642","31.33%","5.58%","4.60%","1,064,965","927.52","927.52","47.90","47.90","15.00","15.00","10.4000","10.40"," 59.03%"," -21.58%","30-Mar-2018","25.58","2.76","53.43","2.46","1.87%","0.59%","16-May-2018","25.40","2.74","53.05","2.44","1.89%","0.59%"
"30-Sep-2018","12-Feb-2018","31-Dec-2017","1","5,192,541","441,504","342,554","320,627","-","11,576,176","- %","6.60%","2.77%","1,064,965","487.58","487.58","30.10","30.10","0.00","0.00","10.8700","10.87"," -68.10%"," -11.10%","29-Dec-2017","25.00","5.13","83.04","2.30","1.20%","0.00%","12-Feb-2018","25.24","5.18","83.83","2.32","1.19%","0.00%"
"30-Sep-2017","22-Nov-2017","30-Sep-2017","4","21,004,036","1,450,205","1,066,876","1,005,130","532,482","11,576,176","52.98%","5.08%","8.68%","1,064,965","1,972.27","1,972.27","94.40","94.40","50.00","50.00","10.8700","10.87"," 31.73%"," -36.87%","29-Sep-2017","24.56","1.25","26.02","2.26","3.84%","2.04%","22-Nov-2017","24.50","1.24","25.96","2.25","3.85%","2.04%"
"30-Sep-2017","15-Aug-2017","30-Jun-2017","3","15,840,254","1,069,403","801,027","763,006","159,744","11,341,884","20.94%","5.06%","6.73%","1,064,965","1,487.40","1,487.40","71.60","71.60","15.00","15.00","10.6500","10.65"," 17.34%"," -37.31%","30-Jun-2017","24.88","1.67","34.73","2.34","2.88%","0.60%","15-Aug-2017","24.68","1.66","34.45","2.32","2.90%","0.61%"
"30-Sep-2017","22-May-2017","31-Mar-2017","2","10,967,070","867,972","679,195","650,245","159,744","11,448,381","24.57%","6.19%","5.68%","1,064,965","1,029.81","1,029.81","61.10","61.10","15.00","15.00","10.7500","10.75"," 80.29%"," -32.53%","31-Mar-2017","24.68","2.40","40.42","2.30","2.47%","0.61%","22-May-2017","24.84","2.41","40.68","2.31","2.46%","0.60%"
"30-Sep-2017","14-Feb-2017","31-Dec-2016","1","5,496,149","472,411","376,088","360,676","-","11,160,839","- %","6.84%","3.23%","1,064,965","516.09","516.09","33.90","33.90","0.00","0.00","10.4800","10.48"," -77.35%"," -54.64%","30-Dec-2016","24.00","4.65","70.86","2.29","1.41%","0.00%","14-Feb-2017","25.10","4.86","74.11","2.40","1.35%","0.00%"
"30-Sep-2016","16-Nov-2016","30-Sep-2016","4","16,505,810","1,712,284","1,683,140","1,592,191","532,482","10,447,313","33.44%","10.20%","15.24%","1,064,965","1,549.89","1,549.89","149.50","149.50","50.00","50.00","9.8100","9.81"," 30.81%"," 83.03%","30-Sep-2016","23.98","1.55","16.04","2.44","6.23%","2.09%","16-Nov-2016","23.92","1.54","16.00","2.44","6.25%","2.09%"
"30-Sep-2016","17-Aug-2016","30-Jun-2016","3","11,962,849","1,468,316","1,281,331","1,217,134","159,744","9,808,334","13.12%","10.71%","12.41%","1,064,965","1,123.31","1,123.31","114.30","114.30","15.00","15.00","9.2100","9.21"," 26.29%"," 78.04%","30-Jun-2016","23.26","2.07","20.35","2.53","4.91%","0.64%","17-Aug-2016","23.22","2.07","20.32","2.52","4.92%","0.65%"
"30-Sep-2016","16-May-2016","31-Mar-2016","2","8,040,360","1,153,974","1,017,625","963,742","159,744","9,808,334","16.58%","12.66%","9.83%","1,064,965","754.99","754.99","90.50","90.50","15.00","15.00","9.2100","9.21"," 21.19%"," 120.67%","31-Mar-2016","24.00","3.18","26.52","2.61","3.77%","0.63%","16-May-2016","23.10","3.06","25.53","2.51","3.92%","0.65%"
"30-Sep-2016","17-Feb-2016","31-Dec-2015","1","4,337,801","911,093","830,256","795,210","-","10,276,918","- %","19.14%","7.74%","1,064,965","407.32","407.32","74.70","74.70","0.00","0.00","9.6500","9.65"," -8.59%"," 271.24%","31-Dec-2015","22.88","5.62","30.64","2.37","3.26%","0.00%","17-Feb-2016","23.66","5.81","31.69","2.45","3.16%","0.00%"
"30-Sep-2015","18-Nov-2015","30-Sep-2015","4","13,649,991","1,134,598","884,038","869,912","479,143","9,668,055","55.08%","6.48%","9.00%","1,064,763","1,281.97","1,281.73","81.70","81.68","45.00","44.99","9.0800","9.08"," 27.25%"," -12.28%","30-Sep-2015","21.70","1.69","26.56","2.39","3.76%","2.07%","18-Nov-2015","22.68","1.77","27.76","2.50","3.60%","1.98%"
"30-Sep-2015","19-Aug-2015","30-Jun-2015","3","9,717,908","902,088","708,750","683,624","159,744","8,775,317","23.37%","7.29%","7.79%","1,064,965","912.51","912.51","64.20","64.20","15.00","15.00","8.2400","8.24"," 56.53%"," -16.73%","30-Jun-2015","21.40","2.35","33.34","2.60","3.00%","0.70%","19-Aug-2015","20.22","2.22","31.50","2.45","3.17%","0.74%"
"30-Sep-2015","20-May-2015","31-Mar-2015","2","6,179,586","590,849","454,502","436,740","159,744","8,381,279","36.58%","7.35%","5.21%","1,064,965","580.26","580.26","41.00","41.00","15.00","15.00","7.8700","7.87"," 103.89%"," -28.08%","31-Mar-2015","22.78","3.93","55.55","2.89","1.80%","0.66%","20-May-2015","22.40","3.86","54.62","2.85","1.83%","0.67%"
"30-Sep-2015","16-Feb-2015","31-Dec-2014","1","3,114,493","294,339","227,356","214,201","-","8,253,484","- %","7.30%","2.60%","1,064,965","292.45","292.45","20.10","20.10","0.00","0.00","7.7500","7.75"," -78.40%"," -26.81%","31-Dec-2014","22.80","7.80","113.36","2.94","0.88%","0.00%","16-Feb-2015","23.18","7.93","115.25","2.99","0.87%","0.00%"
"30-Sep-2014","19-Nov-2014","30-Sep-2014","4","11,129,973","1,317,697","1,032,694","991,705","585,731","7,752,950","59.06%","9.28%","12.79%","1,064,965","1,045.10","1,045.10","93.10","93.10","55.00","55.00","7.2800","7.28"," 20.80%"," 8.06%","30-Sep-2014","21.08","2.02","22.64","2.90","4.42%","2.61%","19-Nov-2014","23.00","2.20","24.70","3.16","4.05%","2.39%"
"30-Sep-2014","20-Aug-2014","30-Jun-2014","3","8,351,833","1,079,079","857,893","820,953","159,744","7,763,599","19.46%","10.27%","10.57%","1,064,965","784.23","784.23","77.10","77.10","15.00","15.00","7.2900","7.29"," 35.18%"," 24.44%","30-Jun-2014","24.20","3.09","31.39","3.32","3.19%","0.62%","20-Aug-2014","23.86","3.04","30.95","3.27","3.23%","0.63%"
"30-Sep-2014","21-May-2014","31-Mar-2014","2","5,428,195","802,150","639,588","607,289","159,744","8,029,841","26.30%","11.78%","7.56%","1,064,965","509.71","509.71","57.00","57.00","15.00","15.00","7.5400","7.54"," 107.49%"," 29.05%","31-Mar-2014","24.20","4.75","42.44","3.21","2.36%","0.62%","21-May-2014","24.70","4.85","43.31","3.28","2.31%","0.61%"
"30-Sep-2014","19-Feb-2014","31-Dec-2013","1","2,494,152","377,723","302,460","292,684","-","7,859,446","- %","12.13%","3.72%","1,064,965","234.20","234.20","27.50","27.50","0.00","0.00","7.3800","7.38"," -68.11%"," 12.17%","31-Dec-2013","24.90","10.63","90.60","3.37","1.10%","0.00%","19-Feb-2014","24.50","10.46","89.15","3.32","1.12%","0.00%"
