Column1,AQR,T4Q,31/07/18,31/07/17,31/07/16,31/07/15,31/07/14,31/07/13,31/07/12,31/07/11,31/07/10,31/07/09,CAGR
"Revenue","321,328","288,810","322,187","498,700","554,603","753,947","887,116","768,844","665,844","627,844","679,853","598,392","-6.64%"
"YoY %","11.26%","-10.36%","-35.39%","-10.08%","-26.44%","-15.01%","15.38%","15.47%","6.05%","-7.65%","13.61%","-",""
"Horiz. %","53.70%","48.26%","53.84%","83.34%","92.68%","126.00%","148.25%","128.49%","111.27%","104.92%","113.61%","100.00%",""
"PBT","-17,492","-16,653","-6,980","4,710","-31,740","2,366","50,974","20,086","47,145","48,137","46,332","25,320","-"
"YoY %","-5.04%","-138.58%","-248.20%","114.84%","-1,441.50%","-95.36%","153.78%","-57.40%","-2.06%","3.90%","82.99%","-",""
"Horiz. %","-69.08%","-65.77%","-27.57%","18.60%","-125.36%","9.34%","201.32%","79.33%","186.20%","190.11%","182.99%","100.00%",""
"Tax","102","-8,611","-12,349","-21,168","-1,132","189","-12,347","-3,994","-12,805","-13,712","-16,331","-7,487","5.71%"
"YoY %","101.18%","30.27%","41.66%","-1,769.96%","-698.94%","101.53%","-209.14%","68.81%","6.61%","16.04%","-118.12%","-",""
"Horiz. %","-1.36%","115.01%","164.94%","282.73%","15.12%","-2.52%","164.91%","53.35%","171.03%","183.14%","218.12%","100.00%",""
"NP","-17,390","-25,264","-19,329","-16,458","-32,872","2,555","38,627","16,092","34,340","34,425","30,001","17,833","-"
"YoY %","31.17%","-30.71%","-17.44%","49.93%","-1,386.58%","-93.39%","140.04%","-53.14%","-0.25%","14.75%","68.23%","-",""
"Horiz. %","-97.52%","-141.67%","-108.39%","-92.29%","-184.33%","14.33%","216.60%","90.24%","192.56%","193.04%","168.23%","100.00%",""
"NP to SH","-17,118","-25,308","-19,580","-16,752","-32,863","2,562","38,654","16,098","34,340","34,425","30,001","17,833","-"
"YoY %","32.36%","-29.25%","-16.88%","49.02%","-1,382.71%","-93.37%","140.12%","-53.12%","-0.25%","14.75%","68.23%","-",""
