Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"30/08/2019","0.545","0.64","+0.095 (17.43%)","HOLD","AmInvest"
"29/07/2019","0.675","0.71","+0.035 (5.19%)","HOLD","AmInvest"

