Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","156,328","156,328","156,328","159,352","420,377","1,490,929","877,211","762,527","764,369","719,133","675,053","466,058","-10.86%"
"YoY %","0.00%","0.00%","-1.90%","-62.09%","-71.80%","69.96%","15.04%","-0.24%","6.29%","6.53%","44.84%","-",""
"Horiz. %","33.54%","33.54%","33.54%","34.19%","90.20%","319.90%","188.22%","163.61%","164.01%","154.30%","144.84%","100.00%",""
"PBT","29,860","29,860","29,860","-557,713","69,633","71,430","190,879","150,341","117,596","191,321","199,952","163,107","-16.36%"
"YoY %","0.00%","0.00%","105.35%","-900.93%","-2.52%","-62.58%","26.96%","27.85%","-38.53%","-4.32%","22.59%","-",""
"Horiz. %","18.31%","18.31%","18.31%","-341.93%","42.69%","43.79%","117.03%","92.17%","72.10%","117.30%","122.59%","100.00%",""
"Tax","-15,315","-15,315","-15,315","-14,929","-20,596","-5,963","-2,166","815","1,262","-685","835","-664","39.14%"
"YoY %","0.00%","0.00%","-2.59%","27.52%","-245.40%","-175.30%","-365.77%","-35.42%","284.23%","-182.04%","225.75%","-",""
"Horiz. %","2,306.48%","2,306.48%","2,306.48%","2,248.34%","3,101.81%","898.04%","326.20%","-122.74%","-190.06%","103.16%","-125.75%","100.00%",""
"NP","14,545","14,545","14,545","-572,642","49,037","65,467","188,713","151,156","118,858","190,636","200,787","162,443","-22.43%"
"YoY %","0.00%","0.00%","102.54%","-1,267.78%","-25.10%","-65.31%","24.85%","27.17%","-37.65%","-5.06%","23.60%","-",""
"Horiz. %","8.95%","8.95%","8.95%","-352.52%","30.19%","40.30%","116.17%","93.05%","73.17%","117.36%","123.60%","100.00%",""
"NP to SH","14,550","14,550","14,550","-572,720","49,037","65,467","188,713","151,156","118,858","190,636","200,787","162,443","-22.43%"
"YoY %","0.00%","0.00%","102.54%","-1,267.93%","-25.10%","-65.31%","24.85%","27.17%","-37.65%","-5.06%","23.60%","-",""
"Horiz. %","8.96%","8.96%","8.96%","-352.57%","30.19%","40.30%","116.17%","93.05%","73.17%","117.36%","123.60%","100.00%",""
"Tax Rate","51.29    %","51.29    %","51.29    %","-     %","29.58    %","8.35    %","1.13    %","-0.54    %","-1.07    %","0.36    %","-0.42    %","0.41    %","66.24%"
"YoY %","0.00%","0.00%","0.00%","0.00%","254.25%","638.94%","309.26%","49.53%","-397.22%","185.71%","-202.44%","-",""
"Horiz. %","12,509.76%","12,509.76%","12,509.76%","0.00%","7,214.63%","2,036.59%","275.61%","-131.71%","-260.98%","87.80%","-102.44%","100.00%",""
"Total Cost","141,783","141,783","141,783","731,994","371,340","1,425,462","688,498","611,371","645,511","528,497","474,266","303,615","-7.70%"
"YoY %","0.00%","0.00%","-80.63%","97.12%","-73.95%","107.04%","12.62%","-5.29%","22.14%","11.43%","56.21%","-",""
"Horiz. %","46.70%","46.70%","46.70%","241.09%","122.31%","469.50%","226.77%","201.36%","212.61%","174.07%","156.21%","100.00%",""
"Net Worth","1,176,935","1,176,935","1,176,935","1,172,891","1,816,164","1,670,659","1,398,454","1,008,269","835,673","770,533","602,561","453,430","10.56%"
"YoY %","0.00%","0.00%","0.34%","-35.42%","8.71%","19.46%","38.70%","20.65%","8.45%","27.88%","32.89%","-",""
"Horiz. %","259.56%","259.56%","259.56%","258.67%","400.54%","368.45%","308.42%","222.36%","184.30%","169.93%","132.89%","100.00%",""
"Div","-","0","-","5,274","10,548","21,232","35,394","28,015","31,894","46,880","18,119","10,714","-"
"YoY %","0.00%","0.00%","0.00%","-50.00%","-50.32%","-40.01%","26.34%","-12.16%","-31.97%","158.72%","69.12%","-",""
"Horiz. %","0.00%","0.00%","0.00%","49.22%","98.45%","198.17%","330.35%","261.48%","297.68%","437.55%","169.12%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","21.51    %","32.43    %","18.76    %","18.53    %","26.83    %","24.59    %","9.02    %","6.60    %","-"
