Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,30/06/11,30/06/10,CAGR
"Revenue","494,000","533,691","580,813","548,760","393,018","258,777","267,410","296,888","220,775","18,319","16,143","15,492","53.09%"
"YoY %","-7.44%","-8.11%","5.84%","39.63%","51.88%","-3.23%","-9.93%","34.48%","1,105.17%","13.48%","4.20%","-",""
"Horiz. %","3,188.74%","3,444.95%","3,749.12%","3,542.22%","2,536.91%","1,670.39%","1,726.12%","1,916.40%","1,425.09%","118.25%","104.20%","100.00%",""
"PBT","21,144","15,494","14,058","29,235","28,705","16,099","10,658","15,977","17,195","20,761","-23,533","-50,581","-"
"YoY %","36.47%","10.21%","-51.91%","1.85%","78.30%","51.05%","-33.29%","-7.08%","-17.18%","188.22%","53.47%","-",""
"Horiz. %","-41.80%","-30.63%","-27.79%","-57.80%","-56.75%","-31.83%","-21.07%","-31.59%","-33.99%","-41.05%","46.53%","100.00%",""
"Tax","-5,532","-5,260","-4,567","-8,552","-8,675","-4,407","-2,442","-4,258","-5,424","578","597","217","-"
"YoY %","-5.17%","-15.17%","46.60%","1.42%","-96.85%","-80.47%","42.65%","21.50%","-1,038.41%","-3.18%","175.12%","-",""
"Horiz. %","-2,549.31%","-2,423.96%","-2,104.61%","-3,941.01%","-3,997.70%","-2,030.88%","-1,125.35%","-1,962.21%","-2,499.54%","266.36%","275.12%","100.00%",""
"NP","15,612","10,234","9,491","20,683","20,030","11,692","8,216","11,719","11,771","21,339","-22,936","-50,364","-"
"YoY %","52.55%","7.83%","-54.11%","3.26%","71.31%","42.31%","-29.89%","-0.44%","-44.84%","193.04%","54.46%","-",""
"Horiz. %","-31.00%","-20.32%","-18.84%","-41.07%","-39.77%","-23.21%","-16.31%","-23.27%","-23.37%","-42.37%","45.54%","100.00%",""
"NP to SH","12,812","8,498","8,252","19,170","20,030","11,692","8,216","11,719","11,771","21,339","-22,936","-50,364","-"
