Column1,AQR,T4Q,30/06/19,30/06/18,31/03/18,31/03/17,31/03/16,31/03/15,31/12/13,31/12/12,31/12/11,31/12/10,CAGR
"Revenue","7,786","7,407","7,786","-","2,104","2,512","3,485","1,988","1,139","1,179","1,189","1,013","27.11%"
"YoY %","5.12%","-4.87%","0.00%","0.00%","-16.24%","-27.92%","75.30%","74.54%","-3.39%","-0.84%","17.37%","-",""
"Horiz. %","768.61%","731.19%","768.61%","0.00%","207.70%","247.98%","344.03%","196.25%","112.44%","116.39%","117.37%","100.00%",""
"PBT","-5,804","-5,393","-5,804","-","-4,030","-375","-511","-1,188","-650","-2,373","-3,978","-2,093","12.75%"
"YoY %","-7.62%","7.08%","0.00%","0.00%","-974.67%","26.61%","56.99%","-82.77%","72.61%","40.35%","-90.06%","-",""
"Horiz. %","277.31%","257.67%","277.31%","0.00%","192.55%","17.92%","24.41%","56.76%","31.06%","113.38%","190.06%","100.00%",""
"Tax","0","0","0","-","0","0","0","-7","0","0","0","-3","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-0.00%","-0.00%","-0.00%","0.00%","-0.00%","-0.00%","-0.00%","233.33%","-0.00%","-0.00%","-0.00%","100.00%",""
"NP","-5,804","-5,393","-5,804","-","-4,030","-375","-511","-1,195","-650","-2,373","-3,978","-2,096","12.73%"
"YoY %","-7.62%","7.08%","0.00%","0.00%","-974.67%","26.61%","57.24%","-83.85%","72.61%","40.35%","-89.79%","-",""
"Horiz. %","276.91%","257.30%","276.91%","0.00%","192.27%","17.89%","24.38%","57.01%","31.01%","113.22%","189.79%","100.00%",""
"NP to SH","-5,674","-5,297","-5,674","-","-3,884","-217","-438","-1,187","-650","-2,373","-3,978","-2,096","12.43%"
"YoY %","-7.12%","6.64%","0.00%","0.00%","-1,689.86%","50.46%","63.10%","-82.62%","72.61%","40.35%","-89.79%","-",""
"Horiz. %","270.71%","252.72%","270.71%","0.00%","185.31%","10.35%","20.90%","56.63%","31.01%","113.22%","189.79%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
