F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Mar-2020","21-Aug-2019","30-Jun-2019","1","140,985","11,081","11,272","11,395","0","92,030","- %","8.00%","12.38%","287,594","49.02","48.68","3.96","3.93","0.00","0.00","0.3200","0.32"," 3,301.49%"," 5.62%","28-Jun-2019","0.12","0.24","3.03","0.38","33.02%","0.00%","21-Aug-2019","0.125","0.25","3.15","0.39","31.70%","0.00%"
"31-Mar-2019","29-May-2019","31-Mar-2019","4","147,139","722","283","335","0","80,526","- %","0.19%","0.42%","287,594","51.16","50.81","0.12","0.12","0.00","0.00","0.2800","0.28"," -94.85%"," -93.19%","29-Mar-2019","0.13","0.25","111.60","0.46","0.90%","0.00%","29-May-2019","0.12","0.23","103.02","0.43","0.97%","0.00%"
"31-Mar-2019","20-Feb-2019","31-Dec-2018","3","115,189","6,378","6,339","6,505","0","74,774","- %","5.50%","8.70%","287,594","40.05","39.78","2.26","2.25","0.00","0.00","0.2600","0.26"," 75.67%"," 158.43%","31-Dec-2018","0.13","0.32","5.75","0.50","17.40%","0.00%","20-Feb-2019","0.14","0.35","6.19","0.54","16.16%","0.00%"
"31-Mar-2019","22-Nov-2018","30-Sep-2018","2","91,293","3,156","3,593","3,703","0","71,898","- %","3.94%","5.15%","287,594","31.74","31.52","1.29","1.28","0.00","0.00","0.2500","0.25"," -65.68%"," 137.28%","28-Sep-2018","0.16","0.50","12.43","0.64","8.05%","0.00%","22-Nov-2018","0.135","0.43","10.48","0.54","9.54%","0.00%"
"31-Mar-2019","27-Aug-2018","30-Jun-2018","1","114,073","9,819","8,706","10,789","0","71,898","- %","7.63%","15.01%","287,594","39.66","39.39","3.75","3.73","0.00","0.00","0.2500","0.25"," 119.47%"," 162.89%","29-Jun-2018","0.125","0.32","3.33","0.50","30.01%","0.00%","27-Aug-2018","0.17","0.43","4.53","0.68","22.07%","0.00%"
"31-Mar-2018","31-May-2018","31-Mar-2018","4","219,051","2,384","1,602","4,916","0","71,898","- %","0.73%","6.84%","287,594","76.17","75.64","1.71","1.70","0.00","0.00","0.2500","0.25"," 144.16%"," 142.10%","30-Mar-2018","0.135","0.18","7.90","0.54","12.66%","0.00%","31-May-2018","0.125","0.16","7.31","0.50","13.67%","0.00%"
"31-Mar-2018","22-Feb-2018","31-Dec-2017","3","396,444","-15,464","-17,471","-11,133","0","92,030","- %","-4.41%","-12.10%","287,594","137.85","136.90","-3.87","-3.84","0.00","0.00","0.3200","0.32"," -12.07%"," -1.56%","29-Dec-2017","0.175","0.13","-4.52","0.55","-22.12%","0.00%","22-Feb-2018","0.16","0.12","-4.13","0.50","-24.19%","0.00%"
"31-Mar-2018","23-Nov-2017","30-Sep-2017","2","545,479","-13,077","-15,505","-9,934","0","94,906","- %","-2.84%","-10.47%","287,594","189.67","188.36","-3.45","-3.43","0.00","0.00","0.3300","0.33"," 42.10%"," 44.94%","29-Sep-2017","0.165","0.09","-4.78","0.50","-20.93%","0.00%","23-Nov-2017","0.175","0.09","-5.07","0.53","-19.74%","0.00%"
"31-Mar-2018","24-Aug-2017","30-Jun-2017","1","650,969","-20,001","-20,725","-17,156","0","74,774","- %","-3.18%","-22.94%","287,594","226.35","224.79","-5.97","-5.92","0.00","0.00","0.2600","0.26"," -46.93%"," 46.89%","30-Jun-2017","0.205","0.09","-3.44","0.79","-29.10%","0.00%","24-Aug-2017","0.195","0.09","-3.27","0.75","-30.59%","0.00%"
"31-Mar-2017","25-May-2017","31-Mar-2017","4","682,789","-13,439","-13,914","-11,676","0","49,983","- %","-2.04%","-23.36%","217,320","314.19","235.78","-5.37","-4.03","0.00","0.00","0.2300","0.17"," -6.51%"," 67.64%","31-Mar-2017","0.24","0.08","-4.47","1.04","-22.39%","0.00%","25-May-2017","0.23","0.07","-4.28","1.00","-23.36%","0.00%"
