Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,CAGR
"Revenue","978,191","978,191","978,191","938,866","840,793","743,385","656,927","650,762","655,518","801,014","853,350","819,577","1.98%"
"YoY %","0.00%","0.00%","4.19%","11.66%","13.10%","13.16%","0.95%","-0.73%","-18.16%","-6.13%","4.12%","-",""
"Horiz. %","119.35%","119.35%","119.35%","114.55%","102.59%","90.70%","80.15%","79.40%","79.98%","97.74%","104.12%","100.00%",""
"PBT","53,633","53,633","53,633","29,967","71,394","64,232","57,186","50,747","32,888","41,349","83,548","99,969","-6.68%"
"YoY %","0.00%","0.00%","78.97%","-58.03%","11.15%","12.32%","12.69%","54.30%","-20.46%","-50.51%","-16.43%","-",""
"Horiz. %","53.65%","53.65%","53.65%","29.98%","71.42%","64.25%","57.20%","50.76%","32.90%","41.36%","83.57%","100.00%",""
"Tax","-12,611","-12,611","-12,611","-7,339","-16,253","-13,299","-14,573","-10,081","-6,204","-6,161","-17,631","-22,372","-6.17%"
"YoY %","0.00%","0.00%","-71.84%","54.85%","-22.21%","8.74%","-44.56%","-62.49%","-0.70%","65.06%","21.19%","-",""
"Horiz. %","56.37%","56.37%","56.37%","32.80%","72.65%","59.44%","65.14%","45.06%","27.73%","27.54%","78.81%","100.00%",""
"NP","41,022","41,022","41,022","22,628","55,141","50,933","42,613","40,666","26,684","35,188","65,917","77,597","-6.83%"
"YoY %","0.00%","0.00%","81.29%","-58.96%","8.26%","19.52%","4.79%","52.40%","-24.17%","-46.62%","-15.05%","-",""
"Horiz. %","52.87%","52.87%","52.87%","29.16%","71.06%","65.64%","54.92%","52.41%","34.39%","45.35%","84.95%","100.00%",""
"NP to SH","41,022","41,022","41,022","22,628","55,141","50,933","42,613","40,666","26,684","35,188","65,917","77,597","-6.83%"
"YoY %","0.00%","0.00%","81.29%","-58.96%","8.26%","19.52%","4.79%","52.40%","-24.17%","-46.62%","-15.05%","-",""
"Horiz. %","52.87%","52.87%","52.87%","29.16%","71.06%","65.64%","54.92%","52.41%","34.39%","45.35%","84.95%","100.00%",""
"Tax Rate","23.51    %","23.51    %","23.51    %","24.49    %","22.77    %","20.70    %","25.48    %","19.87    %","18.86    %","14.90    %","21.10    %","22.38    %","0.55%"
"YoY %","0.00%","0.00%","-4.00%","7.55%","10.00%","-18.76%","28.23%","5.36%","26.58%","-29.38%","-5.72%","-",""
"Horiz. %","105.05%","105.05%","105.05%","109.43%","101.74%","92.49%","113.85%","88.78%","84.27%","66.58%","94.28%","100.00%",""
"Total Cost","937,169","937,169","937,169","916,238","785,652","692,452","614,314","610,096","628,834","765,826","787,433","741,980","2.63%"
"YoY %","0.00%","0.00%","2.28%","16.62%","13.46%","12.72%","0.69%","-2.98%","-17.89%","-2.74%","6.13%","-",""
"Horiz. %","126.31%","126.31%","126.31%","123.49%","105.89%","93.32%","82.79%","82.23%","84.75%","103.21%","106.13%","100.00%",""
"Net Worth","395,232","395,232","395,232","380,337","397,218","367,427","351,538","329,691","318,768","317,775","313,795","294,936","3.30%"
"YoY %","0.00%","0.00%","3.92%","-4.25%","8.11%","4.52%","6.63%","3.43%","0.31%","1.27%","6.39%","-",""
"Horiz. %","134.01%","134.01%","134.01%","128.96%","134.68%","124.58%","119.19%","111.78%","108.08%","107.74%","106.39%","100.00%",""
"Div","9,930","9,930","9,930","29,791","39,721","37,735","34,756","39,721","39,721","39,721","39,721","40,218","-14.39%"
"YoY %","0.00%","0.00%","-66.67%","-25.00%","5.26%","8.57%","-12.50%","0.00%","0.00%","0.00%","-1.24%","-",""
"Horiz. %","24.69%","24.69%","24.69%","74.07%","98.77%","93.83%","86.42%","98.77%","98.77%","98.77%","98.76%","100.00%",""
