Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,CAGR
"Revenue","161,160","161,160","161,160","165,289","199,486","196,295","176,834","160,143","133,844","131,226","140,975","122,668","3.08%"
"YoY %","0.00%","0.00%","-2.50%","-17.14%","1.63%","11.01%","10.42%","19.65%","2.00%","-6.92%","14.92%","-",""
"Horiz. %","131.38%","131.38%","131.38%","134.74%","162.62%","160.02%","144.16%","130.55%","109.11%","106.98%","114.92%","100.00%",""
"PBT","27,061","27,061","27,061","37,029","49,774","44,908","34,043","22,313","14,652","13,488","12,599","7,502","15.31%"
"YoY %","0.00%","0.00%","-26.92%","-25.61%","10.84%","31.92%","52.57%","52.29%","8.63%","7.06%","67.94%","-",""
"Horiz. %","360.72%","360.72%","360.72%","493.59%","663.48%","598.61%","453.79%","297.43%","195.31%","179.79%","167.94%","100.00%",""
"Tax","-7,039","-7,039","-7,039","-5,113","-4,692","-3,306","123","90","-96","125","678","835","-"
"YoY %","0.00%","0.00%","-37.67%","-8.97%","-41.92%","-2,787.80%","36.67%","193.75%","-176.80%","-81.56%","-18.80%","-",""
"Horiz. %","-842.99%","-842.99%","-842.99%","-612.34%","-561.92%","-395.93%","14.73%","10.78%","-11.50%","14.97%","81.20%","100.00%",""
"NP","20,022","20,022","20,022","31,916","45,082","41,602","34,166","22,403","14,556","13,613","13,277","8,337","10.22%"
"YoY %","0.00%","0.00%","-37.27%","-29.20%","8.36%","21.76%","52.51%","53.91%","6.93%","2.53%","59.25%","-",""
"Horiz. %","240.16%","240.16%","240.16%","382.82%","540.75%","499.00%","409.81%","268.72%","174.60%","163.28%","159.25%","100.00%",""
"NP to SH","20,209","20,209","20,209","32,220","45,398","41,947","34,694","23,202","14,852","13,736","13,282","8,337","10.33%"
"YoY %","0.00%","0.00%","-37.28%","-29.03%","8.23%","20.91%","49.53%","56.22%","8.12%","3.42%","59.31%","-",""
"Horiz. %","242.40%","242.40%","242.40%","386.47%","544.54%","503.14%","416.14%","278.30%","178.15%","164.76%","159.31%","100.00%",""
"Tax Rate","26.01    %","26.01    %","26.01    %","13.81    %","9.43    %","7.36    %","-0.36    %","-0.40    %","0.66    %","-0.93    %","-5.38    %","-11.13    %","-"
"YoY %","0.00%","0.00%","88.34%","46.45%","28.13%","2,144.44%","10.00%","-160.61%","170.97%","82.71%","51.66%","-",""
"Horiz. %","-233.69%","-233.69%","-233.69%","-124.08%","-84.73%","-66.13%","3.23%","3.59%","-5.93%","8.36%","48.34%","100.00%",""
"Total Cost","141,138","141,138","141,138","133,373","154,404","154,693","142,668","137,740","119,288","117,613","127,698","114,331","2.37%"
"YoY %","0.00%","0.00%","5.82%","-13.62%","-0.19%","8.43%","3.58%","15.47%","1.42%","-7.90%","11.69%","-",""
"Horiz. %","123.45%","123.45%","123.45%","116.66%","135.05%","135.30%","124.79%","120.47%","104.34%","102.87%","111.69%","100.00%",""
"Net Worth","99,527","99,527","99,527","106,636","106,636","92,418","81,754","71,090","71,090","65,166","59,162","50,446","7.84%"
"YoY %","0.00%","0.00%","-6.67%","0.00%","15.38%","13.04%","15.00%","0.00%","9.09%","10.15%","17.28%","-",""
"Horiz. %","197.29%","197.29%","197.29%","211.38%","211.38%","183.20%","162.06%","140.92%","140.92%","129.18%","117.28%","100.00%",""
"Div","19,549","19,549","19,549","31,990","31,990","31,990","26,659","20,734","8,886","5,924","5,916","6,637","12.74%"
"YoY %","0.00%","0.00%","-38.89%","0.00%","0.00%","20.00%","28.57%","133.33%","50.00%","0.13%","-10.87%","-",""
"Horiz. %","294.53%","294.53%","294.53%","481.95%","481.95%","481.95%","401.63%","312.38%","133.88%","89.25%","89.13%","100.00%",""
"Div Payout %","96.74    %","96.74    %","96.74    %","99.29    %","70.47    %","76.26    %","76.84    %","89.37    %","59.83    %","43.13    %","44.54    %","79.62    %","2.19%"
"YoY %","0.00%","0.00%","-2.57%","40.90%","-7.59%","-0.75%","-14.02%","49.37%","38.72%","-3.17%","-44.06%","-",""
"Horiz. %","121.50%","121.50%","121.50%","124.70%","88.51%","95.78%","96.51%","112.25%","75.14%","54.17%","55.94%","100.00%",""
"Net Worth","99,527","99,527","99,527","106,636","106,636","92,418","81,754","71,090","71,090","65,166","59,162","50,446","7.84%"
"YoY %","0.00%","0.00%","-6.67%","0.00%","15.38%","13.04%","15.00%","0.00%","9.09%","10.15%","17.28%","-",""
"Horiz. %","197.29%","197.29%","197.29%","211.38%","211.38%","183.20%","162.06%","140.92%","140.92%","129.18%","117.28%","100.00%",""
"NOSH","355,454","355,454","355,454","355,454","355,454","355,454","355,454","296,211","296,211","296,211","295,812","265,509","3.29%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","20.00%","0.00%","0.00%","0.13%","11.41%","-",""
"Horiz. %","133.88%","133.88%","133.88%","133.88%","133.88%","133.88%","133.88%","111.56%","111.56%","111.56%","111.41%","100.00%",""
"NP Margin","12.42    %","12.42    %","12.42    %","19.31    %","22.60    %","21.19    %","19.32    %","13.99    %","10.88    %","10.37    %","9.42    %","6.80    %","6.92%"
"YoY %","0.00%","0.00%","-35.68%","-14.56%","6.65%","9.68%","38.10%","28.58%","4.92%","10.08%","38.53%","-",""
"Horiz. %","182.65%","182.65%","182.65%","283.97%","332.35%","311.62%","284.12%","205.74%","160.00%","152.50%","138.53%","100.00%",""
"ROE","20.31    %","20.31    %","20.31    %","30.21    %","42.57    %","45.39    %","42.44    %","32.64    %","20.89    %","21.08    %","22.45    %","16.53    %","2.31%"
"YoY %","0.00%","0.00%","-32.77%","-29.03%","-6.21%","6.95%","30.02%","56.25%","-0.90%","-6.10%","35.81%","-",""
"Horiz. %","122.87%","122.87%","122.87%","182.76%","257.53%","274.59%","256.75%","197.46%","126.38%","127.53%","135.81%","100.00%",""
"RPS","45.34","45.34","45.34","46.50","56.12","55.22","49.75","54.06","45.19","44.30","47.66","46.20","-0.21%"
"YoY %","0.00%","0.00%","-2.49%","-17.14%","1.63%","10.99%","-7.97%","19.63%","2.01%","-7.05%","3.16%","-",""
"Horiz. %","98.14%","98.14%","98.14%","100.65%","121.47%","119.52%","107.68%","117.01%","97.81%","95.89%","103.16%","100.00%",""
"EPS","5.69","5.69","5.69","9.06","12.77","11.80","9.76","7.83","5.01","4.64","4.49","3.14","6.82%"
"YoY %","0.00%","0.00%","-37.20%","-29.05%","8.22%","20.90%","24.65%","56.29%","7.97%","3.34%","42.99%","-",""
"Horiz. %","181.21%","181.21%","181.21%","288.54%","406.69%","375.80%","310.83%","249.36%","159.55%","147.77%","142.99%","100.00%",""
"DPS","5.50","5.50","5.50","9.00","9.00","9.00","7.50","7.00","3.00","2.00","2.00","2.50","9.15%"
"YoY %","0.00%","0.00%","-38.89%","0.00%","0.00%","20.00%","7.14%","133.33%","50.00%","0.00%","-20.00%","-",""
"Horiz. %","220.00%","220.00%","220.00%","360.00%","360.00%","360.00%","300.00%","280.00%","120.00%","80.00%","80.00%","100.00%",""
"NAPS","0.2800","0.2800","0.2800","0.3000","0.3000","0.2600","0.2300","0.2400","0.2400","0.2200","0.2000","0.1900","4.40%"
"YoY %","0.00%","0.00%","-6.67%","0.00%","15.38%","13.04%","-4.17%","0.00%","9.09%","10.00%","5.26%","-",""
"Horiz. %","147.37%","147.37%","147.37%","157.89%","157.89%","136.84%","121.05%","126.32%","126.32%","115.79%","105.26%","100.00%",""
"RPS","45.34","45.34","45.34","46.50","56.12","55.22","49.75","45.05","37.65","36.92","39.66","34.51","3.08%"
"YoY %","0.00%","0.00%","-2.49%","-17.14%","1.63%","10.99%","10.43%","19.65%","1.98%","-6.91%","14.92%","-",""
"Horiz. %","131.38%","131.38%","131.38%","134.74%","162.62%","160.01%","144.16%","130.54%","109.10%","106.98%","114.92%","100.00%",""
"EPS","5.69","5.69","5.69","9.06","12.77","11.80","9.76","6.53","4.18","3.86","3.74","2.35","10.32%"
"YoY %","0.00%","0.00%","-37.20%","-29.05%","8.22%","20.90%","49.46%","56.22%","8.29%","3.21%","59.15%","-",""
"Horiz. %","242.13%","242.13%","242.13%","385.53%","543.40%","502.13%","415.32%","277.87%","177.87%","164.26%","159.15%","100.00%",""
"DPS","5.50","5.50","5.50","9.00","9.00","9.00","7.50","5.83","2.50","1.67","1.66","1.87","12.73%"
"YoY %","0.00%","0.00%","-38.89%","0.00%","0.00%","20.00%","28.64%","133.20%","49.70%","0.60%","-11.23%","-",""
"Horiz. %","294.12%","294.12%","294.12%","481.28%","481.28%","481.28%","401.07%","311.76%","133.69%","89.30%","88.77%","100.00%",""
"NAPS","0.2800","0.2800","0.2800","0.3000","0.3000","0.2600","0.2300","0.2000","0.2000","0.1833","0.1664","0.1419","7.84%"
"YoY %","0.00%","0.00%","-6.67%","0.00%","15.38%","13.04%","15.00%","0.00%","9.11%","10.16%","17.27%","-",""
"Horiz. %","197.32%","197.32%","197.32%","211.42%","211.42%","183.23%","162.09%","140.94%","140.94%","129.18%","117.27%","100.00%",""
"Date","AQR","T4Q","28/06/19","29/06/18","30/06/17","30/06/16","30/06/15","30/06/14","28/06/13","29/06/12","30/06/11","30/06/10","-"
"Price","0.8200","0.8200","0.8200","1.9900","2.3000","2.2700","2.0400","1.0800","0.4800","0.3600","0.3900","0.4900","-"
"P/RPS","1.81","1.81","1.81","4.28","4.10","4.11","4.10","2.00","1.06","0.81","0.82","1.06","6.12%"
"YoY %","0.00%","0.00%","-57.71%","4.39%","-0.24%","0.24%","105.00%","88.68%","30.86%","-1.22%","-22.64%","-",""
"Horiz. %","170.75%","170.75%","170.75%","403.77%","386.79%","387.74%","386.79%","188.68%","100.00%","76.42%","77.36%","100.00%",""
"P/EPS","14.42","14.42","14.42","21.95","18.01","19.24","20.90","13.79","9.57","7.76","8.69","15.61","-0.88%"
"YoY %","0.00%","0.00%","-34.31%","21.88%","-6.39%","-7.94%","51.56%","44.10%","23.32%","-10.70%","-44.33%","-",""
"Horiz. %","92.38%","92.38%","92.38%","140.62%","115.37%","123.25%","133.89%","88.34%","61.31%","49.71%","55.67%","100.00%",""
"EY","6.93","6.93","6.93","4.56","5.55","5.20","4.78","7.25","10.45","12.88","11.51","6.41","0.87%"
"YoY %","0.00%","0.00%","51.97%","-17.84%","6.73%","8.79%","-34.07%","-30.62%","-18.87%","11.90%","79.56%","-",""
"Horiz. %","108.11%","108.11%","108.11%","71.14%","86.58%","81.12%","74.57%","113.10%","163.03%","200.94%","179.56%","100.00%",""
"DY","6.71","6.71","6.71","4.52","3.91","3.96","3.68","6.48","6.25","5.56","5.13","5.10","3.09%"
"YoY %","0.00%","0.00%","48.45%","15.60%","-1.26%","7.61%","-43.21%","3.68%","12.41%","8.38%","0.59%","-",""
"Horiz. %","131.57%","131.57%","131.57%","88.63%","76.67%","77.65%","72.16%","127.06%","122.55%","109.02%","100.59%","100.00%",""
"P/NAPS","2.93","2.93","2.93","6.63","7.67","8.73","8.87","4.50","2.00","1.64","1.95","2.58","1.42%"
"YoY %","0.00%","0.00%","-55.81%","-13.56%","-12.14%","-1.58%","97.11%","125.00%","21.95%","-15.90%","-24.42%","-",""
