Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","77,760","94,096","93,979","89,412","75,373","101,623","89,241","52,007","45,915","37,665","37,436","29,912","13.56%"
"YoY %","-17.36%","0.12%","5.11%","18.63%","-25.83%","13.87%","71.59%","13.27%","21.90%","0.61%","25.15%","-",""
"Horiz. %","259.96%","314.58%","314.18%","298.92%","251.98%","339.74%","298.35%","173.87%","153.50%","125.92%","125.15%","100.00%",""
"PBT","3,808","14,478","16,038","14,489","959","25,753","25,382","1,897","3,666","-2,345","-223","-6,523","-"
"YoY %","-73.70%","-9.73%","10.69%","1,410.84%","-96.28%","1.46%","1,238.01%","-48.25%","256.33%","-951.57%","96.58%","-",""
"Horiz. %","-58.38%","-221.95%","-245.87%","-222.12%","-14.70%","-394.80%","-389.12%","-29.08%","-56.20%","35.95%","3.42%","100.00%",""
"Tax","-1,918","-2,655","-3,578","-4,517","-1,119","-4,220","-3,822","-242","-444","-510","-443","555","-"
"YoY %","27.76%","25.80%","20.79%","-303.66%","73.48%","-10.41%","-1,479.34%","45.50%","12.94%","-15.12%","-179.82%","-",""
"Horiz. %","-345.59%","-478.38%","-644.68%","-813.87%","-201.62%","-760.36%","-688.65%","-43.60%","-80.00%","-91.89%","-79.82%","100.00%",""
"NP","1,890","11,823","12,460","9,972","-160","21,533","21,560","1,655","3,222","-2,855","-666","-5,968","-"
"YoY %","-84.01%","-5.11%","24.95%","6,332.50%","-100.74%","-0.13%","1,202.72%","-48.63%","212.85%","-328.68%","88.84%","-",""
"Horiz. %","-31.67%","-198.11%","-208.78%","-167.09%","2.68%","-360.81%","-361.26%","-27.73%","-53.99%","47.84%","11.16%","100.00%",""
"NP to SH","2,622","11,673","12,076","10,157","518","21,603","20,770","1,728","3,482","-2,676","-447","-5,774","-"
"YoY %","-77.54%","-3.34%","18.89%","1,860.81%","-97.60%","4.01%","1,101.97%","-50.37%","230.12%","-498.66%","92.26%","-",""
"Horiz. %","-45.41%","-202.16%","-209.14%","-175.91%","-8.97%","-374.14%","-359.72%","-29.93%","-60.30%","46.35%","7.74%","100.00%",""
"Tax Rate","50.37    %","18.34    %","22.31    %","31.18    %","116.68    %","16.39    %","15.06    %","12.76    %","12.11    %","-     %","-     %","-     %","-"
"YoY %","174.65%","-17.79%","-28.45%","-73.28%","611.90%","8.83%","18.03%","5.37%","0.00%","0.00%","0.00%","-",""
"Horiz. %","415.94%","151.45%","184.23%","257.47%","963.50%","135.34%","124.36%","105.37%","100.00%","-","-","-",""
"Total Cost","75,870","82,273","81,519","79,440","75,533","80,090","67,681","50,352","42,693","40,520","38,102","35,880","9.54%"
"YoY %","-7.78%","0.92%","2.62%","5.17%","-5.69%","18.33%","34.42%","17.94%","5.36%","6.35%","6.19%","-",""
"Horiz. %","211.45%","229.30%","227.20%","221.40%","210.52%","223.22%","188.63%","140.33%","118.99%","112.93%","106.19%","100.00%",""
"Net Worth","121,658","121,658","85,073","109,492","103,409","97,118","72,512","58,397","47,877","39,112","22,599","25,823","14.16%"
"YoY %","0.00%","43.00%","-22.30%","5.88%","6.48%","33.93%","24.17%","21.97%","22.41%","73.06%","-12.48%","-",""
"Horiz. %","471.11%","471.11%","329.44%","424.00%","400.44%","376.08%","280.80%","226.14%","185.40%","151.46%","87.52%","100.00%",""
"Div","-","6,076","6,076","3,041","3,041","5,712","4,834","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","99.80%","0.00%","-46.76%","18.18%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","125.70%","125.70%","62.92%","62.92%","118.18%","100.00%","-","-","-","-","-",""
"Div Payout %","-     %","52.06    %","50.32    %","29.94    %","587.15    %","26.44    %","23.27    %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","3.46%","68.07%","-94.90%","2,120.69%","13.62%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","223.72%","216.24%","128.66%","2,523.21%","113.62%","100.00%","-","-","-","-","-",""
"Net Worth","121,658","121,658","85,073","109,492","103,409","97,118","72,512","58,397","47,877","39,112","22,599","25,823","14.16%"
"YoY %","0.00%","43.00%","-22.30%","5.88%","6.48%","33.93%","24.17%","21.97%","22.41%","73.06%","-12.48%","-",""
"Horiz. %","471.11%","471.11%","329.44%","424.00%","400.44%","376.08%","280.80%","226.14%","185.40%","151.46%","87.52%","100.00%",""
"NOSH","608,290","608,290","607,670","608,290","608,290","571,286","483,417","449,210","435,249","434,583","282,500","286,930","8.69%"
"YoY %","0.00%","0.10%","-0.10%","0.00%","6.48%","18.18%","7.61%","3.21%","0.15%","53.83%","-1.54%","-",""
"Horiz. %","212.00%","212.00%","211.78%","212.00%","212.00%","199.10%","168.48%","156.56%","151.69%","151.46%","98.46%","100.00%",""
"NP Margin","2.43    %","12.56    %","13.26    %","11.15    %","-0.21    %","21.19    %","24.16    %","3.18    %","7.02    %","-7.58    %","-1.78    %","-19.95    %","-"
"YoY %","-80.65%","-5.28%","18.92%","5,409.52%","-100.99%","-12.29%","659.75%","-54.70%","192.61%","-325.84%","91.08%","-",""
"Horiz. %","-12.18%","-62.96%","-66.47%","-55.89%","1.05%","-106.22%","-121.10%","-15.94%","-35.19%","37.99%","8.92%","100.00%",""
"ROE","2.16    %","9.59    %","14.19    %","9.28    %","0.50    %","22.24    %","28.64    %","2.96    %","7.27    %","-6.84    %","-1.98    %","-22.36    %","-"
"YoY %","-77.48%","-32.42%","52.91%","1,756.00%","-97.75%","-22.35%","867.57%","-59.28%","206.29%","-245.45%","91.14%","-",""
"Horiz. %","-9.66%","-42.89%","-63.46%","-41.50%","-2.24%","-99.46%","-128.09%","-13.24%","-32.51%","30.59%","8.86%","100.00%",""
"RPS","12.78","15.47","15.47","14.70","12.39","17.79","18.46","11.58","10.55","8.67","13.25","10.42","4.49%"
"YoY %","-17.39%","0.00%","5.24%","18.64%","-30.35%","-3.63%","59.41%","9.76%","21.68%","-34.57%","27.16%","-",""
"Horiz. %","122.65%","148.46%","148.46%","141.07%","118.91%","170.73%","177.16%","111.13%","101.25%","83.21%","127.16%","100.00%",""
"EPS","0.44","1.92","1.99","1.67","0.09","3.97","4.58","0.38","0.80","-0.66","-0.16","-2.01","-"
"YoY %","-77.08%","-3.52%","19.16%","1,755.56%","-97.73%","-13.32%","1,105.26%","-52.50%","221.21%","-312.50%","92.04%","-",""
"Horiz. %","-21.89%","-95.52%","-99.00%","-83.08%","-4.48%","-197.51%","-227.86%","-18.91%","-39.80%","32.84%","7.96%","100.00%",""
"DPS","0.00","1.00","1.00","0.50","0.50","1.00","1.00","-","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","100.00%","0.00%","-50.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","100.00%","100.00%","50.00%","50.00%","100.00%","100.00%","-","-","-","-","-",""
"NAPS","0.2000","0.2000","0.1400","0.1800","0.1700","0.1700","0.1500","0.1300","0.1100","0.0900","0.0800","0.0900","5.03%"
"YoY %","0.00%","42.86%","-22.22%","5.88%","0.00%","13.33%","15.38%","18.18%","22.22%","12.50%","-11.11%","-",""
"Horiz. %","222.22%","222.22%","155.56%","200.00%","188.89%","188.89%","166.67%","144.44%","122.22%","100.00%","88.89%","100.00%",""
"RPS","12.78","15.47","15.45","14.70","12.39","16.71","14.67","8.55","7.55","6.19","6.15","4.92","13.55%"
"YoY %","-17.39%","0.13%","5.10%","18.64%","-25.85%","13.91%","71.58%","13.25%","21.97%","0.65%","25.00%","-",""
"Horiz. %","259.76%","314.43%","314.02%","298.78%","251.83%","339.63%","298.17%","173.78%","153.46%","125.81%","125.00%","100.00%",""
"EPS","0.44","1.92","1.99","1.67","0.09","3.55","3.41","0.28","0.57","-0.44","-0.07","-0.95","-"
"YoY %","-77.08%","-3.52%","19.16%","1,755.56%","-97.46%","4.11%","1,117.86%","-50.88%","229.55%","-528.57%","92.63%","-",""
"Horiz. %","-46.32%","-202.11%","-209.47%","-175.79%","-9.47%","-373.68%","-358.95%","-29.47%","-60.00%","46.32%","7.37%","100.00%",""
"DPS","0.00","1.00","1.00","0.50","0.50","0.94","0.79","-","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","100.00%","0.00%","-46.81%","18.99%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","126.58%","126.58%","63.29%","63.29%","118.99%","100.00%","-","-","-","-","-",""
"NAPS","0.2000","0.2000","0.1399","0.1800","0.1700","0.1597","0.1192","0.0960","0.0787","0.0643","0.0372","0.0425","14.15%"
"YoY %","0.00%","42.96%","-22.28%","5.88%","6.45%","33.98%","24.17%","21.98%","22.40%","72.85%","-12.47%","-",""
"Horiz. %","470.59%","470.59%","329.18%","423.53%","400.00%","375.76%","280.47%","225.88%","185.18%","151.29%","87.53%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","0.3750","0.3750","0.2000","0.3750","0.2650","0.9350","0.7500","0.0800","0.1000","0.0700","0.1200","0.0700","-"
"P/RPS","2.93","2.42","1.29","2.55","2.14","5.26","4.06","0.69","0.95","0.81","0.91","0.67","7.55%"
"YoY %","21.07%","87.60%","-49.41%","19.16%","-59.32%","29.56%","488.41%","-27.37%","17.28%","-10.99%","35.82%","-",""
"Horiz. %","437.31%","361.19%","192.54%","380.60%","319.40%","785.07%","605.97%","102.99%","141.79%","120.90%","135.82%","100.00%",""
"P/EPS","87.00","19.54","10.06","22.46","311.19","24.73","17.46","20.80","12.50","-11.37","-75.84","-3.48","-"
"YoY %","345.24%","94.23%","-55.21%","-92.78%","1,158.35%","41.64%","-16.06%","66.40%","209.94%","85.01%","-2,079.31%","-",""
"Horiz. %","-2,500.00%","-561.49%","-289.08%","-645.40%","-8,942.24%","-710.63%","-501.72%","-597.70%","-359.20%","326.72%","2,179.31%","100.00%",""
"EY","1.15","5.12","9.94","4.45","0.32","4.04","5.73","4.81","8.00","-8.80","-1.32","-28.75","-"
"YoY %","-77.54%","-48.49%","123.37%","1,290.62%","-92.08%","-29.49%","19.13%","-39.88%","190.91%","-566.67%","95.41%","-",""
"Horiz. %","-4.00%","-17.81%","-34.57%","-15.48%","-1.11%","-14.05%","-19.93%","-16.73%","-27.83%","30.61%","4.59%","100.00%",""
"DY","0.00","2.67","5.00","1.33","1.89","1.07","1.33","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","-46.60%","275.94%","-29.63%","76.64%","-19.55%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","200.75%","375.94%","100.00%","142.11%","80.45%","100.00%","-","-","-","-","-",""
"P/NAPS","1.88","1.88","1.43","2.08","1.56","5.50","5.00","0.62","0.91","0.78","1.50","0.78","6.96%"
"YoY %","0.00%","31.47%","-31.25%","33.33%","-71.64%","10.00%","706.45%","-31.87%","16.67%","-48.00%","92.31%","-",""
"Horiz. %","241.03%","241.03%","183.33%","266.67%","200.00%","705.13%","641.03%","79.49%","116.67%","100.00%","192.31%","100.00%",""
"Date","AQR","T4Q","27/02/19","27/02/18","27/02/17","01/03/16","17/02/15","27/02/14","26/02/13","23/02/12","25/02/11","25/02/10","-"
"Price","0.3100","0.3100","0.2550","0.3800","0.4750","0.7150","1.2600","0.0850","0.0800","0.1200","0.0800","0.0900","-"
"P/RPS","2.43","2.00","1.65","2.59","3.83","4.02","6.83","0.73","0.76","1.38","0.60","0.86","7.50%"
"YoY %","21.50%","21.21%","-36.29%","-32.38%","-4.73%","-41.14%","835.62%","-3.95%","-44.93%","130.00%","-30.23%","-",""
"Horiz. %","282.56%","232.56%","191.86%","301.16%","445.35%","467.44%","794.19%","84.88%","88.37%","160.47%","69.77%","100.00%",""
"P/EPS","71.92","16.15","12.83","22.76","557.80","18.91","29.33","22.10","10.00","-19.49","-50.56","-4.47","-"
"YoY %","345.33%","25.88%","-43.63%","-95.92%","2,849.76%","-35.53%","32.71%","121.00%","151.31%","61.45%","-1,031.10%","-",""
"Horiz. %","-1,608.95%","-361.30%","-287.02%","-509.17%","-12,478.75%","-423.04%","-656.15%","-494.41%","-223.71%","436.02%","1,131.10%","100.00%",""
"EY","1.39","6.19","7.79","4.39","0.18","5.29","3.41","4.53","10.00","-5.13","-1.98","-22.36","-"
"YoY %","-77.54%","-20.54%","77.45%","2,338.89%","-96.60%","55.13%","-24.72%","-54.70%","294.93%","-159.09%","91.14%","-",""
"Horiz. %","-6.22%","-27.68%","-34.84%","-19.63%","-0.81%","-23.66%","-15.25%","-20.26%","-44.72%","22.94%","8.86%","100.00%",""
"DY","0.00","3.23","3.92","1.32","1.05","1.40","0.79","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","-17.60%","196.97%","25.71%","-25.00%","77.22%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","408.86%","496.20%","167.09%","132.91%","177.22%","100.00%","-","-","-","-","-",""
"P/NAPS","1.55","1.55","1.82","2.11","2.79","4.21","8.40","0.65","0.73","1.33","1.00","1.00","6.88%"
"YoY %","0.00%","-14.84%","-13.74%","-24.37%","-33.73%","-49.88%","1,192.31%","-10.96%","-45.11%","33.00%","0.00%","-",""
"Horiz. %","155.00%","155.00%","182.00%","211.00%","279.00%","421.00%","840.00%","65.00%","73.00%","133.00%","100.00%","100.00%",""

