F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"30-Jun-2019","26-Feb-2019","31-Dec-2018","2","65,334","-260","-306","-306","-","24,701","- %","-0.47%","-1.24%","79,681","81.99","81.67","-0.38","-0.38","0.00","0.00","0.3100","0.31"," -178.87%"," -105.66%","31-Dec-2018","0.20","0.24","-52.08","0.65","-1.92%","0.00%","26-Feb-2019","0.255","0.31","-66.40","0.82","-1.51%","0.00%"
"30-Jun-2019","27-Nov-2018","30-Sep-2018","1","65,836","388","388","388","-","25,497","- %","0.59%","1.52%","79,681","82.62","82.30","0.48","0.49","0.00","0.00","0.3200","0.32"," 107.86%"," -95.66%","28-Sep-2018","0.30","0.36","61.61","0.94","1.62%","0.00%","27-Nov-2018","0.25","0.30","51.34","0.78","1.95%","0.00%"
"30-Jun-2018","29-Aug-2018","30-Jun-2018","4","70,728","-4,919","-4,935","-4,935","-","25,497","- %","-6.98%","-19.35%","79,681","88.76","88.41","-6.19","-6.17","0.00","0.00","0.3200","0.32"," -454.87%"," -201.27%","29-Jun-2018","0.34","0.38","-5.49","1.06","-18.22%","0.00%","29-Aug-2018","0.32","0.36","-5.17","1.00","-19.35%","0.00%"
"30-Jun-2018","28-May-2018","31-Mar-2018","3","76,533","1,412","1,390","1,390","-","31,075","- %","1.82%","4.48%","79,681","96.05","95.67","1.75","1.74","0.00","0.00","0.3900","0.39"," -74.27%"," -71.87%","30-Mar-2018","0.41","0.43","23.49","1.05","4.26%","0.00%","28-May-2018","0.43","0.45","24.64","1.10","4.06%","0.00%"
"30-Jun-2018","28-Feb-2018","31-Dec-2017","2","76,270","5,404","5,404","5,404","-","32,669","- %","7.09%","16.54%","79,681","95.72","95.34","6.78","6.76","0.00","0.00","0.4100","0.41"," -39.53%"," 26.44%","29-Dec-2017","0.475","0.50","7.00","1.16","14.28%","0.00%","28-Feb-2018","0.495","0.52","7.30","1.21","13.70%","0.00%"
"30-Jun-2018","29-Nov-2017","30-Sep-2017","1","77,820","8,936","8,936","8,936","-","32,669","- %","11.48%","27.35%","79,681","97.66","97.28","11.20","11.17","0.00","0.00","0.4100","0.41"," 83.38%"," 109.18%","29-Sep-2017","0.565","0.58","5.04","1.38","19.85%","0.00%","29-Nov-2017","0.53","0.54","4.73","1.29","21.16%","0.00%"
"30-Jun-2017","30-Aug-2017","30-Jun-2017","4","91,050","6,878","6,878","4,873","-","30,278","- %","7.55%","16.09%","79,681","114.27","113.81","6.11","6.09","0.00","0.00","0.3800","0.38"," -1.44%","  - %","30-Jun-2017","0.70","0.61","11.45","1.84","8.74%","0.00%","30-Aug-2017","0.575","0.50","9.40","1.51","10.64%","0.00%"
"30-Jun-2017","29-May-2017","31-Mar-2017","3","87,740","7,617","7,617","4,944","-","29,481","- %","8.68%","16.77%","79,681","110.11","109.68","6.20","6.18","0.00","0.00","0.3700","0.37"," 15.68%","  - %","31-Mar-2017","0.515","0.47","8.30","1.39","12.05%","0.00%","29-May-2017","0.64","0.58","10.31","1.73","9.69%","0.00%"
"30-Jun-2017","23-Feb-2017","31-Dec-2016","2","90,930","8,284","8,284","4,274","-","27,888","- %","9.11%","15.33%","79,680","114.12","113.66","5.36","5.34","0.00","0.00","0.3500","0.35"," 0.05%"," 122.53%","30-Dec-2016","0.28","0.25","5.22","0.80","19.16%","0.00%","23-Feb-2017","0.52","0.46","9.69","1.49","10.32%","0.00%"
"30-Jun-2017","28-Nov-2016","30-Sep-2016","1","92,808","4,096","4,096","4,272","-","26,301","- %","4.41%","16.24%","79,701","116.44","116.01","5.36","5.34","0.00","0.00","0.3300","0.33","  - %","  - %","30-Sep-2016","0.28","0.24","5.22","0.85","19.14%","0.00%","28-Nov-2016","0.265","0.23","4.94","0.80","20.23%","0.00%"
"30-Jun-2016","26-Aug-2016","30-Jun-2016","4","0","0","0","0","-","25,500","- %","- %","- %","79,688","-","-","0.00","0.00","0.00","0.00","0.3200","0.32","  - %","  - %","30-Jun-2016","0.32","0.00","0.00","1.00","0.00%","0.00%","26-Aug-2016","0.315","0.00","0.00","0.98","0.00%","0.00%"
