Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,CAGR
"Revenue","680,729","680,729","680,729","591,294","521,288","508,134","502,420","485,341","461,889","501,581","501,582","404,033","5.96%"
"YoY %","0.00%","0.00%","15.13%","13.43%","2.59%","1.14%","3.52%","5.08%","-7.91%","-0.00%","24.14%","-",""
"Horiz. %","168.48%","168.48%","168.48%","146.35%","129.02%","125.77%","124.35%","120.12%","114.32%","124.14%","124.14%","100.00%",""
"PBT","68,822","68,822","68,822","66,736","62,118","74,801","57,147","54,597","32,594","70,455","51,060","18,946","15.40%"
"YoY %","0.00%","0.00%","3.13%","7.43%","-16.96%","30.89%","4.67%","67.51%","-53.74%","37.98%","169.50%","-",""
"Horiz. %","363.25%","363.25%","363.25%","352.24%","327.87%","394.81%","301.63%","288.17%","172.04%","371.87%","269.50%","100.00%",""
"Tax","-11,245","-11,245","-11,245","-10,852","-11,259","-11,432","-7,694","-9,962","-5,840","-7,886","-6,803","-4,979","9.47%"
"YoY %","0.00%","0.00%","-3.62%","3.61%","1.51%","-48.58%","22.77%","-70.58%","25.94%","-15.92%","-36.63%","-",""
"Horiz. %","225.85%","225.85%","225.85%","217.96%","226.13%","229.60%","154.53%","200.08%","117.29%","158.39%","136.63%","100.00%",""
"NP","57,577","57,577","57,577","55,884","50,859","63,369","49,453","44,635","26,754","62,569","44,257","13,967","17.03%"
"YoY %","0.00%","0.00%","3.03%","9.88%","-19.74%","28.14%","10.79%","66.83%","-57.24%","41.38%","216.87%","-",""
"Horiz. %","412.24%","412.24%","412.24%","400.11%","364.14%","453.71%","354.07%","319.57%","191.55%","447.98%","316.87%","100.00%",""
"NP to SH","57,577","57,577","57,577","55,884","50,859","63,369","40,735","35,846","22,150","47,635","35,520","13,940","17.06%"
"YoY %","0.00%","0.00%","3.03%","9.88%","-19.74%","55.56%","13.64%","61.83%","-53.50%","34.11%","154.81%","-",""
"Horiz. %","413.03%","413.03%","413.03%","400.89%","364.84%","454.58%","292.22%","257.14%","158.90%","341.71%","254.81%","100.00%",""
"Tax Rate","16.34    %","16.34    %","16.34    %","16.26    %","18.13    %","15.28    %","13.46    %","18.25    %","17.92    %","11.19    %","13.32    %","26.28    %","-5.14%"
"YoY %","0.00%","0.00%","0.49%","-10.31%","18.65%","13.52%","-26.25%","1.84%","60.14%","-15.99%","-49.32%","-",""
"Horiz. %","62.18%","62.18%","62.18%","61.87%","68.99%","58.14%","51.22%","69.44%","68.19%","42.58%","50.68%","100.00%",""
"Total Cost","623,152","623,152","623,152","535,410","470,429","444,765","452,967","440,706","435,135","439,012","457,325","390,066","5.34%"
"YoY %","0.00%","0.00%","16.39%","13.81%","5.77%","-1.81%","2.78%","1.28%","-0.88%","-4.00%","17.24%","-",""
"Horiz. %","159.76%","159.76%","159.76%","137.26%","120.60%","114.02%","116.13%","112.98%","111.55%","112.55%","117.24%","100.00%",""
"Net Worth","578,671","578,671","578,671","548,932","533,168","494,126","425,219","378,956","354,146","340,639","291,613","272,773","8.71%"
"YoY %","0.00%","0.00%","5.42%","2.96%","7.90%","16.21%","12.21%","7.01%","3.97%","16.81%","6.91%","-",""
"Horiz. %","212.14%","212.14%","212.14%","201.24%","195.46%","181.15%","155.89%","138.93%","129.83%","124.88%","106.91%","100.00%",""
"Div","23,058","23,062","23,058","23,737","20,368","25,455","16,555","13,168","8,172","6,812","8,176","4,364","20.30%"
"YoY %","-0.02%","0.02%","-2.86%","16.54%","-19.98%","53.76%","25.72%","61.12%","19.96%","-16.67%","87.34%","-",""
"Horiz. %","528.34%","528.43%","528.34%","543.89%","466.69%","583.25%","379.33%","301.72%","187.26%","156.10%","187.34%","100.00%",""
"Div Payout %","40.05    %","40.06    %","40.05    %","42.48    %","40.05    %","40.17    %","40.64    %","36.74    %","36.90    %","14.30    %","23.02    %","31.31    %","2.77%"
"YoY %","-0.02%","0.02%","-5.72%","6.07%","-0.30%","-1.16%","10.62%","-0.43%","158.04%","-37.88%","-26.48%","-",""
"Horiz. %","127.91%","127.95%","127.91%","135.68%","127.91%","128.30%","129.80%","117.34%","117.85%","45.67%","73.52%","100.00%",""
"Net Worth","578,671","578,671","578,671","548,932","533,168","494,126","425,219","378,956","354,146","340,639","291,613","272,773","8.71%"
"YoY %","0.00%","0.00%","5.42%","2.96%","7.90%","16.21%","12.21%","7.01%","3.97%","16.81%","6.91%","-",""
"Horiz. %","212.14%","212.14%","212.14%","201.24%","195.46%","181.15%","155.89%","138.93%","129.83%","124.88%","106.91%","100.00%",""
"NOSH","293,742","293,742","293,742","296,720","299,533","299,470","283,479","272,630","272,420","272,511","272,536","272,773","0.83%"
"YoY %","0.00%","0.00%","-1.00%","-0.94%","0.02%","5.64%","3.98%","0.08%","-0.03%","-0.01%","-0.09%","-",""
"Horiz. %","107.69%","107.69%","107.69%","108.78%","109.81%","109.79%","103.92%","99.95%","99.87%","99.90%","99.91%","100.00%",""
"NP Margin","8.46    %","8.46    %","8.46    %","9.45    %","9.76    %","12.47    %","9.84    %","9.20    %","5.79    %","12.47    %","8.82    %","3.46    %","10.44%"
"YoY %","0.00%","0.00%","-10.48%","-3.18%","-21.73%","26.73%","6.96%","58.89%","-53.57%","41.38%","154.91%","-",""
"Horiz. %","244.51%","244.51%","244.51%","273.12%","282.08%","360.40%","284.39%","265.90%","167.34%","360.40%","254.91%","100.00%",""
"ROE","9.95    %","9.95    %","9.95    %","10.18    %","9.54    %","12.82    %","9.58    %","9.46    %","6.25    %","13.98    %","12.18    %","5.11    %","7.68%"
"YoY %","0.00%","0.00%","-2.26%","6.71%","-25.59%","33.82%","1.27%","51.36%","-55.29%","14.78%","138.36%","-",""
"Horiz. %","194.72%","194.72%","194.72%","199.22%","186.69%","250.88%","187.48%","185.13%","122.31%","273.58%","238.36%","100.00%",""
"RPS","231.74","231.74","231.74","199.28","174.03","169.68","177.23","178.02","169.55","184.06","184.04","148.12","5.10%"
"YoY %","0.00%","0.00%","16.29%","14.51%","2.56%","-4.26%","-0.44%","5.00%","-7.88%","0.01%","24.25%","-",""
"Horiz. %","156.45%","156.45%","156.45%","134.54%","117.49%","114.56%","119.65%","120.19%","114.47%","124.26%","124.25%","100.00%",""
"EPS","19.60","19.60","19.60","18.83","16.98","21.16","14.37","13.15","8.13","17.48","13.03","5.11","16.10%"
"YoY %","0.00%","0.00%","4.09%","10.90%","-19.75%","47.25%","9.28%","61.75%","-53.49%","34.15%","154.99%","-",""
"Horiz. %","383.56%","383.56%","383.56%","368.49%","332.29%","414.09%","281.21%","257.34%","159.10%","342.07%","254.99%","100.00%",""
"DPS","7.85","7.85","7.85","8.00","6.80","8.50","5.84","4.83","3.00","2.50","3.00","1.60","19.32%"
"YoY %","0.00%","0.00%","-1.88%","17.65%","-20.00%","45.55%","20.91%","61.00%","20.00%","-16.67%","87.50%","-",""
