F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2018","30-Jan-2019","31-Dec-2018","4","550,004","308,175","230,614","224,042","271,311","872,072","121.10%","41.93%","25.69%","807,474","68.11","68.11","27.80","27.80","33.60","33.60","1.0800","1.08",""," 0.45%","31-Dec-2018","6.84","10.04","24.65","6.33","4.06%","4.91%","30-Jan-2019","7.30","10.72","26.31","6.76","3.80%","4.60%"
"31-Dec-2017","05-Feb-2018","31-Dec-2017","4","556,832","305,883","230,209","223,040","287,563","849,251","128.93%","41.34%","26.26%","537,501","103.60","68.96","41.50","27.62","53.50","35.61","1.5800","1.05",""," 15.19%","29-Dec-2017","10.12","9.77","24.39","6.41","4.10%","5.29%","05-Feb-2018","10.88","10.50","26.22","6.89","3.81%","4.92%"
"31-Dec-2016","03-Feb-2017","31-Dec-2016","4","506,783","270,590","202,661","193,621","182,332","868,761","94.17%","39.99%","22.29%","536,272","94.50","62.76","36.20","23.98","34.00","22.58","1.6200","1.08",""," -2.51%","30-Dec-2016","8.85","9.36","24.51","5.46","4.08%","3.84%","03-Feb-2017","8.86","9.38","24.54","5.47","4.08%","3.84%"
"31-Dec-2015","02-Feb-2016","31-Dec-2015","4","518,504","278,776","206,455","198,613","184,197","800,858","92.74%","39.82%","24.80%","533,905","97.12","64.21","37.20","24.60","34.50","22.81","1.5000","0.99",""," 0.20%","31-Dec-2015","8.35","8.60","22.45","5.57","4.46%","4.13%","02-Feb-2016","8.40","8.65","22.58","5.60","4.43%","4.11%"
"31-Dec-2014","29-Jan-2015","31-Dec-2014","4","503,756","271,759","204,022","198,226","287,747","746,011","145.16%","40.50%","26.57%","532,865","94.54","62.39","37.20","24.55","54.00","35.64","1.4000","0.92",""," 14.53%","31-Dec-2014","8.10","8.57","21.77","5.79","4.59%","6.67%","29-Jan-2015","8.21","8.68","22.07","5.86","4.53%","6.58%"
"31-Dec-2013","29-Jan-2014","31-Dec-2013","4","474,994","245,580","179,385","173,075","276,919","809,458","160.00%","37.77%","21.38%","532,538","89.19","58.82","32.50","21.43","52.00","34.29","1.5200","1.00",""," 14.93%","31-Dec-2013","8.23","9.23","25.32","5.41","3.95%","6.32%","29-Jan-2014","7.78","8.72","23.94","5.12","4.18%","6.68%"
"31-Dec-2012","31-Jan-2013","31-Dec-2012","4","424,587","215,339","156,886","150,598","143,486","855,604","95.28%","36.95%","17.60%","531,431","79.89","52.58","28.30","18.65","27.00","17.77","1.6100","1.06",""," 3.04%","31-Dec-2012","6.22","7.79","21.95","3.86","4.56%","4.34%","31-Jan-2013","6.62","8.29","23.36","4.11","4.28%","4.08%"
"31-Dec-2011","09-Feb-2012","31-Dec-2011","4","420,142","206,113","151,334","146,160","138,187","861,015","94.55%","36.02%","16.98%","531,490","79.05","52.03","27.50","18.10","26.00","17.11","1.6200","1.07",""," 29.30%","30-Dec-2011","6.70","8.48","24.36","4.14","4.10%","3.88%","09-Feb-2012","7.52","9.51","27.35","4.64","3.66%","3.46%"
"31-Dec-2010","27-Jan-2011","31-Dec-2010","4","361,049","163,754","115,641","113,041","106,141","849,134","93.90%","32.03%","13.31%","530,708","68.03","44.71","21.30","14.00","20.00","13.14","1.6000","1.05",""," -36.35%","30-Dec-2010","7.80","11.47","36.62","4.88","2.73%","2.56%","27-Jan-2011","8.37","12.30","39.30","5.23","2.54%","2.39%"
"31-Dec-2009","04-Feb-2010","31-Dec-2009","4","402,417","219,181","177,738","177,588","100,650","837,878","56.68%","44.17%","21.19%","526,967","76.36","49.84","33.70","21.99","19.10","12.46","1.5900","1.04",""," 70.07%","31-Dec-2009","7.99","10.46","23.71","5.03","4.22%","2.39%","04-Feb-2010","7.71","10.10","22.88","4.85","4.37%","2.48%"

