Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","137,076","137,076","137,076","130,374","130,175","196,182","0","156,940","138,908","141,834","135,593","162,673","-1.79%"
"YoY %","0.00%","0.00%","5.14%","0.15%","-33.65%","0.00%","0.00%","12.98%","-2.06%","4.60%","-16.65%","-",""
"Horiz. %","84.26%","84.26%","84.26%","80.14%","80.02%","120.60%","0.00%","96.48%","85.39%","87.19%","83.35%","100.00%",""
"PBT","-13,628","-13,628","-13,628","-14,192","2,501","-17","0","3,938","1,879","-1,671","-4,218","4,046","-"
"YoY %","0.00%","0.00%","3.97%","-667.45%","14,811.76%","0.00%","0.00%","109.58%","212.45%","60.38%","-204.25%","-",""
"Horiz. %","-336.83%","-336.83%","-336.83%","-350.77%","61.81%","-0.42%","0.00%","97.33%","46.44%","-41.30%","-104.25%","100.00%",""
"Tax","882","882","882","-265","987","-4,771","0","-1,831","-1,676","-326","195","-1,475","-"
"YoY %","0.00%","0.00%","432.83%","-126.85%","120.69%","0.00%","0.00%","-9.25%","-414.11%","-267.18%","113.22%","-",""
"Horiz. %","-59.80%","-59.80%","-59.80%","17.97%","-66.92%","323.46%","-0.00%","124.14%","113.63%","22.10%","-13.22%","100.00%",""
"NP","-12,746","-12,746","-12,746","-14,457","3,488","-4,788","0","2,107","203","-1,997","-4,023","2,571","-"
"YoY %","0.00%","0.00%","11.84%","-514.48%","172.85%","0.00%","0.00%","937.93%","110.17%","50.36%","-256.48%","-",""
"Horiz. %","-495.76%","-495.76%","-495.76%","-562.31%","135.67%","-186.23%","0.00%","81.95%","7.90%","-77.67%","-156.48%","100.00%",""
"NP to SH","-12,746","-12,746","-12,746","-14,457","3,488","-4,788","0","2,107","203","-1,997","-4,023","2,571","-"
"YoY %","0.00%","0.00%","11.84%","-514.48%","172.85%","0.00%","0.00%","937.93%","110.17%","50.36%","-256.48%","-",""
"Horiz. %","-495.76%","-495.76%","-495.76%","-562.31%","135.67%","-186.23%","0.00%","81.95%","7.90%","-77.67%","-156.48%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-39.46    %","-     %","-     %","46.50    %","89.20    %","-     %","-     %","36.46    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-47.87%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","-108.23%","0.00%","0.00%","127.54%","244.65%","0.00%","0.00%","100.00%",""
"Total Cost","149,822","149,822","149,822","144,831","126,687","200,970","0","154,833","138,705","143,831","139,616","160,102","-0.70%"
"YoY %","0.00%","0.00%","3.45%","14.32%","-36.96%","0.00%","0.00%","11.63%","-3.56%","3.02%","-12.80%","-",""
"Horiz. %","93.58%","93.58%","93.58%","90.46%","79.13%","125.53%","0.00%","96.71%","86.64%","89.84%","87.20%","100.00%",""
"Net Worth","106,049","106,049","106,049","115,914","133,795","124,878","123,631","120,480","114,691","119,018","107,036","131,637","-2.25%"
"YoY %","0.00%","0.00%","-8.51%","-13.36%","7.14%","1.01%","2.62%","5.05%","-3.64%","11.19%","-18.69%","-",""
"Horiz. %","80.56%","80.56%","80.56%","88.06%","101.64%","94.87%","93.92%","91.52%","87.13%","90.41%","81.31%","100.00%",""
"Div","-","0","-","-","1,233","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","35.35    %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-","-","-","-","-",""
"Net Worth","106,049","106,049","106,049","115,914","133,795","124,878","123,631","120,480","114,691","119,018","107,036","131,637","-2.25%"
"YoY %","0.00%","0.00%","-8.51%","-13.36%","7.14%","1.01%","2.62%","5.05%","-3.64%","11.19%","-18.69%","-",""
"Horiz. %","80.56%","80.56%","80.56%","88.06%","101.64%","94.87%","93.92%","91.52%","87.13%","90.41%","81.31%","100.00%",""
"NOSH","246,626","246,626","246,626","246,626","61,657","59,184","55,942","56,037","55,675","56,140","56,040","56,015","16.88%"
"YoY %","0.00%","0.00%","0.00%","300.00%","4.18%","5.80%","-0.17%","0.65%","-0.83%","0.18%","0.04%","-",""
"Horiz. %","440.28%","440.28%","440.28%","440.28%","110.07%","105.66%","99.87%","100.04%","99.39%","100.22%","100.04%","100.00%",""
"NP Margin","-9.30    %","-9.30    %","-9.30    %","-11.09    %","2.68    %","-2.44    %","-     %","1.34    %","0.15    %","-1.41    %","-2.97    %","1.58    %","-"
"YoY %","0.00%","0.00%","16.14%","-513.81%","209.84%","0.00%","0.00%","793.33%","110.64%","52.53%","-287.97%","-",""
"Horiz. %","-588.61%","-588.61%","-588.61%","-701.90%","169.62%","-154.43%","0.00%","84.81%","9.49%","-89.24%","-187.97%","100.00%",""
"ROE","-12.02    %","-12.02    %","-12.02    %","-12.47    %","2.61    %","-3.83    %","-     %","1.75    %","0.18    %","-1.68    %","-3.76    %","1.95    %","-"
"YoY %","0.00%","0.00%","3.61%","-577.78%","168.15%","0.00%","0.00%","872.22%","110.71%","55.32%","-292.82%","-",""
"Horiz. %","-616.41%","-616.41%","-616.41%","-639.49%","133.85%","-196.41%","0.00%","89.74%","9.23%","-86.15%","-192.82%","100.00%",""
"RPS","55.58","55.58","55.58","52.86","211.13","331.48","-","280.06","249.49","252.64","241.96","290.40","-15.97%"
"YoY %","0.00%","0.00%","5.15%","-74.96%","-36.31%","0.00%","0.00%","12.25%","-1.25%","4.41%","-16.68%","-",""
