Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"24/07/2019","0.195","0.17","-0.025 (12.82%)","SELL","HLG"
"30/04/2019","0.22","0.23","+0.01 (4.55%)","HOLD","HLG"

