F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"30-Jun-2019","29-May-2019","31-Mar-2019","3","9,460","-11,044","-11,049","-10,715","-","83,705","- %","-116.80%","-12.80%","2,790,184","0.34","0.29","-0.39","-0.33","0.00","0.00","0.0300","0.03"," -43.83%"," -56.38%","29-Mar-2019","0.015","4.42","-3.91","0.50","-25.60%","0.00%","29-May-2019","0.015","4.42","-3.91","0.50","-25.60%","0.00%"
"30-Jun-2019","27-Feb-2019","31-Dec-2018","2","9,038","-7,530","-7,535","-7,450","-","83,705","- %","-83.37%","-8.90%","2,790,184","0.32","0.28","-0.27","-0.23","0.00","0.00","0.0300","0.03"," -800.85%"," -817.49%","31-Dec-2018","0.02","6.17","-7.49","0.67","-13.35%","0.00%","27-Feb-2019","0.02","6.17","-7.49","0.67","-13.35%","0.00%"
"30-Jun-2019","28-Nov-2018","30-Sep-2018","1","4,957","-738","-741","-827","-","80,519","- %","-14.95%","-1.03%","2,683,981","0.18","0.15","-0.03","-0.03","0.00","0.00","0.0300","0.02"," 91.94%"," -191.38%","28-Sep-2018","0.025","13.54","-81.14","0.83","-1.23%","0.00%","28-Nov-2018","0.025","13.54","-81.14","0.83","-1.23%","0.00%"
"30-Jun-2018","29-Aug-2018","30-Jun-2018","4","17,567","-11,323","-11,455","-10,261","-","68,352","- %","-65.21%","-15.01%","2,278,401","0.77","0.54","-0.52","-0.31","0.00","0.00","0.0300","0.02"," -49.75%"," -1,021.92%","29-Jun-2018","0.02","2.59","-4.44","0.67","-22.52%","0.00%","29-Aug-2018","0.02","2.59","-4.44","0.67","-22.52%","0.00%"
"30-Jun-2018","31-May-2018","31-Mar-2018","3","14,084","-7,536","-7,703","-6,852","-","104,133","- %","-54.69%","-6.58%","2,082,666","0.68","0.43","-0.39","-0.21","0.00","0.00","0.0500","0.03"," -743.84%"," -1,951.89%","30-Mar-2018","0.035","5.18","-10.64","0.70","-9.40%","0.00%","31-May-2018","0.03","4.44","-9.12","0.60","-10.97%","0.00%"
"30-Jun-2018","26-Feb-2018","31-Dec-2017","2","10,381","-800","-965","-812","-","66,870","- %","-9.30%","-1.21%","1,671,750","0.62","0.32","-0.06","-0.02","0.00","0.00","0.0400","0.02"," -189.72%"," 13.16%","29-Dec-2017","0.04","6.44","-82.35","1.00","-1.21%","0.00%","26-Feb-2018","0.04","6.44","-82.35","1.00","-1.21%","0.00%"
"30-Jun-2018","29-Nov-2017","30-Sep-2017","1","6,193","1,341","1,176","905","-","51,714","- %","18.99%","1.75%","1,292,857","0.48","0.19","0.07","0.03","0.00","0.00","0.0400","0.02"," -18.69%"," 177.09%","29-Sep-2017","0.06","12.53","85.71","1.50","1.17%","0.00%","29-Nov-2017","0.05","10.44","71.43","1.25","1.40%","0.00%"
"30-Jun-2017","30-Aug-2017","30-Jun-2017","4","19,362","1,488","963","1,113","-","37,533","- %","4.97%","2.97%","1,251,106","1.55","0.59","0.09","0.03","0.00","0.00","0.0300","0.01"," 200.81%"," 113.39%","30-Jun-2017","0.05","3.23","56.20","1.67","1.78%","0.00%","30-Aug-2017","0.045","2.91","50.58","1.50","1.98%","0.00%"
"30-Jun-2017","18-May-2017","31-Mar-2017","3","4,233","272","267","370","-","0","- %","6.31%","- %","1,305,999","0.32","0.13","-0.07","0.01","0.00","0.00","0.0000","0.00"," 139.57%"," -92.05%","31-Mar-2017","0.025","7.71","88.24","0.00","1.13%","0.00%","18-May-2017","0.065","20.05","229.43","0.00","0.44%","0.00%"
"30-Jun-2017","21-Feb-2017","31-Dec-2016","2","1,611","-997","-1,000","-935","-","37,533","- %","-62.07%","-2.49%","1,251,106","0.13","0.05","-0.07","-0.03","0.00","0.00","0.0300","0.01"," 20.36%"," -129.15%","30-Dec-2016","0.025","19.42","-33.45","0.83","-2.99%","0.00%","21-Feb-2017","0.025","19.42","-33.45","0.83","-2.99%","0.00%"
"30-Jun-2017","25-Nov-2016","30-Sep-2016","1","383","-1,205","-1,207","-1,174","-","37,533","- %","-315.14%","-3.13%","1,251,106","0.03","0.01","-0.09","-0.04","0.00","0.00","0.0300","0.01"," 85.88%"," -369.27%","30-Sep-2016","0.03","98.00","-31.97","1.00","-3.13%","0.00%","25-Nov-2016","0.02","65.33","-21.31","0.67","-4.69%","0.00%"
"30-Jun-2016","30-Aug-2016","30-Jun-2016","4","9,779","-6,708","-8,339","-8,315","-","19,490","- %","-85.27%","-42.66%","649,687","1.51","0.30","-1.28","-0.25","0.00","0.00","0.0300","0.01"," -278.59%"," 30.23%","30-Jun-2016","0.03","1.99","-2.34","1.00","-42.66%","0.00%","30-Aug-2016","0.03","1.99","-2.34","1.00","-42.66%","0.00%"
"30-Jun-2016","26-May-2016","31-Mar-2016","3","9,729","4,648","4,637","4,656","-","25,167","- %","47.66%","18.50%","629,189","1.55","0.30","0.74","0.14","0.00","0.00","0.0400","0.01"," 45.18%"," 619.06%","31-Mar-2016","0.045","2.91","6.08","1.13","16.44%","0.00%","26-May-2016","0.035","2.26","4.73","0.88","21.14%","0.00%"
"30-Jun-2016","18-Feb-2016","31-Dec-2015","2","5,913","3,203","3,203","3,207","-","18,864","- %","54.17%","17.00%","628,823","0.94","0.18","0.51","0.10","0.00","0.00","0.0300","0.01"," 635.55%"," 609.86%","31-Dec-2015","0.05","5.32","9.80","1.67","10.20%","0.00%","18-Feb-2016","0.045","4.79","8.82","1.50","11.33%","0.00%"
"30-Jun-2016","25-Nov-2015","30-Sep-2015","1","1,040","441","441","436","-","18,685","- %","42.40%","2.33%","622,857","0.17","0.03","0.07","0.01","0.00","0.00","0.0300","0.01"," 103.66%"," 236.68%","30-Sep-2015","0.035","20.96","50.00","1.17","2.00%","0.00%","25-Nov-2015","0.055","32.94","78.57","1.83","1.27%","0.00%"
"30-Jun-2015","27-Aug-2015","30-Jun-2015","4","3,581","-11,077","-11,940","-11,917","-","18,776","- %","-333.43%","-63.47%","625,882","0.57","0.11","-1.90","-0.36","0.00","0.00","0.0300","0.01"," -1,228.54%"," -226.05%","30-Jun-2015","0.055","9.61","-2.89","1.83","-34.62%","0.00%","27-Aug-2015","0.035","6.12","-1.84","1.17","-54.40%","0.00%"
"30-Jun-2015","13-May-2015","31-Mar-2015","3","3,222","-897","-897","-897","-","32,035","- %","-27.84%","-2.80%","640,714","0.50","0.10","-0.14","-0.03","0.00","0.00","0.0500","0.01"," -42.61%"," 40.00%","31-Mar-2015","0.07","13.92","-50.00","1.40","-2.00%","0.00%","13-May-2015","0.07","13.92","-50.00","1.40","-2.00%","0.00%"
"30-Jun-2015","13-Feb-2015","31-Dec-2014","2","2,425","-629","-629","-629","-","31,449","- %","-25.94%","-2.00%","628,999","0.39","0.07","-0.10","-0.02","0.00","0.00","0.0500","0.01"," -97.18%"," 41.32%","31-Dec-2014","0.07","18.16","-70.00","1.40","-1.43%","0.00%","13-Feb-2015","0.055","14.27","-55.00","1.10","-1.82%","0.00%"
"30-Jun-2015","24-Nov-2014","30-Sep-2014","1","1,241","-319","-319","-319","-","31,899","- %","-25.71%","-1.00%","637,999","0.19","0.04","-0.05","-0.01","0.00","0.00","0.0500","0.01"," 91.27%"," 33.12%","30-Sep-2014","0.08","41.13","-160.00","1.60","-0.63%","0.00%","24-Nov-2014","0.07","35.99","-140.00","1.40","-0.71%","0.00%"
"30-Jun-2014","27-Aug-2014","30-Jun-2014","4","4,653","-4,446","-3,657","-3,655","-","29,651","- %","-78.59%","-12.33%","593,030","0.78","0.14","-0.61","-0.11","0.00","0.00","0.0500","0.01"," -144.48%"," 76.41%","30-Jun-2014","0.075","9.56","-12.17","1.50","-8.22%","0.00%","27-Aug-2014","0.07","8.92","-11.36","1.40","-8.80%","0.00%"
"30-Jun-2014","29-May-2014","31-Mar-2014","3","3,417","-1,495","-1,495","-1,495","-","29,206","- %","-43.75%","-5.12%","584,126","0.58","0.10","-0.25","-0.05","0.00","0.00","0.0500","0.01"," -39.46%"," 90.35%","31-Mar-2014","0.075","12.82","-29.30","1.50","-3.41%","0.00%","29-May-2014","0.07","11.97","-27.35","1.40","-3.66%","0.00%"
"30-Jun-2014","26-Feb-2014","31-Dec-2013","2","3,203","-1,072","-1,072","-1,072","-","29,609","- %","-33.47%","-3.62%","592,181","0.54","0.10","-0.18","-0.03","0.00","0.00","0.0500","0.01"," -124.74%"," 93.08%","31-Dec-2013","0.07","12.94","-38.67","1.40","-2.59%","0.00%","26-Feb-2014","0.07","12.94","-38.67","1.40","-2.59%","0.00%"
"31-Dec-2013","22-Nov-2013","30-Sep-2013","1","137","-477","-477","-477","-","28,319","- %","-348.18%","-1.68%","566,382","0.02","0.00","-0.05","-0.01","0.00","0.00","0.0500","0.01"," 96.92%"," 91.46%","30-Sep-2013","0.075","310.06","-89.05","1.50","-1.12%","0.00%","22-Nov-2013","0.075","310.06","-89.05","1.50","-1.12%","0.00%"
"31-Dec-2013","30-Aug-2013","30-Jun-2013","","2,866","-17,931","-15,498","-15,496","-","28,750","- %","-540.75%","-53.90%","575,000","0.50","0.09","-2.72","-0.47","0.00","0.00","0.0500","0.01"," 0.00%"," -611.15%","28-Jun-2013","0.085","17.05","-3.15","1.70","-31.71%","0.00%","30-Aug-2013","0.07","14.04","-2.60","1.40","-38.50%","0.00%"
"31-Dec-2013","17-May-2013","31-Mar-2013","","2,866","-17,931","-15,498","-15,496","-","28,749","- %","-540.75%","-53.90%","574,999","0.50","0.09","-2.72","-0.47","0.00","0.00","0.0500","0.01"," 0.00%"," -983.64%","29-Mar-2013","0.08","16.05","-2.97","1.60","-33.69%","0.00%","17-May-2013","0.09","18.06","-3.34","1.80","-29.94%","0.00%"
"31-Dec-2012","07-Feb-2013","31-Dec-2012","","2,866","-17,931","-15,498","-15,496","-","28,393","- %","-540.75%","-54.58%","567,875","0.50","0.09","-2.72","-0.47","0.00","0.00","0.0500","0.01"," -177.41%"," -10,786.90%","31-Dec-2012","0.08","15.85","-2.93","1.60","-34.11%","0.00%","07-Feb-2013","0.075","14.86","-2.75","1.50","-36.38%","0.00%"
"31-Dec-2012","26-Nov-2012","30-Sep-2012","3","2,107","-5,586","-5,586","-5,586","-","39,899","- %","-265.12%","-14.00%","569,999","0.37","0.06","-0.98","-0.17","0.00","0.00","0.0700","0.01"," -156.36%"," -139,750.00%","28-Sep-2012","0.05","13.53","-5.10","0.71","-19.60%","0.00%","26-Nov-2012","0.09","24.35","-9.18","1.29","-10.89%","0.00%"
"31-Dec-2012","28-Aug-2012","30-Jun-2012","2","1,700","-2,179","-2,179","-2,179","-","45,873","- %","-128.18%","-4.75%","573,421","0.30","0.05","-0.38","-0.07","0.00","0.00","0.0800","0.01"," -52.38%"," -1,052.91%","29-Jun-2012","0.13","43.85","-34.21","1.63","-2.92%","0.00%","28-Aug-2012","0.08","26.98","-21.05","1.00","-4.75%","0.00%"
"31-Dec-2012","15-May-2012","31-Mar-2012","1","1,298","-1,430","-1,430","-1,430","-","45,759","- %","-110.17%","-3.13%","572,000","0.23","0.04","-0.25","-0.04","0.00","0.00","0.0800","0.01"," -1,086.21%"," -3,675.00%","30-Mar-2012","0.12","52.88","-48.00","1.50","-2.08%","0.00%","15-May-2012","0.22","96.95","-88.00","2.75","-1.14%","0.00%"
"31-Dec-2011","28-Feb-2012","31-Dec-2011","4","35,503","392","143","145","-","38,666","- %","0.40%","0.38%","483,333","7.35","1.08","0.03","0.00","0.00","0.00","0.0800","0.01"," 3,525.00%"," 103.29%","30-Dec-2011","0.04","0.54","133.33","0.50","0.75%","0.00%","28-Feb-2012","0.05","0.68","166.67","0.63","0.60%","0.00%"
"31-Dec-2011","29-Nov-2011","30-Sep-2011","3","25,287","41","4","4","-","50,399","- %","0.02%","0.01%","630,000","4.01","0.77","0.00","0.00","0.00","0.00","0.0800","0.02"," 102.12%"," -99.83%","30-Sep-2011","0.03","0.75","4,725.00","0.38","0.02%","0.00%","29-Nov-2011","0.04","1.00","6,300.00","0.50","0.02%","0.00%"
"31-Dec-2011","26-Aug-2011","30-Jun-2011","2","13,397","-94","-189","-189","-","50,399","- %","-1.41%","-0.38%","630,000","2.13","0.41","-0.03","-0.01","0.00","0.00","0.0800","0.02"," -572.50%"," -109.21%","30-Jun-2011","0.04","1.88","-133.33","0.50","-0.75%","0.00%","26-Aug-2011","0.04","1.88","-133.33","0.50","-0.75%","0.00%"
"31-Dec-2011","23-May-2011","31-Mar-2011","1","7,713","123","40","40","-","31,999","- %","0.52%","0.13%","400,000","1.93","0.24","0.01","0.00","0.00","0.00","0.0800","0.01"," 100.91%"," -94.97%","31-Mar-2011","0.05","2.59","500.00","0.63","0.20%","0.00%","23-May-2011","0.04","2.07","400.00","0.50","0.25%","0.00%"
"31-Dec-2010","25-Feb-2011","31-Dec-2010","4","48,618","-4,155","-4,406","-4,404","-","45,755","- %","-9.06%","-9.63%","571,948","8.50","1.49","-0.77","-0.13","0.00","0.00","0.0800","0.01"," -291.06%"," 26.72%","30-Dec-2010","0.05","0.59","-6.49","0.63","-15.40%","0.00%","25-Feb-2011","0.05","0.59","-6.49","0.63","-15.40%","0.00%"
"31-Dec-2010","29-Nov-2010","30-Sep-2010","3","26,822","2,368","2,305","2,305","-","50,597","- %","8.59%","4.56%","562,195","4.77","0.82","0.41","0.07","0.00","0.00","0.0900","0.02"," 12.27%"," 129.49%","30-Sep-2010","0.05","1.05","12.20","0.56","8.20%","0.00%","29-Nov-2010","0.05","1.05","12.20","0.56","8.20%","0.00%"
"31-Dec-2010","24-Aug-2010","30-Jun-2010","2","18,710","-2,213","2,053","2,053","-","51,324","- %","10.97%","4.00%","570,277","3.28","0.57","0.36","0.06","0.00","0.00","0.0900","0.02"," 157.91%"," 146.01%","30-Jun-2010","0.06","1.83","16.67","0.67","6.00%","0.00%","24-Aug-2010","0.06","1.83","16.67","0.67","6.00%","0.00%"
"31-Dec-2010","25-May-2010","31-Mar-2010","1","8,595","988","796","796","-","51,171","- %","9.26%","1.56%","568,571","1.51","0.26","0.14","0.02","0.00","0.00","0.0900","0.02"," 113.24%"," 133.61%","31-Mar-2010","0.05","3.31","35.71","0.56","2.80%","0.00%","25-May-2010","0.05","3.31","35.71","0.56","2.80%","0.00%"
"31-Dec-2009","25-Feb-2010","31-Dec-2009","4","20,128","-5,798","-6,011","-6,010","-","20,260","- %","-29.86%","-29.66%","225,112","8.94","0.62","-2.67","-0.18","0.00","0.00","0.0900","0.01"," 23.12%"," 47.10%","31-Dec-2009","0.10","1.12","-3.75","1.11","-26.70%","0.00%","25-Feb-2010","0.05","0.56","-1.87","0.56","-53.40%","0.00%"
"31-Dec-2009","30-Nov-2009","30-Sep-2009","3","2,936","-7,821","-7,821","-7,817","-","9,305","- %","-266.38%","-84.00%","186,119","1.58","0.09","-4.20","-0.24","0.00","0.00","0.0500","0.00"," -75.19%"," -55.41%","30-Sep-2009","0.08","5.07","-1.90","1.60","-52.50%","0.00%","30-Nov-2009","0.09","5.71","-2.14","1.80","-46.67%","0.00%"
"31-Dec-2009","27-Aug-2009","30-Jun-2009","2","1,465","-4,466","-4,466","-4,462","-","13,014","- %","-304.85%","-34.29%","185,916","0.79","0.04","-2.40","-0.14","0.00","0.00","0.0700","0.00"," -88.43%"," -6,384.51%","30-Jun-2009","0.06","7.61","-2.50","0.86","-40.00%","0.00%","27-Aug-2009","0.05","6.35","-2.08","0.71","-48.00%","0.00%"

