Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,CAGR
"Revenue","113,567","113,567","113,567","108,736","106,649","128,235","124,441","128,257","100,514","143,292","76,682","82,924","3.55%"
"YoY %","0.00%","0.00%","4.44%","1.96%","-16.83%","3.05%","-2.98%","27.60%","-29.85%","86.87%","-7.53%","-",""
"Horiz. %","136.95%","136.95%","136.95%","131.13%","128.61%","154.64%","150.07%","154.67%","121.21%","172.80%","92.47%","100.00%",""
"PBT","-25,939","-25,939","-25,939","-12,213","3,613","-3,951","-1,251","1,248","-3,923","-4,745","-43,309","2,924","-"
"YoY %","0.00%","0.00%","-112.39%","-438.03%","191.45%","-215.83%","-200.24%","131.81%","17.32%","89.04%","-1,581.16%","-",""
"Horiz. %","-887.11%","-887.11%","-887.11%","-417.68%","123.56%","-135.12%","-42.78%","42.68%","-134.17%","-162.28%","-1,481.16%","100.00%",""
"Tax","4,197","4,198","4,197","21","-21","-275","-430","-340","-313","5","-661","-912","-"
"YoY %","-0.02%","0.02%","19,885.71%","200.00%","92.36%","36.05%","-26.47%","-8.63%","-6,360.00%","100.76%","27.52%","-",""
"Horiz. %","-460.20%","-460.31%","-460.20%","-2.30%","2.30%","30.15%","47.15%","37.28%","34.32%","-0.55%","72.48%","100.00%",""
"NP","-21,742","-21,741","-21,742","-12,192","3,592","-4,226","-1,681","908","-4,236","-4,740","-43,970","2,012","-"
"YoY %","-0.00%","0.00%","-78.33%","-439.42%","185.00%","-151.40%","-285.13%","121.44%","10.63%","89.22%","-2,285.39%","-",""
"Horiz. %","-1,080.62%","-1,080.57%","-1,080.62%","-605.96%","178.53%","-210.04%","-83.55%","45.13%","-210.54%","-235.59%","-2,185.39%","100.00%",""
"NP to SH","-18,028","-18,028","-18,028","-8,659","5,180","-2,031","-553","955","-2,448","-2,625","-40,304","2,291","-"
