F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"T4Q","21-Jun-2018","30-Apr-2018","3","38,421","-962","-1,555","-1,555","0","55,067","- %","-4.05%","-2.82%","333,740","11.51","11.51","-0.47","-0.47","0.00","0.00","0.1650","0.17",""," -771.43%","30-Apr-2018","0.165","1.43","-35.41","1.00","-2.82%","0.00%","21-Jun-2018","0.16","1.39","-34.34","0.97","-2.91%","0.00%"
"31-Jul-2017","26-Sep-2017","31-Jul-2017","4","30,674","597","221","221","-","55,868","- %","0.72%","0.40%","333,740","9.19","9.19","0.07","0.07","0.00","0.00","0.1674","0.17",""," -91.25%","31-Jul-2017","0.21","2.28","317.13","1.25","0.32%","0.00%","26-Sep-2017","0.195","2.12","294.48","1.16","0.34%","0.00%"
"31-Jul-2016","22-Sep-2016","31-Jul-2016","4","37,300","3,629","2,526","2,526","-","57,431","- %","6.77%","4.40%","334,487","11.15","11.18","0.76","0.76","0.00","0.00","0.1717","0.17",""," -42.55%","29-Jul-2016","0.225","2.02","29.79","1.31","3.36%","0.00%","22-Sep-2016","0.23","2.06","30.46","1.34","3.28%","0.00%"
"31-Jul-2015","29-Sep-2015","31-Jul-2015","4","44,255","5,979","4,397","4,397","-","57,160","- %","9.94%","7.69%","333,106","13.29","13.26","1.32","1.32","0.00","0.00","0.1716","0.17",""," -32.26%","31-Jul-2015","0.255","1.92","19.32","1.49","5.18%","0.00%","29-Sep-2015","0.205","1.54","15.53","1.19","6.44%","0.00%"
"31-Jul-2014","29-Sep-2014","31-Jul-2014","4","51,729","8,857","6,491","6,491","-","56,565","- %","12.55%","11.48%","334,308","15.47","15.50","1.95","1.94","0.00","0.00","0.1692","0.17",""," 23.78%","31-Jul-2014","0.335","2.17","17.25","1.98","5.80%","0.00%","29-Sep-2014","0.44","2.84","22.66","2.60","4.41%","0.00%"
"31-Jul-2013","18-Sep-2013","31-Jul-2013","4","47,770","7,315","5,244","5,244","-","53,157","- %","10.98%","9.87%","332,857","14.35","14.31","1.57","1.57","0.00","0.00","0.1597","0.16",""," -36.49%","31-Jul-2013","0.195","1.36","12.38","1.22","8.08%","0.00%","18-Sep-2013","0.19","1.32","12.06","1.19","8.29%","0.00%"
"31-Jul-2012","21-Sep-2012","31-Jul-2012","4","55,704","11,248","8,257","8,257","3,342","51,475","40.48%","14.82%","16.04%","334,257","16.67","16.69","2.47","2.47","1.00","1.00","0.1540","0.15",""," 11.97%","31-Jul-2012","0.22","1.32","8.91","1.43","11.23%","4.55%","21-Sep-2012","0.20","1.20","8.10","1.30","12.35%","5.00%"
"31-Jul-2011","21-Sep-2011","31-Jul-2011","4","48,239","9,576","7,384","7,374","-","46,492","- %","15.31%","15.86%","166,879","28.91","14.45","4.43","2.21","0.00","0.00","0.2786","0.14",""," 0.68%","29-Jul-2011","0.42","1.45","9.50","1.51","10.52%","0.00%","21-Sep-2011","0.19","0.66","4.30","0.68","23.26%","0.00%"
"31-Jul-2010","30-Sep-2010","31-Jul-2010","4","38,494","9,650","7,324","7,324","-","42,020","- %","19.03%","17.43%","164,849","23.35","11.53","4.44","2.19","0.00","0.00","0.2549","0.13",""," 82.51%","30-Jul-2010","0.15","0.64","3.38","0.59","29.62%","0.00%","30-Sep-2010","0.15","0.64","3.38","0.59","29.62%","0.00%"
"31-Jul-2009","30-Sep-2009","31-Jul-2009","4","27,696","4,914","4,013","4,013","2,477","37,239","61.73%","14.49%","10.78%","165,144","16.77","8.30","2.43","1.20","1.50","0.74","0.2255","0.11",""," -36.34%","31-Jul-2009","0.12","0.72","4.94","0.53","20.25%","12.50%","30-Sep-2009","0.13","0.78","5.35","0.58","18.69%","11.54%"
"31-Jul-2008","23-Sep-2008","31-Jul-2008","4","33,642","8,182","6,304","6,304","2,970","36,140","47.12%","18.74%","17.44%","165,026","20.39","10.08","3.82","1.89","1.80","0.89","0.2190","0.11",""," 42.59%","05-Jul-2018","0.12","0.59","3.14","0.55","31.83%","15.00%","23-Sep-2008","0.12","0.59","3.14","0.55","31.83%","15.00%"

