Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","2,657,100","2,860,165","2,867,495","2,580,813","1,782,497","1,733,404","1,655,118","1,299,845","1,279,885","2,151,015","1,937,201","1,553,049","7.05%"
"YoY %","-7.10%","-0.26%","11.11%","44.79%","2.83%","4.73%","27.33%","1.56%","-40.50%","11.04%","24.74%","-",""
"Horiz. %","171.09%","184.16%","184.64%","166.18%","114.77%","111.61%","106.57%","83.70%","82.41%","138.50%","124.74%","100.00%",""
"PBT","24,148","6,335","8,557","21,749","8,666","34,385","13,135","18,010","51,636","1,142","33,409","39,875","-15.71%"
"YoY %","281.18%","-25.97%","-60.66%","150.97%","-74.80%","161.78%","-27.07%","-65.12%","4,421.54%","-96.58%","-16.22%","-",""
"Horiz. %","60.56%","15.89%","21.46%","54.54%","21.73%","86.23%","32.94%","45.17%","129.49%","2.86%","83.78%","100.00%",""
"Tax","-1,528","-2,236","-2,364","-2,418","-2,843","-3,738","-6,575","-3,125","-2,577","7,228","-16,690","-5,799","-9.48%"
"YoY %","31.66%","5.41%","2.23%","14.95%","23.94%","43.15%","-110.40%","-21.27%","-135.65%","143.31%","-187.81%","-",""
"Horiz. %","26.35%","38.56%","40.77%","41.70%","49.03%","64.46%","113.38%","53.89%","44.44%","-124.64%","287.81%","100.00%",""
"NP","22,620","4,099","6,193","19,331","5,823","30,647","6,560","14,885","49,059","8,370","16,719","34,076","-17.25%"
"YoY %","451.84%","-33.81%","-67.96%","231.98%","-81.00%","367.18%","-55.93%","-69.66%","486.13%","-49.94%","-50.94%","-",""
"Horiz. %","66.38%","12.03%","18.17%","56.73%","17.09%","89.94%","19.25%","43.68%","143.97%","24.56%","49.06%","100.00%",""
"NP to SH","15,024","7,124","9,100","23,066","12,748","26,754","6,560","14,885","49,059","8,370","16,719","34,076","-13.64%"
"YoY %","110.89%","-21.71%","-60.55%","80.94%","-52.35%","307.84%","-55.93%","-69.66%","486.13%","-49.94%","-50.94%","-",""
"Horiz. %","44.09%","20.91%","26.71%","67.69%","37.41%","78.51%","19.25%","43.68%","143.97%","24.56%","49.06%","100.00%",""
"Tax Rate","6.33    %","35.30    %","27.63    %","11.12    %","32.81    %","10.87    %","50.06    %","17.35    %","4.99    %","-632.92    %","49.96    %","14.54    %","7.39%"
"YoY %","-82.07%","27.76%","148.47%","-66.11%","201.84%","-78.29%","188.53%","247.70%","100.79%","-1,366.85%","243.60%","-",""
"Horiz. %","43.54%","242.78%","190.03%","76.48%","225.65%","74.76%","344.29%","119.33%","34.32%","-4,352.96%","343.60%","100.00%",""
"Total Cost","2,634,480","2,856,066","2,861,302","2,561,482","1,776,674","1,702,757","1,648,558","1,284,960","1,230,826","2,142,645","1,920,482","1,518,973","7.28%"
"YoY %","-7.76%","-0.18%","11.70%","44.17%","4.34%","3.29%","28.30%","4.40%","-42.56%","11.57%","26.43%","-",""
"Horiz. %","173.44%","188.03%","188.37%","168.63%","116.97%","112.10%","108.53%","84.59%","81.03%","141.06%","126.43%","100.00%",""
"Net Worth","426,012","426,012","422,351","426,059","497,255","496,295","383,987","386,196","374,880","331,650","325,993","313,824","3.35%"
"YoY %","0.00%","0.87%","-0.87%","-14.32%","0.19%","29.25%","-0.57%","3.02%","13.03%","1.74%","3.88%","-",""
"Horiz. %","135.75%","135.75%","134.58%","135.76%","158.45%","158.14%","122.36%","123.06%","119.46%","105.68%","103.88%","100.00%",""
"Div","-","0","7,200","7,200","7,200","7,200","7,200","7,200","7,200","7,201","-","7,200","-0.00%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-0.02%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","99.99%","99.99%","99.99%","99.99%","99.99%","99.99%","99.99%","100.02%","0.00%","100.00%",""
"Div Payout %","-     %","-     %","79.12    %","31.21    %","56.48    %","26.91    %","109.76    %","48.37    %","14.68    %","86.04    %","-     %","21.13    %","15.79%"
"YoY %","0.00%","0.00%","153.51%","-44.74%","109.88%","-75.48%","126.92%","229.50%","-82.94%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","374.44%","147.70%","267.30%","127.35%","519.45%","228.92%","69.47%","407.19%","0.00%","100.00%",""
"Net Worth","426,012","426,012","422,351","426,059","497,255","496,295","383,987","386,196","374,880","331,650","325,993","313,824","3.35%"
"YoY %","0.00%","0.87%","-0.87%","-14.32%","0.19%","29.25%","-0.57%","3.02%","13.03%","1.74%","3.88%","-",""
"Horiz. %","135.75%","135.75%","134.58%","135.76%","158.45%","158.14%","122.36%","123.06%","119.46%","105.68%","103.88%","100.00%",""
"NOSH","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,028","59,989","60,003","8.00%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-0.02%","100.08%","-0.02%","-",""
"Horiz. %","199.99%","199.99%","199.99%","199.99%","199.99%","199.99%","199.99%","199.99%","199.99%","200.04%","99.98%","100.00%",""
"NP Margin","0.85    %","0.14    %","0.22    %","0.75    %","0.33    %","1.77    %","0.40    %","1.15    %","3.83    %","0.39    %","0.86    %","2.19    %","-22.52%"
"YoY %","507.14%","-36.36%","-70.67%","127.27%","-81.36%","342.50%","-65.22%","-69.97%","882.05%","-54.65%","-60.73%","-",""
"Horiz. %","38.81%","6.39%","10.05%","34.25%","15.07%","80.82%","18.26%","52.51%","174.89%","17.81%","39.27%","100.00%",""
"ROE","3.53    %","1.67    %","2.15    %","5.41    %","2.56    %","5.39    %","1.71    %","3.85    %","13.09    %","2.52    %","5.13    %","10.86    %","-16.46%"
"YoY %","111.38%","-22.33%","-60.26%","111.33%","-52.50%","215.20%","-55.58%","-70.59%","419.44%","-50.88%","-52.76%","-",""
"Horiz. %","32.50%","15.38%","19.80%","49.82%","23.57%","49.63%","15.75%","35.45%","120.53%","23.20%","47.24%","100.00%",""
"RPS","2,214.25","2,383.47","2,389.58","2,150.68","1,485.41","1,444.50","1,379.27","1,083.20","1,066.57","1,792.09","3,229.25","2,588.26","-0.88%"
"YoY %","-7.10%","-0.26%","11.11%","44.79%","2.83%","4.73%","27.33%","1.56%","-40.48%","-44.50%","24.77%","-",""
"Horiz. %","85.55%","92.09%","92.32%","83.09%","57.39%","55.81%","53.29%","41.85%","41.21%","69.24%","124.77%","100.00%",""
"EPS","12.52","5.94","7.58","19.22","10.62","22.30","5.47","12.40","40.88","6.98","27.87","56.79","-20.04%"
"YoY %","110.77%","-21.64%","-60.56%","80.98%","-52.38%","307.68%","-55.89%","-69.67%","485.67%","-74.96%","-50.92%","-",""
"Horiz. %","22.05%","10.46%","13.35%","33.84%","18.70%","39.27%","9.63%","21.83%","71.98%","12.29%","49.08%","100.00%",""
"DPS","0.00","0.00","6.00","6.00","6.00","6.00","6.00","6.00","6.00","6.00","0.00","12.00","-7.41%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","50.00%","50.00%","50.00%","50.00%","50.00%","50.00%","50.00%","50.00%","0.00%","100.00%",""
"NAPS","3.5501","3.5501","3.5196","3.5505","4.1438","4.1358","3.1999","3.2183","3.1240","2.7631","5.4342","5.2301","-4.30%"
"YoY %","0.00%","0.87%","-0.87%","-14.32%","0.19%","29.25%","-0.57%","3.02%","13.06%","-49.15%","3.90%","-",""
"Horiz. %","67.88%","67.88%","67.30%","67.89%","79.23%","79.08%","61.18%","61.53%","59.73%","52.83%","103.90%","100.00%",""
"RPS","2,214.25","2,383.47","2,389.58","2,150.68","1,485.41","1,444.50","1,379.27","1,083.20","1,066.57","1,792.51","1,614.33","1,294.21","7.05%"
"YoY %","-7.10%","-0.26%","11.11%","44.79%","2.83%","4.73%","27.33%","1.56%","-40.50%","11.04%","24.73%","-",""
"Horiz. %","171.09%","184.16%","184.64%","166.18%","114.77%","111.61%","106.57%","83.70%","82.41%","138.50%","124.73%","100.00%",""
"EPS","12.52","5.94","7.58","19.22","10.62","22.30","5.47","12.40","40.88","6.98","13.93","28.40","-13.64%"
"YoY %","110.77%","-21.64%","-60.56%","80.98%","-52.38%","307.68%","-55.89%","-69.67%","485.67%","-49.89%","-50.95%","-",""
"Horiz. %","44.08%","20.92%","26.69%","67.68%","37.39%","78.52%","19.26%","43.66%","143.94%","24.58%","49.05%","100.00%",""
"DPS","0.00","0.00","6.00","6.00","6.00","6.00","6.00","6.00","6.00","6.00","0.00","6.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","0.00%","100.00%",""
"NAPS","3.5501","3.5501","3.5196","3.5505","4.1438","4.1358","3.1999","3.2183","3.1240","2.7638","2.7166","2.6152","3.35%"
"YoY %","0.00%","0.87%","-0.87%","-14.32%","0.19%","29.25%","-0.57%","3.02%","13.03%","1.74%","3.88%","-",""
"Horiz. %","135.75%","135.75%","134.58%","135.76%","158.45%","158.14%","122.36%","123.06%","119.46%","105.68%","103.88%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","1.7000","1.7000","1.5400","1.7500","1.6800","1.8900","1.9200","1.8300","1.7600","2.0700","3.7500","3.4900","-"
"P/RPS","0.08","0.07","0.06","0.08","0.11","0.13","0.14","0.17","0.17","0.12","0.12","0.13","-8.23%"
"YoY %","14.29%","16.67%","-25.00%","-27.27%","-15.38%","-7.14%","-17.65%","0.00%","41.67%","0.00%","-7.69%","-",""
"Horiz. %","61.54%","53.85%","46.15%","61.54%","84.62%","100.00%","107.69%","130.77%","130.77%","92.31%","92.31%","100.00%",""
"P/EPS","13.58","28.64","20.31","9.10","15.81","8.48","35.12","14.75","4.31","29.68","13.46","6.15","14.19%"
"YoY %","-52.58%","41.01%","123.19%","-42.44%","86.44%","-75.85%","138.10%","242.23%","-85.48%","120.51%","118.86%","-",""
"Horiz. %","220.81%","465.69%","330.24%","147.97%","257.07%","137.89%","571.06%","239.84%","70.08%","482.60%","218.86%","100.00%",""
"EY","7.36","3.49","4.92","10.98","6.32","11.80","2.85","6.78","23.23","3.37","7.43","16.27","-12.44%"
"YoY %","110.89%","-29.07%","-55.19%","73.73%","-46.44%","314.04%","-57.96%","-70.81%","589.32%","-54.64%","-54.33%","-",""
"Horiz. %","45.24%","21.45%","30.24%","67.49%","38.84%","72.53%","17.52%","41.67%","142.78%","20.71%","45.67%","100.00%",""
"DY","0.00","0.00","3.90","3.43","3.57","3.17","3.13","3.28","3.41","2.90","0.00","3.44","1.40%"
"YoY %","0.00%","0.00%","13.70%","-3.92%","12.62%","1.28%","-4.57%","-3.81%","17.59%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","113.37%","99.71%","103.78%","92.15%","90.99%","95.35%","99.13%","84.30%","0.00%","100.00%",""
"P/NAPS","0.48","0.48","0.44","0.49","0.41","0.46","0.60","0.57","0.56","0.75","0.69","0.67","-4.56%"
"YoY %","0.00%","9.09%","-10.20%","19.51%","-10.87%","-23.33%","5.26%","1.79%","-25.33%","8.70%","2.99%","-",""
"Horiz. %","71.64%","71.64%","65.67%","73.13%","61.19%","68.66%","89.55%","85.07%","83.58%","111.94%","102.99%","100.00%",""
"Date","AQR","T4Q","26/02/19","27/02/18","28/02/17","29/02/16","26/02/15","28/02/14","21/02/13","23/02/12","24/02/11","25/02/10","-"
"Price","1.7600","1.7600","1.7000","1.6800","1.7300","1.6800","1.8100","1.9200","1.6300","2.0000","3.5800","3.9900","-"
"P/RPS","0.08","0.07","0.07","0.08","0.12","0.12","0.13","0.18","0.15","0.11","0.11","0.15","-8.11%"
"YoY %","14.29%","0.00%","-12.50%","-33.33%","0.00%","-7.69%","-27.78%","20.00%","36.36%","0.00%","-26.67%","-",""
"Horiz. %","53.33%","46.67%","46.67%","53.33%","80.00%","80.00%","86.67%","120.00%","100.00%","73.33%","73.33%","100.00%",""
"P/EPS","14.06","29.65","22.42","8.74","16.28","7.54","33.11","15.48","3.99","28.68","12.85","7.03","13.74%"
"YoY %","-52.58%","32.25%","156.52%","-46.31%","115.92%","-77.23%","113.89%","287.97%","-86.09%","123.19%","82.79%","-",""
"Horiz. %","200.00%","421.76%","318.92%","124.32%","231.58%","107.25%","470.98%","220.20%","56.76%","407.97%","182.79%","100.00%",""
"EY","7.11","3.37","4.46","11.44","6.14","13.27","3.02","6.46","25.08","3.49","7.78","14.23","-12.09%"
"YoY %","110.98%","-24.44%","-61.01%","86.32%","-53.73%","339.40%","-53.25%","-74.24%","618.62%","-55.14%","-45.33%","-",""
"Horiz. %","49.96%","23.68%","31.34%","80.39%","43.15%","93.25%","21.22%","45.40%","176.25%","24.53%","54.67%","100.00%",""
"DY","0.00","0.00","3.53","3.57","3.47","3.57","3.31","3.13","3.68","3.00","0.00","3.01","1.79%"
"YoY %","0.00%","0.00%","-1.12%","2.88%","-2.80%","7.85%","5.75%","-14.95%","22.67%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","117.28%","118.60%","115.28%","118.60%","109.97%","103.99%","122.26%","99.67%","0.00%","100.00%",""
"P/NAPS","0.50","0.50","0.48","0.47","0.42","0.41","0.57","0.60","0.52","0.72","0.66","0.76","-4.97%"
