Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","5,027,036","4,994,734","4,851,702","4,652,338","4,172,768","3,870,207","3,343,721","4,098,759","3,548,062","2,754,812","2,468,004","1,637,093","12.82%"
"YoY %","0.65%","2.95%","4.29%","11.49%","7.82%","15.75%","-18.42%","15.52%","28.80%","11.62%","50.76%","-",""
"Horiz. %","307.07%","305.10%","296.36%","284.18%","254.89%","236.41%","204.25%","250.37%","216.73%","168.27%","150.76%","100.00%",""
"PBT","732,452","548,491","780,592","334,485","183,331","45,939","749,327","553,168","602,756","574,192","474,964","480,098","5.55%"
"YoY %","33.54%","-29.73%","133.37%","82.45%","299.07%","-93.87%","35.46%","-8.23%","4.97%","20.89%","-1.07%","-",""
"Horiz. %","152.56%","114.25%","162.59%","69.67%","38.19%","9.57%","156.08%","115.22%","125.55%","119.60%","98.93%","100.00%",""
"Tax","-113,134","-42,244","-53,289","-97,387","-110,157","-5,827","-85,988","-175,621","-208,296","-173,029","-157,494","-101,520","-6.91%"
"YoY %","-167.81%","20.73%","45.28%","11.59%","-1,790.46%","93.22%","51.04%","15.69%","-20.38%","-9.86%","-55.14%","-",""
"Horiz. %","111.44%","41.61%","52.49%","95.93%","108.51%","5.74%","84.70%","172.99%","205.18%","170.44%","155.14%","100.00%",""
"NP","619,318","506,247","727,303","237,098","73,174","40,112","663,339","377,547","394,460","401,163","317,470","378,578","7.52%"
"YoY %","22.34%","-30.39%","206.75%","224.02%","82.42%","-93.95%","75.70%","-4.29%","-1.67%","26.36%","-16.14%","-",""
"Horiz. %","163.59%","133.72%","192.11%","62.63%","19.33%","10.60%","175.22%","99.73%","104.20%","105.97%","83.86%","100.00%",""
"NP to SH","619,318","506,247","727,303","236,486","70,386","40,904","663,368","377,483","394,460","401,115","316,784","377,922","7.54%"
"YoY %","22.34%","-30.39%","207.55%","235.98%","72.08%","-93.83%","75.73%","-4.30%","-1.66%","26.62%","-16.18%","-",""
"Horiz. %","163.87%","133.96%","192.45%","62.58%","18.62%","10.82%","175.53%","99.88%","104.38%","106.14%","83.82%","100.00%",""
"Tax Rate","15.45    %","7.70    %","6.83    %","29.12    %","60.09    %","12.68    %","11.48    %","31.75    %","34.56    %","30.13    %","33.16    %","21.15    %","-11.80%"
"YoY %","100.65%","12.74%","-76.55%","-51.54%","373.90%","10.45%","-63.84%","-8.13%","14.70%","-9.14%","56.78%","-",""
"Horiz. %","73.05%","36.41%","32.29%","137.68%","284.11%","59.95%","54.28%","150.12%","163.40%","142.46%","156.78%","100.00%",""
"Total Cost","4,407,718","4,488,487","4,124,399","4,415,240","4,099,594","3,830,095","2,680,382","3,721,212","3,153,602","2,353,649","2,150,534","1,258,515","14.09%"
"YoY %","-1.80%","8.83%","-6.59%","7.70%","7.04%","42.89%","-27.97%","18.00%","33.99%","9.44%","70.88%","-",""
"Horiz. %","350.23%","356.65%","327.72%","350.83%","325.75%","304.33%","212.98%","295.68%","250.58%","187.02%","170.88%","100.00%",""
"Net Worth","10,199,004","10,172,428","9,925,154","9,011,402","8,694,828","8,476,650","7,211,697","4,652,989","4,272,763","3,546,353","3,302,169","3,368,448","12.75%"
"YoY %","0.26%","2.49%","10.14%","3.64%","2.57%","17.54%","54.99%","8.90%","20.48%","7.39%","-1.97%","-",""
"Horiz. %","302.78%","301.99%","294.65%","267.52%","258.13%","251.65%","214.10%","138.13%","126.85%","105.28%","98.03%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","247,615","-"
