Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","169,113","169,113","169,113","277,647","307,518","265,641","332,823","319,051","646,518","544,133","649,797","543,851","-12.17%"
"YoY %","0.00%","0.00%","-39.09%","-9.71%","15.76%","-20.19%","4.32%","-50.65%","18.82%","-16.26%","19.48%","-",""
"Horiz. %","31.10%","31.10%","31.10%","51.05%","56.54%","48.84%","61.20%","58.67%","118.88%","100.05%","119.48%","100.00%",""
"PBT","-104,615","-104,615","-104,615","11,770","82,208","-3,949","20,218","7,395","-107,162","1,700","95,054","94,876","-"
"YoY %","0.00%","0.00%","-988.83%","-85.68%","2,181.74%","-119.53%","173.40%","106.90%","-6,403.65%","-98.21%","0.19%","-",""
"Horiz. %","-110.26%","-110.26%","-110.26%","12.41%","86.65%","-4.16%","21.31%","7.79%","-112.95%","1.79%","100.19%","100.00%",""
"Tax","-3,711","-3,711","-3,711","-1,194","-5,512","-26,790","-2,368","-4,234","-5,112","16,758","-15,399","-18,221","-16.20%"
"YoY %","0.00%","0.00%","-210.80%","78.34%","79.43%","-1,031.33%","44.07%","17.18%","-130.50%","208.83%","15.49%","-",""
"Horiz. %","20.37%","20.37%","20.37%","6.55%","30.25%","147.03%","13.00%","23.24%","28.06%","-91.97%","84.51%","100.00%",""
"NP","-108,326","-108,326","-108,326","10,576","76,696","-30,739","17,850","3,161","-112,274","18,458","79,655","76,655","-"
"YoY %","0.00%","0.00%","-1,124.26%","-86.21%","349.51%","-272.21%","464.69%","102.82%","-708.27%","-76.83%","3.91%","-",""
"Horiz. %","-141.32%","-141.32%","-141.32%","13.80%","100.05%","-40.10%","23.29%","4.12%","-146.47%","24.08%","103.91%","100.00%",""
"NP to SH","-108,326","-108,326","-108,326","10,576","76,696","-30,739","17,850","3,161","-131,612","12,782","69,806","76,280","-"
"YoY %","0.00%","0.00%","-1,124.26%","-86.21%","349.51%","-272.21%","464.69%","102.40%","-1,129.67%","-81.69%","-8.49%","-",""
"Horiz. %","-142.01%","-142.01%","-142.01%","13.86%","100.55%","-40.30%","23.40%","4.14%","-172.54%","16.76%","91.51%","100.00%",""
"Tax Rate","-     %","-     %","-     %","10.14    %","6.70    %","-     %","11.71    %","57.25    %","-     %","-985.76    %","16.20    %","19.21    %","-"
"YoY %","0.00%","0.00%","0.00%","51.34%","0.00%","0.00%","-79.55%","0.00%","0.00%","-6,184.94%","-15.67%","-",""
"Horiz. %","0.00%","0.00%","0.00%","52.79%","34.88%","0.00%","60.96%","298.02%","0.00%","-5,131.49%","84.33%","100.00%",""
"Total Cost","277,439","277,439","277,439","267,071","230,822","296,380","314,973","315,890","758,792","525,675","570,142","467,196","-5.62%"
"YoY %","0.00%","0.00%","3.88%","15.70%","-22.12%","-5.90%","-0.29%","-58.37%","44.35%","-7.80%","22.03%","-",""
"Horiz. %","59.38%","59.38%","59.38%","57.16%","49.41%","63.44%","67.42%","67.61%","162.41%","112.52%","122.03%","100.00%",""
"Net Worth","233,550","233,550","233,550","345,356","345,356","270,819","300,814","283,242","280,765","427,347","429,766","375,188","-5.13%"
"YoY %","0.00%","0.00%","-32.37%","0.00%","27.52%","-9.97%","6.20%","0.88%","-34.30%","-0.56%","14.55%","-",""
"Horiz. %","62.25%","62.25%","62.25%","92.05%","92.05%","72.18%","80.18%","75.49%","74.83%","113.90%","114.55%","100.00%",""
"Div","3,726","3,726","3,726","12,422","-","-","-","-","14,907","16,149","14,905","-","-"
"YoY %","0.00%","0.00%","-70.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-7.69%","8.35%","0.00%","-",""
"Horiz. %","25.00%","25.00%","25.00%","83.35%","0.00%","0.00%","0.00%","0.00%","100.02%","108.35%","100.00%","-",""
"Div Payout %","-     %","-     %","-     %","117.46    %","-     %","-     %","-     %","-     %","-     %","126.35    %","21.35    %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","491.80%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","550.16%","0.00%","0.00%","0.00%","0.00%","0.00%","591.80%","100.00%","-",""
"Net Worth","233,550","233,550","233,550","345,356","345,356","270,819","300,814","283,242","280,765","427,347","429,766","375,188","-5.13%"
"YoY %","0.00%","0.00%","-32.37%","0.00%","27.52%","-9.97%","6.20%","0.88%","-34.30%","-0.56%","14.55%","-",""
"Horiz. %","62.25%","62.25%","62.25%","92.05%","92.05%","72.18%","80.18%","75.49%","74.83%","113.90%","114.55%","100.00%",""
"NOSH","248,458","248,458","248,458","248,458","248,458","248,458","248,458","248,458","248,458","248,458","248,419","248,469","-0.00%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.02%","-0.02%","-",""
"Horiz. %","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","99.98%","100.00%",""
"NP Margin","-64.06    %","-64.06    %","-64.06    %","3.81    %","24.94    %","-11.57    %","5.36    %","0.99    %","-17.37    %","3.39    %","12.26    %","14.09    %","-"
"YoY %","0.00%","0.00%","-1,781.36%","-84.72%","315.56%","-315.86%","441.41%","105.70%","-612.39%","-72.35%","-12.99%","-",""
"Horiz. %","-454.65%","-454.65%","-454.65%","27.04%","177.00%","-82.11%","38.04%","7.03%","-123.28%","24.06%","87.01%","100.00%",""
"ROE","-46.38    %","-46.38    %","-46.38    %","3.06    %","22.21    %","-11.35    %","5.93    %","1.12    %","-46.88    %","2.99    %","16.24    %","20.33    %","-"
"YoY %","0.00%","0.00%","-1,615.69%","-86.22%","295.68%","-291.40%","429.46%","102.39%","-1,667.89%","-81.59%","-20.12%","-",""
"Horiz. %","-228.14%","-228.14%","-228.14%","15.05%","109.25%","-55.83%","29.17%","5.51%","-230.60%","14.71%","79.88%","100.00%",""
"RPS","68.07","68.07","68.07","111.75","123.77","106.92","133.88","128.41","260.20","219.00","261.57","218.88","-12.16%"
"YoY %","0.00%","0.00%","-39.09%","-9.71%","15.76%","-20.14%","4.26%","-50.65%","18.81%","-16.27%","19.50%","-",""
"Horiz. %","31.10%","31.10%","31.10%","51.06%","56.55%","48.85%","61.17%","58.67%","118.88%","100.05%","119.50%","100.00%",""
"EPS","-43.60","-43.60","-43.60","4.26","30.87","-12.37","7.18","1.27","-52.97","5.14","28.10","30.70","-"
"YoY %","0.00%","0.00%","-1,123.47%","-86.20%","349.56%","-272.28%","465.35%","102.40%","-1,130.54%","-81.71%","-8.47%","-",""
"Horiz. %","-142.02%","-142.02%","-142.02%","13.88%","100.55%","-40.29%","23.39%","4.14%","-172.54%","16.74%","91.53%","100.00%",""
"DPS","1.50","1.50","1.50","5.00","0.00","0.00","0.00","0.00","6.00","6.50","6.00","0.00","-"
"YoY %","0.00%","0.00%","-70.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-7.69%","8.33%","0.00%","-",""
"Horiz. %","25.00%","25.00%","25.00%","83.33%","0.00%","0.00%","0.00%","0.00%","100.00%","108.33%","100.00%","-",""
"NAPS","0.9400","0.9400","0.9400","1.3900","1.3900","1.0900","1.2100","1.1400","1.1300","1.7200","1.7300","1.5100","-5.13%"
"YoY %","0.00%","0.00%","-32.37%","0.00%","27.52%","-9.92%","6.14%","0.88%","-34.30%","-0.58%","14.57%","-",""
"Horiz. %","62.25%","62.25%","62.25%","92.05%","92.05%","72.19%","80.13%","75.50%","74.83%","113.91%","114.57%","100.00%",""
"RPS","68.07","68.07","68.07","111.75","123.77","106.92","133.88","128.41","260.20","219.00","261.53","218.89","-12.16%"
"YoY %","0.00%","0.00%","-39.09%","-9.71%","15.76%","-20.14%","4.26%","-50.65%","18.81%","-16.26%","19.48%","-",""
"Horiz. %","31.10%","31.10%","31.10%","51.05%","56.54%","48.85%","61.16%","58.66%","118.87%","100.05%","119.48%","100.00%",""
"EPS","-43.60","-43.60","-43.60","4.26","30.87","-12.37","7.18","1.27","-52.97","5.14","28.10","30.70","-"
"YoY %","0.00%","0.00%","-1,123.47%","-86.20%","349.56%","-272.28%","465.35%","102.40%","-1,130.54%","-81.71%","-8.47%","-",""
"Horiz. %","-142.02%","-142.02%","-142.02%","13.88%","100.55%","-40.29%","23.39%","4.14%","-172.54%","16.74%","91.53%","100.00%",""
"DPS","1.50","1.50","1.50","5.00","0.00","0.00","0.00","0.00","6.00","6.50","6.00","0.00","-"
"YoY %","0.00%","0.00%","-70.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-7.69%","8.33%","0.00%","-",""
"Horiz. %","25.00%","25.00%","25.00%","83.33%","0.00%","0.00%","0.00%","0.00%","100.00%","108.33%","100.00%","-",""
"NAPS","0.9400","0.9400","0.9400","1.3900","1.3900","1.0900","1.2100","1.1400","1.1300","1.7200","1.7297","1.5101","-5.13%"
"YoY %","0.00%","0.00%","-32.37%","0.00%","27.52%","-9.92%","6.14%","0.88%","-34.30%","-0.56%","14.54%","-",""
"Horiz. %","62.25%","62.25%","62.25%","92.05%","92.05%","72.18%","80.13%","75.49%","74.83%","113.90%","114.54%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","1.3100","1.3100","1.3100","1.8300","1.8500","2.0000","2.2900","2.7400","2.4300","3.4300","4.2400","5.1000","-"
"P/RPS","1.92","1.92","1.92","1.64","1.49","1.87","1.90","2.13","2.34","1.57","1.62","2.33","-2.13%"
"YoY %","0.00%","0.00%","17.07%","10.07%","-20.32%","-1.58%","-10.80%","-8.97%","49.04%","-3.09%","-30.47%","-",""
"Horiz. %","82.40%","82.40%","82.40%","70.39%","63.95%","80.26%","81.55%","91.42%","100.43%","67.38%","69.53%","100.00%",""
"P/EPS","-3.00","-3.00","-3.00","42.99","5.99","-16.17","31.89","215.37","-4.34","66.67","15.09","16.61","-"
"YoY %","0.00%","0.00%","-106.98%","617.70%","137.04%","-150.71%","-85.19%","5,062.44%","-106.51%","341.82%","-9.15%","-",""
"Horiz. %","-18.06%","-18.06%","-18.06%","258.82%","36.06%","-97.35%","191.99%","1,296.63%","-26.13%","401.38%","90.85%","100.00%",""
"EY","-33.28","-33.28","-33.28","2.33","16.69","-6.19","3.14","0.46","-23.04","1.50","6.63","6.02","-"
"YoY %","0.00%","0.00%","-1,528.33%","-86.04%","369.63%","-297.13%","582.61%","102.00%","-1,636.00%","-77.38%","10.13%","-",""
"Horiz. %","-552.82%","-552.82%","-552.82%","38.70%","277.24%","-102.82%","52.16%","7.64%","-382.72%","24.92%","110.13%","100.00%",""
"DY","1.15","1.15","1.15","2.73","0.00","0.00","0.00","0.00","0.00","1.90","1.42","0.00","-"
"YoY %","0.00%","0.00%","-57.88%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","33.80%","0.00%","-",""
"Horiz. %","80.99%","80.99%","80.99%","192.25%","0.00%","0.00%","0.00%","0.00%","0.00%","133.80%","100.00%","-",""
"P/NAPS","1.39","1.39","1.39","1.32","1.33","1.83","1.89","2.40","2.15","1.99","2.45","3.38","-9.40%"
"YoY %","0.00%","0.00%","5.30%","-0.75%","-27.32%","-3.17%","-21.25%","11.63%","8.04%","-18.78%","-27.51%","-",""
"Horiz. %","41.12%","41.12%","41.12%","39.05%","39.35%","54.14%","55.92%","71.01%","63.61%","58.88%","72.49%","100.00%",""
"Date","AQR","T4Q","27/02/19","27/02/18","24/02/17","29/02/16","26/02/15","20/02/14","21/02/13","23/02/12","21/02/11","22/02/10","-"
"Price","1.2900","1.2900","1.2900","1.8800","2.2500","1.7000","2.2200","2.5600","1.9600","3.6800","4.0000","4.6100","-"
"P/RPS","1.90","1.90","1.90","1.68","1.82","1.59","1.84","1.99","1.89","1.68","1.53","2.11","-1.16%"
"YoY %","0.00%","0.00%","13.10%","-7.69%","14.47%","-13.59%","-7.54%","5.29%","12.50%","9.80%","-27.49%","-",""
"Horiz. %","90.05%","90.05%","90.05%","79.62%","86.26%","75.36%","87.20%","94.31%","89.57%","79.62%","72.51%","100.00%",""
"P/EPS","-2.96","-2.96","-2.96","44.17","7.29","-13.74","30.92","201.22","-3.50","71.53","14.23","15.02","-"
"YoY %","0.00%","0.00%","-106.70%","505.90%","153.06%","-144.44%","-84.63%","5,849.14%","-104.89%","402.67%","-5.26%","-",""
"Horiz. %","-19.71%","-19.71%","-19.71%","294.07%","48.54%","-91.48%","205.86%","1,339.68%","-23.30%","476.23%","94.74%","100.00%",""
"EY","-33.80","-33.80","-33.80","2.26","13.72","-7.28","3.23","0.50","-28.57","1.40","7.03","6.66","-"
"YoY %","0.00%","0.00%","-1,595.58%","-83.53%","288.46%","-325.39%","546.00%","101.75%","-2,140.71%","-80.09%","5.56%","-",""
"Horiz. %","-507.51%","-507.51%","-507.51%","33.93%","206.01%","-109.31%","48.50%","7.51%","-428.98%","21.02%","105.56%","100.00%",""
"DY","1.16","1.16","1.16","2.66","0.00","0.00","0.00","0.00","0.00","1.77","1.50","0.00","-"
"YoY %","0.00%","0.00%","-56.39%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","18.00%","0.00%","-",""
"Horiz. %","77.33%","77.33%","77.33%","177.33%","0.00%","0.00%","0.00%","0.00%","0.00%","118.00%","100.00%","-",""
"P/NAPS","1.37","1.37","1.37","1.35","1.62","1.56","1.83","2.25","1.73","2.14","2.31","3.05","-8.50%"
"YoY %","0.00%","0.00%","1.48%","-16.67%","3.85%","-14.75%","-18.67%","30.06%","-19.16%","-7.36%","-24.26%","-",""
"Horiz. %","44.92%","44.92%","44.92%","44.26%","53.11%","51.15%","60.00%","73.77%","56.72%","70.16%","75.74%","100.00%",""

