Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","651,384","674,356","669,368","697,625","585,317","562,988","595,161","517,604","302,599","276,907","296,341","247,689","11.67%"
"YoY %","-3.41%","0.75%","-4.05%","19.19%","3.97%","-5.41%","14.98%","71.05%","9.28%","-6.56%","19.64%","-",""
"Horiz. %","262.98%","272.26%","270.25%","281.65%","236.31%","227.30%","240.29%","208.97%","122.17%","111.80%","119.64%","100.00%",""
"PBT","38,880","19,359","28,851","40,619","32,537","18,223","41,767","8,791","6,266","15,537","-50,630","30,635","-0.66%"
"YoY %","100.84%","-32.90%","-28.97%","24.84%","78.55%","-56.37%","375.11%","40.30%","-59.67%","130.69%","-265.27%","-",""
"Horiz. %","126.91%","63.19%","94.18%","132.59%","106.21%","59.48%","136.34%","28.70%","20.45%","50.72%","-165.27%","100.00%",""
"Tax","-12,106","-12,617","-16,940","-16,453","-12,330","-5,762","-11,444","-1,691","-5,370","-3,196","5,347","-13,480","2.57%"
"YoY %","4.05%","25.52%","-2.96%","-33.44%","-113.99%","49.65%","-576.76%","68.51%","-68.02%","-159.77%","139.67%","-",""
"Horiz. %","89.81%","93.60%","125.67%","122.05%","91.47%","42.74%","84.90%","12.54%","39.84%","23.71%","-39.67%","100.00%",""
"NP","26,774","6,742","11,911","24,166","20,207","12,461","30,323","7,100","896","12,341","-45,283","17,155","-3.97%"
"YoY %","297.12%","-43.40%","-50.71%","19.59%","62.16%","-58.91%","327.08%","692.41%","-92.74%","127.25%","-363.96%","-",""
"Horiz. %","156.07%","39.30%","69.43%","140.87%","117.79%","72.64%","176.76%","41.39%","5.22%","71.94%","-263.96%","100.00%",""
"NP to SH","26,774","6,742","11,911","24,188","19,720","11,304","29,506","6,191","220","7,901","-53,301","16,169","-3.34%"
"YoY %","297.12%","-43.40%","-50.76%","22.66%","74.45%","-61.69%","376.60%","2,714.09%","-97.22%","114.82%","-429.65%","-",""
"Horiz. %","165.59%","41.70%","73.67%","149.59%","121.96%","69.91%","182.49%","38.29%","1.36%","48.87%","-329.65%","100.00%",""
"Tax Rate","31.14    %","65.17    %","58.72    %","40.51    %","37.90    %","31.62    %","27.40    %","19.24    %","85.70    %","20.57    %","-     %","44.00    %","3.26%"
"YoY %","-52.22%","10.98%","44.95%","6.89%","19.86%","15.40%","42.41%","-77.55%","316.63%","0.00%","0.00%","-",""
"Horiz. %","70.77%","148.11%","133.45%","92.07%","86.14%","71.86%","62.27%","43.73%","194.77%","46.75%","0.00%","100.00%",""
"Total Cost","624,610","667,614","657,457","673,459","565,110","550,527","564,838","510,504","301,703","264,566","341,624","230,534","12.34%"
"YoY %","-6.44%","1.54%","-2.38%","19.17%","2.65%","-2.53%","10.64%","69.21%","14.04%","-22.56%","48.19%","-",""
"Horiz. %","270.94%","289.59%","285.19%","292.13%","245.13%","238.81%","245.01%","221.44%","130.87%","114.76%","148.19%","100.00%",""
"Net Worth","887,332","887,332","861,965","888,732","908,188","857,480","856,625","808,471","621,500","764,769","747,439","827,106","0.46%"
"YoY %","0.00%","2.94%","-3.01%","-2.14%","5.91%","0.10%","5.96%","30.08%","-18.73%","2.32%","-9.63%","-",""
"Horiz. %","107.28%","107.28%","104.21%","107.45%","109.80%","103.67%","103.57%","97.75%","75.14%","92.46%","90.37%","100.00%",""
"Div","15,371","7,686","21,371","-","-","7,266","-","-","-","-","-","6,218","14.69%"
"YoY %","99.98%","-64.03%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","247.17%","123.60%","343.65%","0.00%","0.00%","116.85%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%",""
"Div Payout %","57.41    %","114.01    %","179.42    %","-     %","-     %","64.29    %","-     %","-     %","-     %","-     %","-     %","38.46    %","18.65%"
"YoY %","-49.64%","-36.46%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","149.27%","296.44%","466.51%","0.00%","0.00%","167.16%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%",""
"Net Worth","887,332","887,332","861,965","888,732","908,188","857,480","856,625","808,471","621,500","764,769","747,439","827,106","0.46%"
"YoY %","0.00%","2.94%","-3.01%","-2.14%","5.91%","0.10%","5.96%","30.08%","-18.73%","2.32%","-9.63%","-",""
"Horiz. %","107.28%","107.28%","104.21%","107.45%","109.80%","103.67%","103.57%","97.75%","75.14%","92.46%","90.37%","100.00%",""
"NOSH","698,687","698,687","712,368","722,547","738,365","726,678","732,158","731,759","550,000","616,749","612,655","621,884","1.52%"
"YoY %","0.00%","-1.92%","-1.41%","-2.14%","1.61%","-0.75%","0.05%","33.05%","-10.82%","0.67%","-1.48%","-",""
"Horiz. %","112.35%","112.35%","114.55%","116.19%","118.73%","116.85%","117.73%","117.67%","88.44%","99.17%","98.52%","100.00%",""
"NP Margin","4.11    %","1.00    %","1.78    %","3.46    %","3.45    %","2.21    %","5.09    %","1.37    %","0.30    %","4.46    %","-15.28    %","6.93    %","-14.01%"
"YoY %","311.00%","-43.82%","-48.55%","0.29%","56.11%","-56.58%","271.53%","356.67%","-93.27%","129.19%","-320.49%","-",""
"Horiz. %","59.31%","14.43%","25.69%","49.93%","49.78%","31.89%","73.45%","19.77%","4.33%","64.36%","-220.49%","100.00%",""
"ROE","3.02    %","0.76    %","1.38    %","2.72    %","2.17    %","1.32    %","3.44    %","0.77    %","0.04    %","1.03    %","-7.13    %","1.95    %","-3.77%"
"YoY %","297.37%","-44.93%","-49.26%","25.35%","64.39%","-61.63%","346.75%","1,825.00%","-96.12%","114.45%","-465.64%","-",""
