Column1,AQR,T4Q,30/09/18,30/09/17,30/09/16,30/09/15,30/09/14,30/09/13,30/09/12,30/09/11,30/09/10,30/09/09,CAGR
"Revenue","339,709","361,686","339,099","315,607","283,813","333,488","338,161","292,884","258,450","225,494","200,688","178,191","7.41%"
"YoY %","-6.08%","6.66%","7.44%","11.20%","-14.90%","-1.38%","15.46%","13.32%","14.62%","12.36%","12.63%","-",""
"Horiz. %","190.64%","202.98%","190.30%","177.12%","159.27%","187.15%","189.77%","164.37%","145.04%","126.55%","112.63%","100.00%",""
"PBT","42,946","50,043","47,173","33,864","34,134","75,415","63,182","50,146","39,828","40,690","30,252","21,795","8.95%"
"YoY %","-14.18%","6.08%","39.30%","-0.79%","-54.74%","19.36%","26.00%","25.91%","-2.12%","34.50%","38.80%","-",""
"Horiz. %","197.05%","229.61%","216.44%","155.38%","156.61%","346.02%","289.89%","230.08%","182.74%","186.69%","138.80%","100.00%",""
"Tax","-10,701","-12,393","-11,416","-9,674","-8,856","-14,823","-17,709","-12,099","-10,106","-10,436","-7,793","-6,038","7.33%"
"YoY %","13.65%","-8.56%","-18.01%","-9.24%","40.26%","16.30%","-46.37%","-19.72%","3.16%","-33.92%","-29.07%","-",""
"Horiz. %","177.23%","205.25%","189.07%","160.22%","146.67%","245.50%","293.29%","200.38%","167.37%","172.84%","129.07%","100.00%",""
"NP","32,245","37,650","35,757","24,190","25,278","60,592","45,473","38,047","29,722","30,254","22,459","15,757","9.53%"
"YoY %","-14.36%","5.29%","47.82%","-4.30%","-58.28%","33.25%","19.52%","28.01%","-1.76%","34.71%","42.53%","-",""
"Horiz. %","204.64%","238.94%","226.93%","153.52%","160.42%","384.54%","288.59%","241.46%","188.63%","192.00%","142.53%","100.00%",""
"NP to SH","29,122","34,090","32,597","22,508","23,217","56,538","41,396","34,694","26,919","27,782","20,482","14,504","9.41%"
"YoY %","-14.57%","4.58%","44.82%","-3.05%","-58.94%","36.58%","19.32%","28.88%","-3.11%","35.64%","41.22%","-",""
"Horiz. %","200.79%","235.04%","224.74%","155.18%","160.07%","389.81%","285.41%","239.20%","185.60%","191.55%","141.22%","100.00%",""
"Tax Rate","24.92    %","24.76    %","24.20    %","28.57    %","25.94    %","19.66    %","28.03    %","24.13    %","25.37    %","25.65    %","25.76    %","27.70    %","-1.49%"
"YoY %","0.65%","2.31%","-15.30%","10.14%","31.94%","-29.86%","16.16%","-4.89%","-1.09%","-0.43%","-7.00%","-",""
"Horiz. %","89.96%","89.39%","87.36%","103.14%","93.65%","70.97%","101.19%","87.11%","91.59%","92.60%","93.00%","100.00%",""
"Total Cost","307,464","324,036","303,342","291,417","258,535","272,896","292,688","254,837","228,728","195,240","178,229","162,434","7.18%"
"YoY %","-5.11%","6.82%","4.09%","12.72%","-5.26%","-6.76%","14.85%","11.41%","17.15%","9.54%","9.72%","-",""
"Horiz. %","189.29%","199.49%","186.75%","179.41%","159.16%","168.00%","180.19%","156.89%","140.81%","120.20%","109.72%","100.00%",""
