Column1,AQR,T4Q,31/01/19,31/01/18,31/01/17,31/01/16,31/01/15,31/01/14,31/01/13,31/01/12,31/01/11,31/01/10,CAGR
"Revenue","242,148","267,204","301,902","387,915","377,311","210,764","264,052","202,257","169,372","205,219","166,811","83,727","15.31%"
"YoY %","-9.38%","-11.49%","-22.17%","2.81%","79.02%","-20.18%","30.55%","19.42%","-17.47%","23.02%","99.23%","-",""
"Horiz. %","289.21%","319.14%","360.58%","463.31%","450.64%","251.73%","315.37%","241.57%","202.29%","245.10%","199.23%","100.00%",""
"PBT","7,824","10,055","3,924","-1,569","15,314","12,567","-710","8,665","-25,586","6,601","8,118","-3,473","-"
"YoY %","-22.19%","156.24%","350.10%","-110.25%","21.86%","1,870.00%","-108.19%","133.87%","-487.61%","-18.69%","333.75%","-",""
"Horiz. %","-225.28%","-289.52%","-112.99%","45.18%","-440.94%","-361.85%","20.44%","-249.50%","736.71%","-190.07%","-233.75%","100.00%",""
"Tax","-700","-1,642","-1,380","-227","-3,318","-4,879","-1,506","-1,751","-1,610","-2,821","-1,831","-785","6.46%"
"YoY %","57.37%","-18.99%","-507.93%","93.16%","31.99%","-223.97%","13.99%","-8.76%","42.93%","-54.07%","-133.25%","-",""
"Horiz. %","89.17%","209.17%","175.80%","28.92%","422.68%","621.53%","191.85%","223.06%","205.10%","359.36%","233.25%","100.00%",""
"NP","7,124","8,413","2,544","-1,796","11,996","7,688","-2,216","6,914","-27,196","3,780","6,287","-4,258","-"
"YoY %","-15.32%","230.70%","241.65%","-114.97%","56.04%","446.93%","-132.05%","125.42%","-819.47%","-39.88%","247.65%","-",""
"Horiz. %","-167.31%","-197.58%","-59.75%","42.18%","-281.73%","-180.55%","52.04%","-162.38%","638.70%","-88.77%","-147.65%","100.00%",""
"NP to SH","7,124","8,413","2,544","-1,796","11,996","7,688","-2,216","6,914","12,084","3,780","6,287","-4,258","-"
"YoY %","-15.32%","230.70%","241.65%","-114.97%","56.04%","446.93%","-132.05%","-42.78%","219.68%","-39.88%","247.65%","-",""
"Horiz. %","-167.31%","-197.58%","-59.75%","42.18%","-281.73%","-180.55%","52.04%","-162.38%","-283.80%","-88.77%","-147.65%","100.00%",""
