Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","16,432","13,426","12,106","8,184","6,097","8,743","10,584","8,822","7,268","9,437","6,483","0","-"
"YoY %","22.39%","10.90%","47.92%","34.23%","-30.26%","-17.39%","19.97%","21.38%","-22.98%","45.57%","0.00%","-",""
"Horiz. %","253.46%","207.10%","186.73%","126.24%","94.05%","134.86%","163.26%","136.08%","112.11%","145.57%","100.00%","-",""
"PBT","-6,636","-7,427","-8,371","-6,782","-4,927","-10,913","2,580","1,604","485","-1,453","3,742","0","-"
"YoY %","10.65%","11.28%","-23.43%","-37.65%","54.85%","-522.98%","60.85%","230.72%","133.38%","-138.83%","0.00%","-",""
"Horiz. %","-177.34%","-198.48%","-223.70%","-181.24%","-131.67%","-291.64%","68.95%","42.86%","12.96%","-38.83%","100.00%","-",""
"Tax","0","-143","-143","358","499","-140","-1,289","-663","-363","56","-87","0","-"
"YoY %","0.00%","0.00%","-139.94%","-28.26%","456.43%","89.14%","-94.42%","-82.64%","-748.21%","164.37%","0.00%","-",""
"Horiz. %","-0.00%","164.37%","164.37%","-411.49%","-573.56%","160.92%","1,481.61%","762.07%","417.24%","-64.37%","100.00%","-",""
"NP","-6,636","-7,570","-8,514","-6,424","-4,428","-11,053","1,291","941","122","-1,397","3,655","0","-"
"YoY %","12.34%","11.09%","-32.53%","-45.08%","59.94%","-956.16%","37.19%","671.31%","108.73%","-138.22%","0.00%","-",""
"Horiz. %","-181.56%","-207.11%","-232.94%","-175.76%","-121.15%","-302.41%","35.32%","25.75%","3.34%","-38.22%","100.00%","-",""
"NP to SH","-6,604","-7,245","-8,312","-6,347","-4,428","-11,050","1,294","941","122","-1,397","3,655","0","-"
"YoY %","8.85%","12.84%","-30.96%","-43.34%","59.93%","-953.94%","37.51%","671.31%","108.73%","-138.22%","0.00%","-",""
"Horiz. %","-180.68%","-198.22%","-227.41%","-173.65%","-121.15%","-302.33%","35.40%","25.75%","3.34%","-38.22%","100.00%","-",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","49.96    %","41.33    %","74.85    %","-     %","2.32    %","-     %","-"
