Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","273,256","314,609","300,429","303,451","40,013","32,221","37,339","37,326","32,796","31,611","29,492","28,256","30.02%"
"YoY %","-13.14%","4.72%","-1.00%","658.38%","24.18%","-13.71%","0.03%","13.81%","3.75%","7.18%","4.37%","-",""
"Horiz. %","967.07%","1,113.42%","1,063.24%","1,073.93%","141.61%","114.03%","132.15%","132.10%","116.07%","111.87%","104.37%","100.00%",""
"PBT","-5,152","-11,905","-6,941","4,012","-455","-259","1,391","4,090","1,847","2,379","2,518","1,879","-"
"YoY %","56.72%","-71.52%","-273.01%","981.76%","-75.68%","-118.62%","-65.99%","121.44%","-22.36%","-5.52%","34.01%","-",""
"Horiz. %","-274.19%","-633.58%","-369.40%","213.52%","-24.22%","-13.78%","74.03%","217.67%","98.30%","126.61%","134.01%","100.00%",""
"Tax","162","144","4","-372","395","-88","-291","-582","-430","-622","-370","-126","-"
"YoY %","12.50%","3,500.00%","101.08%","-194.18%","548.86%","69.76%","50.00%","-35.35%","30.87%","-68.11%","-193.65%","-",""
"Horiz. %","-128.57%","-114.29%","-3.17%","295.24%","-313.49%","69.84%","230.95%","461.90%","341.27%","493.65%","293.65%","100.00%",""
"NP","-4,990","-11,761","-6,937","3,640","-60","-347","1,100","3,508","1,417","1,757","2,148","1,753","-"
"YoY %","57.57%","-69.54%","-290.58%","6,166.67%","82.71%","-131.55%","-68.64%","147.57%","-19.35%","-18.20%","22.53%","-",""
"Horiz. %","-284.65%","-670.91%","-395.72%","207.64%","-3.42%","-19.79%","62.75%","200.11%","80.83%","100.23%","122.53%","100.00%",""
"NP to SH","-4,528","-11,306","-6,870","3,474","-130","-348","1,100","3,508","1,417","1,757","2,148","1,753","-"
"YoY %","59.95%","-64.57%","-297.75%","2,772.31%","62.64%","-131.64%","-68.64%","147.57%","-19.35%","-18.20%","22.53%","-",""
"Horiz. %","-258.30%","-644.95%","-391.90%","198.17%","-7.42%","-19.85%","62.75%","200.11%","80.83%","100.23%","122.53%","100.00%",""
"Tax Rate","-     %","-     %","-     %","9.27    %","-     %","-     %","20.92    %","14.23    %","23.28    %","26.15    %","14.69    %","6.71    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","47.01%","-38.87%","-10.98%","78.01%","118.93%","-",""
"Horiz. %","0.00%","0.00%","0.00%","138.15%","0.00%","0.00%","311.77%","212.07%","346.94%","389.72%","218.93%","100.00%",""
"Total Cost","278,246","326,370","307,366","299,811","40,073","32,568","36,239","33,818","31,379","29,854","27,344","26,503","31.28%"
"YoY %","-14.75%","6.18%","2.52%","648.16%","23.04%","-10.13%","7.16%","7.77%","5.11%","9.18%","3.17%","-",""
