Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","137,552","150,374","168,382","204,280","210,942","214,099","209,039","224,487","216,724","212,413","184,258","159,078","0.63%"
"YoY %","-8.53%","-10.69%","-17.57%","-3.16%","-1.47%","2.42%","-6.88%","3.58%","2.03%","15.28%","15.83%","-",""
"Horiz. %","86.47%","94.53%","105.85%","128.41%","132.60%","134.59%","131.41%","141.12%","136.24%","133.53%","115.83%","100.00%",""
"PBT","-14,276","-16,318","-11,647","10,022","23,210","31,293","11,593","19,903","23,233","14,054","17,564","20,758","-"
"YoY %","12.51%","-40.10%","-216.21%","-56.82%","-25.83%","169.93%","-41.75%","-14.33%","65.31%","-19.98%","-15.39%","-",""
"Horiz. %","-68.77%","-78.61%","-56.11%","48.28%","111.81%","150.75%","55.85%","95.88%","111.92%","67.70%","84.61%","100.00%",""
"Tax","2,764","10,205","9,779","-443","-4,832","-8,130","-3,341","-5,686","-5,981","-2,650","-1,713","-734","-"
"YoY %","-72.92%","4.36%","2,307.45%","90.83%","40.57%","-143.34%","41.24%","4.93%","-125.70%","-54.70%","-133.38%","-",""
"Horiz. %","-376.57%","-1,390.33%","-1,332.29%","60.35%","658.31%","1,107.63%","455.18%","774.66%","814.85%","361.04%","233.38%","100.00%",""
"NP","-11,512","-6,113","-1,868","9,579","18,378","23,163","8,252","14,217","17,252","11,404","15,851","20,024","-"
"YoY %","-88.32%","-227.25%","-119.50%","-47.88%","-20.66%","180.70%","-41.96%","-17.59%","51.28%","-28.06%","-20.84%","-",""
"Horiz. %","-57.49%","-30.53%","-9.33%","47.84%","91.78%","115.68%","41.21%","71.00%","86.16%","56.95%","79.16%","100.00%",""
"NP to SH","-11,464","-6,093","-1,862","9,516","18,421","23,163","8,252","14,217","17,252","11,404","15,851","20,024","-"
"YoY %","-88.15%","-227.23%","-119.57%","-48.34%","-20.47%","180.70%","-41.96%","-17.59%","51.28%","-28.06%","-20.84%","-",""
"Horiz. %","-57.25%","-30.43%","-9.30%","47.52%","91.99%","115.68%","41.21%","71.00%","86.16%","56.95%","79.16%","100.00%",""
"Tax Rate","-     %","-     %","-     %","4.42    %","20.82    %","25.98    %","28.82    %","28.57    %","25.74    %","18.86    %","9.75    %","3.54    %","-"
"YoY %","0.00%","0.00%","0.00%","-78.77%","-19.86%","-9.85%","0.88%","10.99%","36.48%","93.44%","175.42%","-",""
"Horiz. %","0.00%","0.00%","0.00%","124.86%","588.14%","733.90%","814.12%","807.06%","727.12%","532.77%","275.42%","100.00%",""
"Total Cost","149,064","156,487","170,250","194,701","192,564","190,936","200,787","210,270","199,472","201,009","168,407","139,054","2.27%"
"YoY %","-4.74%","-8.08%","-12.56%","1.11%","0.85%","-4.91%","-4.51%","5.41%","-0.76%","19.36%","21.11%","-",""
"Horiz. %","107.20%","112.54%","122.43%","140.02%","138.48%","137.31%","144.39%","151.21%","143.45%","144.55%","121.11%","100.00%",""
"Net Worth","188,528","188,528","192,817","46,943","159,545","125,766","111,483","109,361","103,605","93,582","88,722","73,730","11.27%"
"YoY %","0.00%","-2.22%","310.74%","-70.58%","26.86%","12.81%","1.94%","5.56%","10.71%","5.48%","20.33%","-",""
"Horiz. %","255.70%","255.70%","261.52%","63.67%","216.39%","170.58%","151.21%","148.33%","140.52%","126.93%","120.33%","100.00%",""
"Div","-","0","-","3,964","11,098","10,936","5,464","8,748","8,179","6,311","6,059","4,834","-"
"YoY %","0.00%","0.00%","0.00%","-64.28%","1.49%","100.12%","-37.54%","6.96%","29.60%","4.16%","25.32%","-",""
"Horiz. %","0.00%","0.00%","0.00%","81.99%","229.56%","226.20%","113.03%","180.96%","169.18%","130.54%","125.32%","100.00%",""
"Div Payout %","-     %","-     %","-     %","41.66    %","60.25    %","47.21    %","66.23    %","61.54    %","47.41    %","55.34    %","38.23    %","24.14    %","-"
"YoY %","0.00%","0.00%","0.00%","-30.85%","27.62%","-28.72%","7.62%","29.80%","-14.33%","44.76%","58.37%","-",""
"Horiz. %","0.00%","0.00%","0.00%","172.58%","249.59%","195.57%","274.36%","254.93%","196.40%","229.25%","158.37%","100.00%",""
"Net Worth","188,528","188,528","192,817","46,943","159,545","125,766","111,483","109,361","103,605","93,582","88,722","73,730","11.27%"
"YoY %","0.00%","-2.22%","310.74%","-70.58%","26.86%","12.81%","1.94%","5.56%","10.71%","5.48%","20.33%","-",""
"Horiz. %","255.70%","255.70%","261.52%","63.67%","216.39%","170.58%","151.21%","148.33%","140.52%","126.93%","120.33%","100.00%",""
"NOSH","418,952","418,952","419,169","104,320","138,734","109,362","109,298","109,361","109,058","108,816","108,197","40,289","29.70%"
"YoY %","0.00%","-0.05%","301.81%","-24.81%","26.86%","0.06%","-0.06%","0.28%","0.22%","0.57%","168.55%","-",""
