Column1,AQR,T4Q,30/06/19,30/06/18,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,CAGR
"Revenue","104,904","87,594","104,904","83,943","83,902","74,160","70,263","101,872","76,287","76,068","63,742","61,538","6.67%"
"YoY %","19.76%","-16.50%","24.97%","0.05%","13.14%","5.55%","-31.03%","33.54%","0.29%","19.34%","3.58%","-",""
"Horiz. %","170.47%","142.34%","170.47%","136.41%","136.34%","120.51%","114.18%","165.54%","123.97%","123.61%","103.58%","100.00%",""
"PBT","3,498","3,157","3,498","-1,195","-1,270","3,468","1,972","7,262","3,155","3,176","-4,735","-15,451","-"
"YoY %","10.80%","-9.75%","392.72%","5.91%","-136.62%","75.86%","-72.84%","130.17%","-0.66%","167.07%","69.35%","-",""
"Horiz. %","-22.64%","-20.43%","-22.64%","7.73%","8.22%","-22.45%","-12.76%","-47.00%","-20.42%","-20.56%","30.65%","100.00%",""
"Tax","317","457","317","-1,055","-1,192","-3,038","-571","-2,063","-1,549","-2,304","-2,329","-2,578","-"
"YoY %","-30.63%","44.16%","130.05%","11.49%","60.76%","-432.05%","72.32%","-33.18%","32.77%","1.07%","9.66%","-",""
"Horiz. %","-12.30%","-17.73%","-12.30%","40.92%","46.24%","117.84%","22.15%","80.02%","60.09%","89.37%","90.34%","100.00%",""
"NP","3,815","3,614","3,815","-2,250","-2,462","430","1,401","5,199","1,606","872","-7,064","-18,029","-"
"YoY %","5.56%","-5.27%","269.56%","8.61%","-672.56%","-69.31%","-73.05%","223.72%","84.17%","112.34%","60.82%","-",""
"Horiz. %","-21.16%","-20.05%","-21.16%","12.48%","13.66%","-2.39%","-7.77%","-28.84%","-8.91%","-4.84%","39.18%","100.00%",""
"NP to SH","3,818","3,617","3,818","-2,248","-2,460","417","1,403","5,142","1,603","899","-7,109","-17,942","-"
"YoY %","5.56%","-5.26%","269.84%","8.62%","-689.93%","-70.28%","-72.71%","220.77%","78.31%","112.65%","60.38%","-",""
"Horiz. %","-21.28%","-20.16%","-21.28%","12.53%","13.71%","-2.32%","-7.82%","-28.66%","-8.93%","-5.01%","39.62%","100.00%",""
"Tax Rate","-9.06    %","-14.48    %","-9.06    %","-     %","-     %","87.60    %","28.96    %","28.41    %","49.10    %","72.54    %","-     %","-     %","-"
"YoY %","37.43%","-59.82%","0.00%","0.00%","0.00%","202.49%","1.94%","-42.14%","-32.31%","0.00%","0.00%","-",""
"Horiz. %","-12.49%","-19.96%","-12.49%","0.00%","0.00%","120.76%","39.92%","39.16%","67.69%","100.00%","-","-",""
"Total Cost","101,089","83,980","101,089","86,193","86,364","73,730","68,862","96,673","74,681","75,196","70,806","79,567","2.94%"
"YoY %","20.37%","-16.92%","17.28%","-0.20%","17.14%","7.07%","-28.77%","29.45%","-0.68%","6.20%","-11.01%","-",""
"Horiz. %","127.05%","105.55%","127.05%","108.33%","108.54%","92.66%","86.55%","121.50%","93.86%","94.51%","88.99%","100.00%",""
"Net Worth","5,533,324","5,533,324","5,533,324","4,244,752","42,032","44,472","43,116","43,116","37,828","3,674,426","35,930","43,033","80.10%"
"YoY %","0.00%","0.00%","30.36%","9,998.82%","-5.49%","3.14%","0.00%","13.98%","-98.97%","10,126.42%","-16.51%","-",""
"Horiz. %","12,858.08%","12,858.08%","12,858.08%","9,863.76%","97.67%","103.34%","100.19%","100.19%","87.91%","8,538.46%","83.49%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
