Column1,AQR,T4Q,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,30/06/09,CAGR
"Revenue","144,396","148,179","171,895","179,317","156,828","185,217","166,255","190,454","170,477","166,125","123,319","107,125","5.39%"
"YoY %","-2.55%","-13.80%","-4.14%","14.34%","-15.33%","11.41%","-12.71%","11.72%","2.62%","34.71%","15.12%","-",""
"Horiz. %","134.79%","138.32%","160.46%","167.39%","146.40%","172.90%","155.20%","177.79%","159.14%","155.08%","115.12%","100.00%",""
"PBT","13,930","21,714","45,641","35,255","34,370","40,180","95,339","81,257","50,533","72,906","36,374","29,560","4.94%"
"YoY %","-35.85%","-52.42%","29.46%","2.57%","-14.46%","-57.86%","17.33%","60.80%","-30.69%","100.43%","23.05%","-",""
"Horiz. %","47.12%","73.46%","154.40%","119.27%","116.27%","135.93%","322.53%","274.89%","170.95%","246.64%","123.05%","100.00%",""
"Tax","-5,106","-1,937","-4,569","-11,549","-15,447","-14,203","-32,421","-12,397","-11,747","-14,917","-6,626","-6,116","-3.19%"
"YoY %","-163.60%","57.61%","60.44%","25.23%","-8.76%","56.19%","-161.52%","-5.53%","21.25%","-125.13%","-8.34%","-",""
"Horiz. %","83.49%","31.67%","74.71%","188.83%","252.57%","232.23%","530.10%","202.70%","192.07%","243.90%","108.34%","100.00%",""
"NP","8,824","19,777","41,072","23,706","18,923","25,977","62,918","68,860","38,786","57,989","29,748","23,444","6.42%"
"YoY %","-55.38%","-51.85%","73.26%","25.28%","-27.15%","-58.71%","-8.63%","77.54%","-33.11%","94.93%","26.89%","-",""
"Horiz. %","37.64%","84.36%","175.19%","101.12%","80.72%","110.80%","268.38%","293.72%","165.44%","247.35%","126.89%","100.00%",""
"NP to SH","8,824","19,777","41,072","23,706","18,923","25,977","62,918","68,860","38,786","57,996","29,542","23,451","6.42%"
"YoY %","-55.38%","-51.85%","73.26%","25.28%","-27.15%","-58.71%","-8.63%","77.54%","-33.12%","96.32%","25.97%","-",""
"Horiz. %","37.63%","84.33%","175.14%","101.09%","80.69%","110.77%","268.30%","293.63%","165.39%","247.31%","125.97%","100.00%",""
"Tax Rate","36.65    %","8.92    %","10.01    %","32.76    %","44.94    %","35.35    %","34.01    %","15.26    %","23.25    %","20.46    %","18.22    %","20.69    %","-7.75%"
"YoY %","310.87%","-10.89%","-69.44%","-27.10%","27.13%","3.94%","122.87%","-34.37%","13.64%","12.29%","-11.94%","-",""
"Horiz. %","177.14%","43.11%","48.38%","158.34%","217.21%","170.86%","164.38%","73.76%","112.37%","98.89%","88.06%","100.00%",""
"Total Cost","135,572","128,402","130,823","155,611","137,905","159,240","103,337","121,594","131,691","108,136","93,571","83,681","5.09%"
"YoY %","5.58%","-1.85%","-15.93%","12.84%","-13.40%","54.10%","-15.01%","-7.67%","21.78%","15.57%","11.82%","-",""
"Horiz. %","162.01%","153.44%","156.34%","185.96%","164.80%","190.29%","123.49%","145.31%","157.37%","129.22%","111.82%","100.00%",""
"Net Worth","1,189,737","1,189,737","1,183,425","1,158,168","1,134,538","1,090,444","1,084,430","1,029,741","977,019","951,980","941,030","933,814","2.67%"
"YoY %","0.00%","0.53%","2.18%","2.08%","4.04%","0.55%","5.31%","5.40%","2.63%","1.16%","0.77%","-",""
"Horiz. %","127.41%","127.41%","126.73%","124.03%","121.49%","116.77%","116.13%","110.27%","104.63%","101.95%","100.77%","100.00%",""
"Div","-","10,528","10,528","11,581","10,524","10,525","16,845","25,269","21,056","25,273","21,146","21,127","-7.44%"
"YoY %","0.00%","0.00%","-9.09%","10.05%","-0.01%","-37.52%","-33.34%","20.01%","-16.69%","19.52%","0.09%","-",""
"Horiz. %","0.00%","49.84%","49.84%","54.82%","49.82%","49.82%","79.73%","119.61%","99.67%","119.63%","100.09%","100.00%",""
"Div Payout %","-     %","53.24    %","25.63    %","48.86    %","55.62    %","40.52    %","26.77    %","36.70    %","54.29    %","43.58    %","71.58    %","90.09    %","-13.03%"
"YoY %","0.00%","107.73%","-47.54%","-12.15%","37.27%","51.36%","-27.06%","-32.40%","24.58%","-39.12%","-20.55%","-",""
"Horiz. %","0.00%","59.10%","28.45%","54.23%","61.74%","44.98%","29.71%","40.74%","60.26%","48.37%","79.45%","100.00%",""
"Net Worth","1,189,737","1,189,737","1,183,425","1,158,168","1,134,538","1,090,444","1,084,430","1,029,741","977,019","951,980","941,030","933,814","2.67%"
"YoY %","0.00%","0.53%","2.18%","2.08%","4.04%","0.55%","5.31%","5.40%","2.63%","1.16%","0.77%","-",""
"Horiz. %","127.41%","127.41%","126.73%","124.03%","121.49%","116.77%","116.13%","110.27%","104.63%","101.95%","100.77%","100.00%",""
"NOSH","210,573","210,573","210,574","210,576","210,489","210,510","210,568","210,581","210,564","210,615","211,467","211,270","-0.04%"
"YoY %","0.00%","-0.00%","-0.00%","0.04%","-0.01%","-0.03%","-0.01%","0.01%","-0.02%","-0.40%","0.09%","-",""
"Horiz. %","99.67%","99.67%","99.67%","99.67%","99.63%","99.64%","99.67%","99.67%","99.67%","99.69%","100.09%","100.00%",""
"NP Margin","6.11    %","13.35    %","23.89    %","13.22    %","12.07    %","14.03    %","37.84    %","36.16    %","22.75    %","34.91    %","24.12    %","21.88    %","0.98%"
"YoY %","-54.23%","-44.12%","80.71%","9.53%","-13.97%","-62.92%","4.65%","58.95%","-34.83%","44.73%","10.24%","-",""
"Horiz. %","27.93%","61.01%","109.19%","60.42%","55.16%","64.12%","172.94%","165.27%","103.98%","159.55%","110.24%","100.00%",""
"ROE","0.74    %","1.66    %","3.47    %","2.05    %","1.67    %","2.38    %","5.80    %","6.69    %","3.97    %","6.09    %","3.14    %","2.51    %","3.66%"
"YoY %","-55.42%","-52.16%","69.27%","22.75%","-29.83%","-58.97%","-13.30%","68.51%","-34.81%","93.95%","25.10%","-",""
"Horiz. %","29.48%","66.14%","138.25%","81.67%","66.53%","94.82%","231.08%","266.53%","158.17%","242.63%","125.10%","100.00%",""
"RPS","68.57","70.37","81.63","85.16","74.51","87.98","78.96","90.44","80.96","78.88","58.32","50.71","5.43%"
"YoY %","-2.56%","-13.79%","-4.15%","14.29%","-15.31%","11.42%","-12.69%","11.71%","2.64%","35.25%","15.01%","-",""
"Horiz. %","135.22%","138.77%","160.97%","167.94%","146.93%","173.50%","155.71%","178.35%","159.65%","155.55%","115.01%","100.00%",""
"EPS","4.20","9.39","19.50","11.26","8.99","12.34","29.88","32.70","18.42","27.54","13.97","11.10","6.46%"
"YoY %","-55.27%","-51.85%","73.18%","25.25%","-27.15%","-58.70%","-8.62%","77.52%","-33.12%","97.14%","25.86%","-",""
"Horiz. %","37.84%","84.59%","175.68%","101.44%","80.99%","111.17%","269.19%","294.59%","165.95%","248.11%","125.86%","100.00%",""
"DPS","0.00","5.00","5.00","5.50","5.00","5.00","8.00","12.00","10.00","12.00","10.00","10.00","-7.41%"
"YoY %","0.00%","0.00%","-9.09%","10.00%","0.00%","-37.50%","-33.33%","20.00%","-16.67%","20.00%","0.00%","-",""
"Horiz. %","0.00%","50.00%","50.00%","55.00%","50.00%","50.00%","80.00%","120.00%","100.00%","120.00%","100.00%","100.00%",""
"NAPS","5.6500","5.6500","5.6200","5.5000","5.3900","5.1800","5.1500","4.8900","4.6400","4.5200","4.4500","4.4200","2.70%"
"YoY %","0.00%","0.53%","2.18%","2.04%","4.05%","0.58%","5.32%","5.39%","2.65%","1.57%","0.68%","-",""
