Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","9,702","9,702","9,702","17,567","19,362","9,779","3,581","4,653","2,866","35,503","48,618","20,128","-7.39%"
"YoY %","0.00%","0.00%","-44.77%","-9.27%","98.00%","173.08%","-23.04%","62.35%","-91.93%","-26.98%","141.54%","-",""
"Horiz. %","48.20%","48.20%","48.20%","87.28%","96.19%","48.58%","17.79%","23.12%","14.24%","176.39%","241.54%","100.00%",""
"PBT","-19,086","-19,086","-19,086","-11,323","1,488","-6,708","-11,077","-4,446","-17,931","392","-4,155","-5,798","13.36%"
"YoY %","0.00%","0.00%","-68.56%","-860.95%","122.18%","39.44%","-149.15%","75.20%","-4,674.23%","109.43%","28.34%","-",""
"Horiz. %","329.18%","329.18%","329.18%","195.29%","-25.66%","115.70%","191.05%","76.68%","309.26%","-6.76%","71.66%","100.00%",""
"Tax","-5","-5","-5","-132","-525","-1,631","-863","789","2,433","-249","-251","-213","-32.62%"
"YoY %","0.00%","0.00%","96.21%","74.86%","67.81%","-88.99%","-209.38%","-67.57%","1,077.11%","0.80%","-17.84%","-",""
"Horiz. %","2.35%","2.35%","2.35%","61.97%","246.48%","765.73%","405.16%","-370.42%","-1,142.25%","116.90%","117.84%","100.00%",""
"NP","-19,091","-19,091","-19,091","-11,455","963","-8,339","-11,940","-3,657","-15,498","143","-4,406","-6,011","12.93%"
"YoY %","0.00%","0.00%","-66.66%","-1,289.51%","111.55%","30.16%","-226.50%","76.40%","-10,937.76%","103.25%","26.70%","-",""
"Horiz. %","317.60%","317.60%","317.60%","190.57%","-16.02%","138.73%","198.64%","60.84%","257.83%","-2.38%","73.30%","100.00%",""
"NP to SH","-18,318","-18,318","-18,318","-10,261","1,113","-8,315","-11,917","-3,655","-15,496","145","-4,404","-6,010","12.45%"
