Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,CAGR
"Revenue","15,551","15,551","15,551","22,291","26,106","23,890","18,769","22,603","25,234","18,387","21,475","18,268","-1.77%"
"YoY %","0.00%","0.00%","-30.24%","-14.61%","9.28%","27.28%","-16.96%","-10.43%","37.24%","-14.38%","17.56%","-",""
"Horiz. %","85.13%","85.13%","85.13%","122.02%","142.91%","130.78%","102.74%","123.73%","138.13%","100.65%","117.56%","100.00%",""
"PBT","-5,209","-5,209","-5,209","1,816","5,464","1,855","-3,211","-2,702","-3,787","745","2,126","-3,957","3.10%"
"YoY %","0.00%","0.00%","-386.84%","-66.76%","194.56%","157.77%","-18.84%","28.65%","-608.32%","-64.96%","153.73%","-",""
"Horiz. %","131.64%","131.64%","131.64%","-45.89%","-138.08%","-46.88%","81.15%","68.28%","95.70%","-18.83%","-53.73%","100.00%",""
"Tax","122","122","122","-15","-556","-259","-240","-164","-251","-156","3,087","-202","-"
"YoY %","0.00%","0.00%","913.33%","97.30%","-114.67%","-7.92%","-46.34%","34.66%","-60.90%","-105.05%","1,628.22%","-",""
"Horiz. %","-60.40%","-60.40%","-60.40%","7.43%","275.25%","128.22%","118.81%","81.19%","124.26%","77.23%","-1,528.22%","100.00%",""
"NP","-5,087","-5,087","-5,087","1,801","4,908","1,596","-3,451","-2,866","-4,038","589","5,213","-4,159","2.26%"
"YoY %","0.00%","0.00%","-382.45%","-63.30%","207.52%","146.25%","-20.41%","29.02%","-785.57%","-88.70%","225.34%","-",""
"Horiz. %","122.31%","122.31%","122.31%","-43.30%","-118.01%","-38.37%","82.98%","68.91%","97.09%","-14.16%","-125.34%","100.00%",""
"NP to SH","-4,839","-4,839","-4,839","1,460","4,554","1,584","-2,886","-2,537","-2,561","589","5,213","-4,159","1.70%"
"YoY %","0.00%","0.00%","-431.44%","-67.94%","187.50%","154.89%","-13.76%","0.94%","-534.80%","-88.70%","225.34%","-",""
"Horiz. %","116.35%","116.35%","116.35%","-35.10%","-109.50%","-38.09%","69.39%","61.00%","61.58%","-14.16%","-125.34%","100.00%",""
