Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,31/12/09,CAGR
"Revenue","39,130","39,130","39,130","21,654","35,122","28,120","32,658","23,751","26,311","39,450","55,537","80,583","-7.32%"
"YoY %","0.00%","0.00%","80.71%","-38.35%","24.90%","-13.90%","37.50%","-9.73%","-33.31%","-28.97%","-31.08%","-",""
"Horiz. %","48.56%","48.56%","48.56%","26.87%","43.58%","34.90%","40.53%","29.47%","32.65%","48.96%","68.92%","100.00%",""
"PBT","-15,588","-15,488","-15,588","-1,855","-4,518","-5,106","1,445","-2,032","-835","-59,181","-31,381","-10,031","4.75%"
"YoY %","-0.65%","0.64%","-740.32%","58.94%","11.52%","-453.36%","171.11%","-143.35%","98.59%","-88.59%","-212.84%","-",""
"Horiz. %","155.40%","154.40%","155.40%","18.49%","45.04%","50.90%","-14.41%","20.26%","8.32%","589.98%","312.84%","100.00%",""
"Tax","-6,655","-6,755","-6,655","-1,880","-9,405","-2,721","-1,158","144","1,503","-2,682","3,259","4,643","-"
"YoY %","1.48%","-1.50%","-253.99%","80.01%","-245.64%","-134.97%","-904.17%","-90.42%","156.04%","-182.30%","-29.81%","-",""
"Horiz. %","-143.33%","-145.49%","-143.33%","-40.49%","-202.56%","-58.60%","-24.94%","3.10%","32.37%","-57.76%","70.19%","100.00%",""
"NP","-22,243","-22,243","-22,243","-3,735","-13,923","-7,827","287","-1,888","668","-61,863","-28,122","-5,388","16.09%"
"YoY %","0.00%","0.00%","-495.53%","73.17%","-77.88%","-2,827.18%","115.20%","-382.63%","101.08%","-119.98%","-421.94%","-",""
"Horiz. %","412.82%","412.82%","412.82%","69.32%","258.41%","145.27%","-5.33%","35.04%","-12.40%","1,148.16%","521.94%","100.00%",""
"NP to SH","-23,854","-23,854","-23,854","-3,794","-14,559","-7,869","-855","-2,474","476","-58,090","-26,668","4,981","-"
"YoY %","0.00%","0.00%","-528.73%","73.94%","-85.02%","-820.35%","65.44%","-619.75%","100.82%","-117.83%","-635.39%","-",""
"Horiz. %","-478.90%","-478.90%","-478.90%","-76.17%","-292.29%","-157.98%","-17.17%","-49.67%","9.56%","-1,166.23%","-535.39%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","80.14    %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-","-","-",""
"Total Cost","61,373","61,373","61,373","25,389","49,045","35,947","32,371","25,639","25,643","101,313","83,659","85,971","-3.49%"
"YoY %","0.00%","0.00%","141.73%","-48.23%","36.44%","11.05%","26.26%","-0.02%","-74.69%","21.10%","-2.69%","-",""
"Horiz. %","71.39%","71.39%","71.39%","29.53%","57.05%","41.81%","37.65%","29.82%","29.83%","117.85%","97.31%","100.00%",""
"Net Worth","64,378","64,378","64,378","86,911","90,130","106,224","97,714","97,019","98,399","99,113","166,826","200,908","-11.29%"
"YoY %","0.00%","0.00%","-25.93%","-3.57%","-15.15%","8.71%","0.72%","-1.40%","-0.72%","-40.59%","-16.96%","-",""
"Horiz. %","32.04%","32.04%","32.04%","43.26%","44.86%","52.87%","48.64%","48.29%","48.98%","49.33%","83.04%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Net Worth","64,378","64,378","64,378","86,911","90,130","106,224","97,714","97,019","98,399","99,113","166,826","200,908","-11.29%"
"YoY %","0.00%","0.00%","-25.93%","-3.57%","-15.15%","8.71%","0.72%","-1.40%","-0.72%","-40.59%","-16.96%","-",""
"Horiz. %","32.04%","32.04%","32.04%","43.26%","44.86%","52.87%","48.64%","48.29%","48.98%","49.33%","83.04%","100.00%",""
"NOSH","321,893","321,893","321,893","321,893","321,893","321,893","244,285","242,549","239,999","241,739","241,776","242,058","3.05%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","31.77%","0.72%","1.06%","-0.72%","-0.02%","-0.12%","-",""
"Horiz. %","132.98%","132.98%","132.98%","132.98%","132.98%","132.98%","100.92%","100.20%","99.15%","99.87%","99.88%","100.00%",""
"NP Margin","-56.84    %","-56.84    %","-56.84    %","-17.25    %","-39.64    %","-27.83    %","0.88    %","-7.95    %","2.54    %","-156.81    %","-50.64    %","-6.69    %","25.26%"
"YoY %","0.00%","0.00%","-229.51%","56.48%","-42.44%","-3,262.50%","111.07%","-412.99%","101.62%","-209.66%","-656.95%","-",""
"Horiz. %","849.63%","849.63%","849.63%","257.85%","592.53%","415.99%","-13.15%","118.83%","-37.97%","2,343.95%","756.95%","100.00%",""
"ROE","-37.05    %","-37.05    %","-37.05    %","-4.37    %","-16.15    %","-7.41    %","-0.88    %","-2.55    %","0.48    %","-58.61    %","-15.99    %","2.48    %","-"
"YoY %","0.00%","0.00%","-747.83%","72.94%","-117.95%","-742.05%","65.49%","-631.25%","100.82%","-266.54%","-744.76%","-",""
"Horiz. %","-1,493.95%","-1,493.95%","-1,493.95%","-176.21%","-651.21%","-298.79%","-35.48%","-102.82%","19.35%","-2,363.31%","-644.76%","100.00%",""
"RPS","12.16","12.16","12.16","6.73","10.91","8.74","13.37","9.79","10.96","16.32","22.97","33.29","-10.06%"
"YoY %","0.00%","0.00%","80.68%","-38.31%","24.83%","-34.63%","36.57%","-10.68%","-32.84%","-28.95%","-31.00%","-",""
"Horiz. %","36.53%","36.53%","36.53%","20.22%","32.77%","26.25%","40.16%","29.41%","32.92%","49.02%","69.00%","100.00%",""
"EPS","-7.41","-7.41","-7.41","-1.18","-4.52","-2.44","-0.35","-1.02","0.20","-24.03","-11.03","2.06","-"
"YoY %","0.00%","0.00%","-527.97%","73.89%","-85.25%","-597.14%","65.69%","-610.00%","100.83%","-117.86%","-635.44%","-",""
"Horiz. %","-359.71%","-359.71%","-359.71%","-57.28%","-219.42%","-118.45%","-16.99%","-49.51%","9.71%","-1,166.51%","-535.44%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.2000","0.2000","0.2000","0.2700","0.2800","0.3300","0.4000","0.4000","0.4100","0.4100","0.6900","0.8300","-13.91%"
"YoY %","0.00%","0.00%","-25.93%","-3.57%","-15.15%","-17.50%","0.00%","-2.44%","0.00%","-40.58%","-16.87%","-",""
"Horiz. %","24.10%","24.10%","24.10%","32.53%","33.73%","39.76%","48.19%","48.19%","49.40%","49.40%","83.13%","100.00%",""
"RPS","12.16","12.16","12.16","6.73","10.91","8.74","10.15","7.38","8.17","12.26","17.25","25.03","-7.32%"
"YoY %","0.00%","0.00%","80.68%","-38.31%","24.83%","-13.89%","37.53%","-9.67%","-33.36%","-28.93%","-31.08%","-",""
"Horiz. %","48.58%","48.58%","48.58%","26.89%","43.59%","34.92%","40.55%","29.48%","32.64%","48.98%","68.92%","100.00%",""
"EPS","-7.41","-7.41","-7.41","-1.18","-4.52","-2.44","-0.27","-0.77","0.15","-18.05","-8.28","1.55","-"
"YoY %","0.00%","0.00%","-527.97%","73.89%","-85.25%","-803.70%","64.94%","-613.33%","100.83%","-118.00%","-634.19%","-",""
"Horiz. %","-478.06%","-478.06%","-478.06%","-76.13%","-291.61%","-157.42%","-17.42%","-49.68%","9.68%","-1,164.52%","-534.19%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.2000","0.2000","0.2000","0.2700","0.2800","0.3300","0.3036","0.3014","0.3057","0.3079","0.5183","0.6241","-11.29%"
"YoY %","0.00%","0.00%","-25.93%","-3.57%","-15.15%","8.70%","0.73%","-1.41%","-0.71%","-40.59%","-16.95%","-",""
"Horiz. %","32.05%","32.05%","32.05%","43.26%","44.86%","52.88%","48.65%","48.29%","48.98%","49.34%","83.05%","100.00%",""
"Date","AQR","T4Q","28/06/19","29/06/18","30/06/17","30/06/16","30/06/15","30/06/14","28/06/13","29/06/12","30/12/10","31/12/09","-"
"Price","0.1800","0.1800","0.1800","0.2350","0.3150","0.1200","0.1600","0.2400","0.1600","0.1400","0.1600","0.3300","-"
"P/RPS","1.48","1.48","1.48","3.49","2.89","1.37","1.20","2.45","1.46","0.86","0.70","0.99","4.32%"
"YoY %","0.00%","0.00%","-57.59%","20.76%","110.95%","14.17%","-51.02%","67.81%","69.77%","22.86%","-29.29%","-",""
"Horiz. %","149.49%","149.49%","149.49%","352.53%","291.92%","138.38%","121.21%","247.47%","147.47%","86.87%","70.71%","100.00%",""
"P/EPS","-2.43","-2.43","-2.43","-19.94","-6.96","-4.91","-45.71","-23.53","80.67","-0.58","-1.45","16.04","-"
"YoY %","0.00%","0.00%","87.81%","-186.49%","-41.75%","89.26%","-94.26%","-129.17%","14,008.62%","60.00%","-109.04%","-",""
"Horiz. %","-15.15%","-15.15%","-15.15%","-124.31%","-43.39%","-30.61%","-284.98%","-146.70%","502.93%","-3.62%","-9.04%","100.00%",""
"EY","-41.17","-41.17","-41.17","-5.02","-14.36","-20.37","-2.19","-4.25","1.24","-171.64","-68.94","6.24","-"
"YoY %","0.00%","0.00%","-720.12%","65.04%","29.50%","-830.14%","48.47%","-442.74%","100.72%","-148.97%","-1,204.81%","-",""
"Horiz. %","-659.78%","-659.78%","-659.78%","-80.45%","-230.13%","-326.44%","-35.10%","-68.11%","19.87%","-2,750.64%","-1,104.81%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"P/NAPS","0.90","0.90","0.90","0.87","1.13","0.36","0.40","0.60","0.39","0.34","0.23","0.40","8.91%"
"YoY %","0.00%","0.00%","3.45%","-23.01%","213.89%","-10.00%","-33.33%","53.85%","14.71%","47.83%","-42.50%","-",""
"Horiz. %","225.00%","225.00%","225.00%","217.50%","282.50%","90.00%","100.00%","150.00%","97.50%","85.00%","57.50%","100.00%",""
"Date","AQR","T4Q","30/08/19","30/08/18","25/08/17","25/08/16","27/08/15","26/08/14","29/08/13","29/08/12","02/03/11","05/03/10","-"
"Price","0.1900","0.1900","0.1900","0.2100","0.3300","0.1200","0.1250","0.2550","0.1550","0.1600","0.1600","0.2400","-"
"P/RPS","1.56","1.56","1.56","3.12","3.02","1.37","0.94","2.60","1.41","0.98","0.70","0.72","8.48%"
"YoY %","0.00%","0.00%","-50.00%","3.31%","120.44%","45.74%","-63.85%","84.40%","43.88%","40.00%","-2.78%","-",""
"Horiz. %","216.67%","216.67%","216.67%","433.33%","419.44%","190.28%","130.56%","361.11%","195.83%","136.11%","97.22%","100.00%",""
"P/EPS","-2.56","-2.56","-2.56","-17.82","-7.30","-4.91","-35.71","-25.00","78.15","-0.67","-1.45","11.66","-"
"YoY %","0.00%","0.00%","85.63%","-144.11%","-48.68%","86.25%","-42.84%","-131.99%","11,764.18%","53.79%","-112.44%","-",""
"Horiz. %","-21.96%","-21.96%","-21.96%","-152.83%","-62.61%","-42.11%","-306.26%","-214.41%","670.24%","-5.75%","-12.44%","100.00%",""
"EY","-39.00","-39.00","-39.00","-5.61","-13.71","-20.37","-2.80","-4.00","1.28","-150.19","-68.94","8.57","-"
"YoY %","0.00%","0.00%","-595.19%","59.08%","32.70%","-627.50%","30.00%","-412.50%","100.85%","-117.86%","-904.43%","-",""
"Horiz. %","-455.08%","-455.08%","-455.08%","-65.46%","-159.98%","-237.69%","-32.67%","-46.67%","14.94%","-1,752.51%","-804.43%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"P/NAPS","0.95","0.95","0.95","0.78","1.18","0.36","0.31","0.64","0.38","0.39","0.23","0.29","13.30%"
"YoY %","0.00%","0.00%","21.79%","-33.90%","227.78%","16.13%","-51.56%","68.42%","-2.56%","69.57%","-20.69%","-",""
"Horiz. %","327.59%","327.59%","327.59%","268.97%","406.90%","124.14%","106.90%","220.69%","131.03%","134.48%","79.31%","100.00%",""

