F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Aug-2018","19-Jul-2018","31-May-2018","3","39,534","-270","-608","-328","-","77,308","- %","-1.54%","-0.42%","96,636","40.91","40.34","-0.34","-0.33","0.00","0.00","0.8000","0.79"," -98.79%"," -127.68%","31-May-2018","0.57","1.39","-167.93","0.71","-0.60%","0.00%","19-Jul-2018","0.465","1.14","-137.00","0.58","-0.73%","0.00%"
"31-Aug-2018","19-Apr-2018","28-Feb-2018","2","39,787","288","-360","-165","-","77,308","- %","-0.90%","-0.21%","96,636","41.17","40.60","-0.17","-0.17","0.00","0.00","0.8000","0.79"," -334.21%"," -115.11%","28-Feb-2018","0.615","1.49","-360.19","0.77","-0.28%","0.00%","19-Apr-2018","0.54","1.31","-316.26","0.68","-0.32%","0.00%"
"31-Aug-2018","26-Jan-2018","30-Nov-2017","1","40,780","87","-231","-38","-","77,308","- %","-0.57%","-0.05%","96,636","42.20","41.61","-0.04","-0.04","0.00","0.00","0.8000","0.79"," -104.26%"," -107.35%","30-Nov-2017","0.695","1.65","-1,767.42","0.87","-0.06%","0.00%","26-Jan-2018","0.68","1.61","-1,729.28","0.85","-0.06%","0.00%"
"31-Aug-2017","26-Oct-2017","31-Aug-2017","4","45,329","2,467","638","891","-","77,312","- %","1.41%","1.15%","96,640","46.91","46.25","0.92","0.91","0.00","0.00","0.8000","0.79"," -24.81%"," -83.32%","30-Aug-2017","0.515","1.10","55.86","0.64","1.79%","0.00%","26-Oct-2017","0.615","1.31","66.70","0.77","1.50%","0.00%"
"31-Aug-2017","27-Jul-2017","31-May-2017","3","38,956","1,340","1,125","1,185","-","76,405","- %","2.89%","1.55%","96,716","40.28","39.75","1.23","1.21","0.00","0.00","0.7900","0.78"," 8.52%"," 117.83%","31-May-2017","0.505","1.25","41.22","0.64","2.43%","0.00%","27-Jul-2017","0.525","1.30","42.85","0.66","2.33%","0.00%"
"31-Aug-2017","27-Apr-2017","28-Feb-2017","2","35,745","2,517","1,909","1,092","-","75,438","- %","5.34%","1.45%","96,716","36.96","36.47","1.13","1.11","0.00","0.00","0.7800","0.77"," 111.22%"," 175.94%","28-Feb-2017","0.32","0.87","28.34","0.41","3.53%","0.00%","27-Apr-2017","0.605","1.64","53.58","0.78","1.87%","0.00%"
"31-Aug-2017","20-Jan-2017","30-Nov-2016","1","29,594","923","758","517","-","74,471","- %","2.56%","0.69%","96,716","30.60","30.20","0.53","0.53","0.00","0.00","0.7700","0.76"," -90.32%"," 86.64%","30-Nov-2016","0.30","0.98","56.12","0.39","1.78%","0.00%","20-Jan-2017","0.33","1.08","61.73","0.43","1.62%","0.00%"
"31-Aug-2016","27-Oct-2016","31-Aug-2016","4","26,155","5,269","5,292","5,343","-","74,530","- %","20.23%","7.17%","96,793","27.02","26.69","5.52","5.45","0.00","0.00","0.7700","0.76"," 882.17%"," 6,838.96%","30-Aug-2016","0.25","0.93","4.53","0.32","22.08%","0.00%","27-Oct-2016","0.23","0.85","4.17","0.30","24.00%","0.00%"
"31-Aug-2016","27-Jul-2016","31-May-2016","3","31,037","702","586","544","-","66,057","- %","1.89%","0.82%","97,142","31.95","31.67","0.56","0.56","0.00","0.00","0.6800","0.67"," 137.83%"," 27,100.00%","31-May-2016","0.27","0.85","48.21","0.40","2.07%","0.00%","27-Jul-2016","0.295","0.92","52.68","0.43","1.90%","0.00%"
"31-Aug-2016","27-Apr-2016","29-Feb-2016","2","24,842","-1,051","-1,453","-1,438","-","63,696","- %","-5.85%","-2.26%","96,510","25.74","25.35","-1.49","-1.47","0.00","0.00","0.6600","0.65"," -619.13%"," -1.20%","29-Feb-2016","0.225","0.87","-15.10","0.34","-6.62%","0.00%","27-Apr-2016","0.24","0.93","-16.11","0.36","-6.21%","0.00%"
"31-Aug-2016","22-Jan-2016","30-Nov-2015","1","26,228","311","221","277","-","65,906","- %","0.84%","0.42%","95,517","27.46","26.76","0.29","0.28","0.00","0.00","0.6900","0.67"," 259.74%"," 112.27%","30-Nov-2015","0.205","0.75","70.69","0.30","1.41%","0.00%","22-Jan-2016","0.24","0.87","82.76","0.35","1.21%","0.00%"
"31-Aug-2015","27-Oct-2015","31-Aug-2015","4","24,882","823","88","77","-","66,412","- %","0.35%","0.12%","96,250","25.85","25.39","0.08","0.08","0.00","0.00","0.6900","0.68"," 3,750.00%"," 101.42%","28-Aug-2015","0.175","0.68","218.75","0.25","0.46%","0.00%","27-Oct-2015","0.25","0.97","312.50","0.36","0.32%","0.00%"
"31-Aug-2015","28-Jul-2015","31-May-2015","3","25,772","75","2","2","-","67,666","- %","0.01%","0.00%","96,666","26.66","26.30","0.00","0.00","0.00","0.00","0.7000","0.69"," 100.14%"," 100.15%","29-May-2015","0.21","0.79","10,150.00","0.30","0.01%","0.00%","28-Jul-2015","0.205","0.77","9,908.33","0.29","0.01%","0.00%"
"31-Aug-2015","29-Apr-2015","28-Feb-2015","2","23,479","-1,376","-1,405","-1,421","-","67,666","- %","-5.98%","-2.10%","96,666","24.29","23.96","-1.47","-1.45","0.00","0.00","0.7000","0.69"," 37.04%"," 46.44%","27-Feb-2015","0.22","0.91","-14.97","0.31","-6.68%","0.00%","29-Apr-2015","0.23","0.95","-15.65","0.33","-6.39%","0.00%"
"31-Aug-2015","27-Jan-2015","30-Nov-2014","1","23,943","-2,229","-2,243","-2,257","-","68,775","- %","-9.37%","-3.28%","96,866","24.72","24.43","-2.33","-2.30","0.00","0.00","0.7100","0.70"," 58.34%"," -13.53%","28-Nov-2014","0.275","1.11","-11.80","0.39","-8.47%","0.00%","27-Jan-2015","0.225","0.91","-9.66","0.32","-10.36%","0.00%"
"31-Aug-2014","28-Oct-2014","31-Aug-2014","4","25,033","-6,324","-5,398","-5,418","-","71,595","- %","-21.56%","-7.57%","96,750","25.87","25.54","-5.60","-5.53","0.00","0.00","0.7400","0.73"," -298.68%"," -86.31%","29-Aug-2014","0.30","1.16","-5.36","0.41","-18.67%","0.00%","28-Oct-2014","0.28","1.08","-5.00","0.38","-20.00%","0.00%"
"31-Aug-2014","25-Jul-2014","31-May-2014","3","24,424","-1,127","-1,346","-1,359","-","75,715","- %","-5.51%","-1.79%","97,071","25.16","24.92","-1.40","-1.39","0.00","0.00","0.7800","0.77"," 48.77%"," -22.76%","30-May-2014","0.28","1.11","-20.00","0.36","-5.00%","0.00%","25-Jul-2014","0.295","1.17","-21.07","0.38","-4.75%","0.00%"
"31-Aug-2014","28-Apr-2014","28-Feb-2014","2","22,079","-2,628","-2,651","-2,653","-","76,491","- %","-12.01%","-3.47%","96,824","22.80","22.53","-2.74","-2.71","0.00","0.00","0.7900","0.78"," -33.45%"," -104.86%","28-Feb-2014","0.275","1.21","-10.04","0.35","-9.96%","0.00%","28-Apr-2014","0.29","1.27","-10.58","0.37","-9.45%","0.00%"
"31-Aug-2014","23-Jan-2014","30-Nov-2013","1","23,346","-1,946","-1,963","-1,988","-","78,550","- %","-8.41%","-2.53%","96,975","24.07","23.82","-2.05","-2.03","0.00","0.00","0.8100","0.80"," 31.64%"," -549.77%","29-Nov-2013","0.25","1.04","-12.20","0.31","-8.20%","0.00%","23-Jan-2014","0.26","1.08","-12.68","0.32","-7.88%","0.00%"
"31-Aug-2013","25-Oct-2013","31-Aug-2013","4","25,303","-2,655","-2,925","-2,908","-","80,454","- %","-11.56%","-3.61%","96,933","26.10","25.82","-3.00","-2.97","0.00","0.00","0.8300","0.82"," -162.69%"," -212.69%","30-Aug-2013","0.295","1.13","-9.83","0.36","-10.17%","0.00%","25-Oct-2013","0.255","0.98","-8.50","0.31","-11.76%","0.00%"
"31-Aug-2013","30-Jul-2013","31-May-2013","3","27,980","-1,106","-1,094","-1,107","-","82,539","- %","-3.91%","-1.34%","97,105","28.81","28.55","-1.14","-1.13","0.00","0.00","0.8500","0.84"," 14.52%"," -84.19%","31-May-2013","0.27","0.94","-23.68","0.32","-4.22%","0.00%","30-Jul-2013","0.265","0.92","-23.25","0.31","-4.30%","0.00%"
"31-Aug-2013","26-Apr-2013","28-Feb-2013","2","26,587","-1,306","-1,247","-1,295","-","83,111","- %","-4.69%","-1.56%","96,641","27.51","27.13","-1.34","-1.32","0.00","0.00","0.8600","0.85"," -392.99%"," -673.01%","28-Feb-2013","0.23","0.84","-17.16","0.27","-5.83%","0.00%","26-Apr-2013","0.295","1.07","-22.01","0.34","-4.54%","0.00%"
"31-Aug-2013","23-Jan-2013","30-Nov-2012","1","32,339","506","456","442","-","84,556","- %","1.41%","0.52%","96,086","33.66","33.00","0.46","0.45","0.00","0.00","0.8800","0.86"," 147.53%"," -85.55%","30-Nov-2012","0.26","0.77","56.52","0.30","1.77%","0.00%","23-Jan-2013","0.24","0.71","52.17","0.27","1.92%","0.00%"
"31-Aug-2012","29-Oct-2012","31-Aug-2012","4","30,785","97","-917","-930","-","89,084","- %","-2.98%","-1.04%","97,894","31.45","31.41","-0.95","-0.95","0.00","0.00","0.9100","0.91"," -54.74%"," -188.83%","30-Aug-2012","0.26","0.83","-27.37","0.29","-3.65%","0.00%","29-Oct-2012","0.26","0.83","-27.37","0.29","-3.65%","0.00%"
"31-Aug-2012","27-Jul-2012","31-May-2012","3","33,232","-605","-587","-601","-","87,686","- %","-1.77%","-0.69%","98,524","33.73","33.91","-0.61","-0.61","0.00","0.00","0.8900","0.89"," -365.93%"," -137.24%","31-May-2012","0.30","0.89","-49.18","0.34","-2.03%","0.00%","27-Jul-2012","0.29","0.86","-47.54","0.33","-2.10%","0.00%"
"31-Aug-2012","30-Apr-2012","29-Feb-2012","2","34,438","494","228","226","-","87,452","- %","0.66%","0.26%","98,260","35.05","35.14","0.23","0.23","0.00","0.00","0.8900","0.89"," -92.61%"," -52.22%","29-Feb-2012","0.38","1.08","165.22","0.43","0.61%","0.00%","30-Apr-2012","0.36","1.03","156.52","0.40","0.64%","0.00%"
"31-Aug-2012","30-Jan-2012","30-Nov-2011","1","48,079","3,523","3,058","3,058","-","87,231","- %","6.36%","3.51%","98,012","49.05","49.06","3.12","3.12","0.00","0.00","0.8900","0.89"," 192.07%"," 9.49%","30-Nov-2011","0.31","0.63","9.94","0.35","10.06%","0.00%","30-Jan-2012","0.29","0.59","9.29","0.33","10.76%","0.00%"
"31-Aug-2011","27-Oct-2011","31-Aug-2011","4","47,466","1,473","843","1,047","-","84,142","- %","1.78%","1.24%","97,840","48.51","48.43","1.06","1.07","0.00","0.00","0.8600","0.86"," -35.13%"," -65.87%","29-Aug-2011","0.29","0.60","27.10","0.34","3.69%","0.00%","27-Oct-2011","0.26","0.54","24.30","0.30","4.12%","0.00%"
"31-Aug-2011","27-Jul-2011","31-May-2011","3","48,459","1,714","2,312","1,614","-","84,123","- %","4.77%","1.92%","97,818","49.54","49.45","1.65","1.65","0.00","0.00","0.8600","0.86"," 241.23%"," 4.33%","31-May-2011","0.33","0.67","20.00","0.38","5.00%","0.00%","27-Jul-2011","0.285","0.58","17.27","0.33","5.79%","0.00%"
"31-Aug-2011","27-Apr-2011","28-Feb-2011","2","40,697","514","696","473","-","82,774","- %","1.71%","0.57%","98,541","41.30","41.53","0.48","0.48","0.00","0.00","0.8400","0.84"," -83.06%"," -81.89%","28-Feb-2011","0.37","0.90","77.08","0.44","1.30%","0.00%","27-Apr-2011","0.375","0.91","78.13","0.45","1.28%","0.00%"
"31-Aug-2011","21-Jan-2011","30-Nov-2010","1","44,897","3,297","2,793","2,793","-","0","- %","6.22%","- %","97,898","45.86","45.81","2.85","2.85","0.00","0.00","0.0000","0.00"," -8.96%"," 166.25%","30-Nov-2010","0.41","0.89","14.37","0.00","6.96%","0.00%","21-Jan-2011","0.37","0.81","12.97","0.00","7.71%","0.00%"
"31-Aug-2010","22-Oct-2010","31-Aug-2010","4","41,138","1,555","3,166","3,068","-","77,348","- %","7.70%","3.97%","97,909","42.02","41.98","3.13","3.13","0.00","0.00","0.7900","0.79"," 98.32%"," 976.49%","30-Aug-2010","0.34","0.81","10.85","0.43","9.22%","0.00%","22-Oct-2010","0.36","0.86","11.49","0.46","8.70%","0.00%"
"31-Aug-2010","28-Jul-2010","31-May-2010","3","40,027","2,526","1,788","1,547","-","74,412","- %","4.47%","2.08%","97,911","40.88","40.84","1.58","1.58","0.00","0.00","0.7600","0.76"," -40.77%"," 321.95%","31-May-2010","0.25","0.61","15.82","0.33","6.32%","0.00%","28-Jul-2010","0.30","0.73","18.99","0.39","5.27%","0.00%"
"31-Aug-2010","29-Apr-2010","28-Feb-2010","2","37,536","2,912","2,726","2,612","-","72,392","- %","7.26%","3.61%","97,827","38.37","38.30","2.67","2.67","0.00","0.00","0.7400","0.74"," 149.00%"," 260.94%","25-Feb-2010","0.32","0.83","11.99","0.43","8.34%","0.00%","29-Apr-2010","0.29","0.76","10.86","0.39","9.21%","0.00%"
