Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,CAGR
"Revenue","414,360","414,361","414,360","309,479","285,614","315,077","195,563","236,554","263,257","116,328","141,480","160,521","11.10%"
"YoY %","-0.00%","0.00%","33.89%","8.36%","-9.35%","61.11%","-17.33%","-10.14%","126.31%","-17.78%","-11.86%","-",""
"Horiz. %","258.13%","258.14%","258.13%","192.80%","177.93%","196.28%","121.83%","147.37%","164.00%","72.47%","88.14%","100.00%",""
"PBT","-18,818","-18,818","-18,818","80,858","135,354","139,972","112,233","172,141","52,378","28,988","27,694","10,371","-"
"YoY %","0.00%","0.00%","-123.27%","-40.26%","-3.30%","24.72%","-34.80%","228.65%","80.69%","4.67%","167.03%","-",""
"Horiz. %","-181.45%","-181.45%","-181.45%","779.65%","1,305.12%","1,349.65%","1,082.18%","1,659.83%","505.04%","279.51%","267.03%","100.00%",""
"Tax","-9,736","-9,736","-9,736","-8,049","-8,890","-21,276","81,024","-15,718","-5,092","12","-1,863","322","-"
"YoY %","0.00%","0.00%","-20.96%","9.46%","58.22%","-126.26%","615.49%","-208.68%","-42,533.34%","100.64%","-678.57%","-",""
"Horiz. %","-3,023.60%","-3,023.60%","-3,023.60%","-2,499.69%","-2,760.87%","-6,607.45%","25,162.73%","-4,881.37%","-1,581.37%","3.73%","-578.57%","100.00%",""
"NP","-28,554","-28,554","-28,554","72,809","126,464","118,696","193,257","156,423","47,286","29,000","25,831","10,693","-"
"YoY %","0.00%","0.00%","-139.22%","-42.43%","6.54%","-38.58%","23.55%","230.80%","63.06%","12.27%","141.57%","-",""
"Horiz. %","-267.03%","-267.03%","-267.03%","680.90%","1,182.68%","1,110.03%","1,807.32%","1,462.85%","442.21%","271.21%","241.57%","100.00%",""
"NP to SH","-32,525","-32,525","-32,525","37,222","121,809","114,040","188,866","153,228","41,969","26,534","24,701","13,964","-"
"YoY %","0.00%","0.00%","-187.38%","-69.44%","6.81%","-39.62%","23.26%","265.10%","58.17%","7.42%","76.89%","-",""
"Horiz. %","-232.92%","-232.92%","-232.92%","266.56%","872.31%","816.67%","1,352.52%","1,097.31%","300.55%","190.02%","176.89%","100.00%",""
