Column1,AQR,T4Q,31/12/18,31/12/17,31/05/17,31/05/16,31/05/15,31/05/14,31/05/13,31/05/12,31/05/11,31/05/10,CAGR
"Revenue","0","0","0","0","71,013","50,503","50,234","108,394","168,768","88,024","7,591","98,453","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","40.61%","0.54%","-53.66%","-35.77%","91.73%","1,059.58%","-92.29%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","72.13%","51.30%","51.02%","110.10%","171.42%","89.41%","7.71%","100.00%",""
"PBT","138,295","138,161","138,295","473","15,060","27,881","15,022","36,151","47,848","19,937","3,080","6,223","43.47%"
"YoY %","0.10%","-0.10%","29,137.85%","-96.86%","-45.98%","85.60%","-58.45%","-24.45%","140.00%","547.31%","-50.51%","-",""
"Horiz. %","2,222.32%","2,220.17%","2,222.32%","7.60%","242.01%","448.03%","241.39%","580.93%","768.89%","320.38%","49.49%","100.00%",""
"Tax","-461","-454","-461","-67","-4,430","-3,903","-7,892","-12,773","-13,677","-6,165","-1,980","-5,084","-24.38%"
"YoY %","-1.54%","1.52%","-588.06%","98.49%","-13.50%","50.54%","38.21%","6.61%","-121.85%","-211.36%","61.05%","-",""
"Horiz. %","9.07%","8.93%","9.07%","1.32%","87.14%","76.77%","155.23%","251.24%","269.02%","121.26%","38.95%","100.00%",""
"NP","137,834","137,707","137,834","406","10,630","23,978","7,130","23,378","34,171","13,772","1,100","1,139","74.75%"
"YoY %","0.09%","-0.09%","33,849.26%","-96.18%","-55.67%","236.30%","-69.50%","-31.59%","148.12%","1,152.00%","-3.42%","-",""
"Horiz. %","12,101.32%","12,090.17%","12,101.32%","35.65%","933.27%","2,105.18%","625.99%","2,052.50%","3,000.09%","1,209.13%","96.58%","100.00%",""
"NP to SH","137,834","137,707","137,834","406","10,630","23,978","7,130","23,378","34,171","13,772","1,100","1,139","74.75%"
"YoY %","0.09%","-0.09%","33,849.26%","-96.18%","-55.67%","236.30%","-69.50%","-31.59%","148.12%","1,152.00%","-3.42%","-",""
"Horiz. %","12,101.32%","12,090.17%","12,101.32%","35.65%","933.27%","2,105.18%","625.99%","2,052.50%","3,000.09%","1,209.13%","96.58%","100.00%",""
