Column1,AQR,T4Q,31/07/18,31/07/17,31/07/16,31/07/15,31/07/14,31/07/13,31/07/12,31/07/11,31/07/10,31/07/09,CAGR
"Revenue","321,881","318,097","299,935","312,824","289,457","247,907","236,327","209,281","236,612","192,059","227,414","252,657","1.92%"
"YoY %","1.19%","6.06%","-4.12%","8.07%","16.76%","4.90%","12.92%","-11.55%","23.20%","-15.55%","-9.99%","-",""
"Horiz. %","127.40%","125.90%","118.71%","123.81%","114.57%","98.12%","93.54%","82.83%","93.65%","76.02%","90.01%","100.00%",""
"PBT","32,298","31,459","17,625","33,035","26,116","14,336","13,594","9,916","15,381","9,378","18,229","19,293","-1.00%"
"YoY %","2.67%","78.49%","-46.65%","26.49%","82.17%","5.46%","37.09%","-35.53%","64.01%","-48.55%","-5.51%","-",""
"Horiz. %","167.41%","163.06%","91.35%","171.23%","135.37%","74.31%","70.46%","51.40%","79.72%","48.61%","94.49%","100.00%",""
"Tax","-9,628","-8,587","-4,587","-6,079","-5,003","-4,622","-3,057","-2,828","-3,433","-4,645","-3,618","-5,457","-1.91%"
"YoY %","-12.12%","-87.20%","24.54%","-21.51%","-8.24%","-51.19%","-8.10%","17.62%","26.09%","-28.39%","33.70%","-",""
"Horiz. %","176.43%","157.36%","84.06%","111.40%","91.68%","84.70%","56.02%","51.82%","62.91%","85.12%","66.30%","100.00%",""
"NP","22,670","22,872","13,038","26,956","21,113","9,714","10,537","7,088","11,948","4,733","14,611","13,836","-0.66%"
"YoY %","-0.88%","75.43%","-51.63%","27.67%","117.35%","-7.81%","48.66%","-40.68%","152.44%","-67.61%","5.60%","-",""
"Horiz. %","163.85%","165.31%","94.23%","194.83%","152.59%","70.21%","76.16%","51.23%","86.35%","34.21%","105.60%","100.00%",""
"NP to SH","20,197","19,794","10,286","24,766","20,982","7,993","8,625","5,086","10,261","2,548","13,924","12,297","-1.96%"
"YoY %","2.04%","92.44%","-58.47%","18.03%","162.50%","-7.33%","69.58%","-50.43%","302.71%","-81.70%","13.23%","-",""
"Horiz. %","164.25%","160.97%","83.65%","201.40%","170.63%","65.00%","70.14%","41.36%","83.44%","20.72%","113.23%","100.00%",""
"Tax Rate","29.81    %","27.30    %","26.03    %","18.40    %","19.16    %","32.24    %","22.49    %","28.52    %","22.32    %","49.53    %","19.85    %","28.28    %","-0.92%"
"YoY %","9.19%","4.88%","41.47%","-3.97%","-40.57%","43.35%","-21.14%","27.78%","-54.94%","149.52%","-29.81%","-",""
"Horiz. %","105.41%","96.53%","92.04%","65.06%","67.75%","114.00%","79.53%","100.85%","78.93%","175.14%","70.19%","100.00%",""
"Total Cost","299,210","295,225","286,897","285,868","268,344","238,193","225,790","202,193","224,664","187,326","212,803","238,821","2.06%"
"YoY %","1.35%","2.90%","0.36%","6.53%","12.66%","5.49%","11.67%","-10.00%","19.93%","-11.97%","-10.89%","-",""
"Horiz. %","125.29%","123.62%","120.13%","119.70%","112.36%","99.74%","94.54%","84.66%","94.07%","78.44%","89.11%","100.00%",""
"Net Worth","155,341","155,341","151,521","151,796","144,971","128,654","125,752","121,681","121,763","113,625","116,367","107,663","3.87%"
"YoY %","0.00%","2.52%","-0.18%","4.71%","12.68%","2.31%","3.35%","-0.07%","7.16%","-2.36%","8.08%","-",""
"Horiz. %","144.28%","144.28%","140.74%","140.99%","134.65%","119.50%","116.80%","113.02%","113.10%","105.54%","108.08%","100.00%",""
"Div","-","10,877","6,825","15,042","13,676","5,474","4,784","4,785","4,788","2,737","10,031","116","57.11%"
"YoY %","0.00%","59.37%","-54.63%","9.99%","149.82%","14.44%","-0.02%","-0.07%","74.89%","-72.71%","8,492.98%","-",""
