F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Mar-2019","20-Feb-2019","31-Dec-2018","3","37,658","1,376","859","859","-","99,899","- %","2.28%","0.86%","475,713","7.92","7.92","0.18","0.18","0.00","0.00","0.2100","0.21"," -28.89%"," -69.63%","31-Dec-2018","0.135","1.71","74.76","0.64","1.34%","0.00%","20-Feb-2019","0.145","1.83","80.30","0.69","1.25%","0.00%"
"31-Mar-2019","22-Nov-2018","30-Sep-2018","2","39,855","1,790","1,208","1,208","-","99,899","- %","3.03%","1.21%","475,713","8.38","8.38","0.25","0.25","0.00","0.00","0.2100","0.21"," -39.60%"," -51.81%","28-Sep-2018","0.185","2.21","72.85","0.88","1.37%","0.00%","22-Nov-2018","0.17","2.03","66.95","0.81","1.49%","0.00%"
"31-Mar-2019","28-Aug-2018","30-Jun-2018","1","39,373","2,635","2,000","2,000","1,427","99,899","71.36%","5.08%","2.00%","475,713","8.28","8.28","0.42","0.42","0.30","0.30","0.2100","0.21"," -41.81%"," -3.01%","29-Jun-2018","0.165","1.99","39.25","0.79","2.55%","1.82%","28-Aug-2018","0.21","2.54","49.95","1.00","2.00%","1.43%"
"31-Mar-2018","28-May-2018","31-Mar-2018","4","38,686","4,003","3,437","3,437","-","95,142","- %","8.88%","3.61%","475,713","8.13","8.13","0.72","0.72","0.00","0.00","0.2000","0.20"," 21.53%"," 347.27%","30-Mar-2018","0.175","2.15","24.22","0.88","4.13%","0.00%","28-May-2018","0.175","2.15","24.22","0.88","4.13%","0.00%"
"31-Mar-2018","23-Feb-2018","31-Dec-2017","3","40,219","3,586","2,828","2,828","-","95,142","- %","7.03%","2.97%","475,713","8.45","8.45","0.59","0.59","0.00","0.00","0.2000","0.20"," 12.80%"," -50.06%","29-Dec-2017","0.24","2.84","40.37","1.20","2.48%","0.00%","23-Feb-2018","0.21","2.48","35.33","1.05","2.83%","0.00%"
"31-Mar-2018","27-Nov-2017","30-Sep-2017","2","39,944","3,275","2,507","2,507","1,427","90,385","56.93%","6.28%","2.77%","475,713","8.40","8.40","0.53","0.53","0.30","0.30","0.1900","0.19"," 21.58%"," 45.08%","29-Sep-2017","0.255","3.04","48.39","1.34","2.07%","1.18%","27-Nov-2017","0.235","2.80","44.59","1.24","2.24%","1.28%"
"31-Mar-2018","25-Aug-2017","30-Jun-2017","1","38,752","2,693","2,062","2,062","-","90,385","- %","5.32%","2.28%","475,713","8.15","8.15","0.43","0.43","0.00","0.00","0.1900","0.19"," 248.35%"," -20.66%","30-Jun-2017","0.275","3.38","63.44","1.45","1.58%","0.00%","25-Aug-2017","0.265","3.25","61.14","1.39","1.64%","0.00%"
"31-Mar-2017","30-May-2017","31-Mar-2017","4","37,754","-1,384","-1,390","-1,390","-","85,628","- %","-3.68%","-1.62%","475,713","7.94","7.94","-0.29","-0.29","0.00","0.00","0.1800","0.18"," -124.55%"," -36.68%","31-Mar-2017","0.28","3.53","-95.83","1.56","-1.04%","0.00%","30-May-2017","0.22","2.77","-75.29","1.22","-1.33%","0.00%"
"31-Mar-2017","24-Feb-2017","31-Dec-2016","3","34,277","3,031","5,663","5,663","-","90,385","- %","16.52%","6.27%","475,713","7.21","7.21","1.19","1.19","0.00","0.00","0.1900","0.19"," 227.72%"," 321.98%","30-Dec-2016","0.18","2.50","15.12","0.95","6.61%","0.00%","24-Feb-2017","0.23","3.19","19.32","1.21","5.18%","0.00%"
"31-Mar-2017","23-Nov-2016","30-Sep-2016","2","32,863","2,456","1,728","1,728","-","85,628","- %","5.26%","2.02%","475,713","6.91","6.91","0.36","0.36","0.00","0.00","0.1800","0.18"," -33.51%"," 31.61%","30-Sep-2016","0.185","2.68","50.93","1.03","1.96%","0.00%","23-Nov-2016","0.18","2.61","49.55","1.00","2.02%","0.00%"
"31-Mar-2017","29-Aug-2016","30-Jun-2016","1","33,238","3,433","2,599","2,599","-","80,871","- %","7.82%","3.21%","475,713","6.99","6.99","0.55","0.55","0.00","0.00","0.1700","0.17"," 355.56%"," 90.26%","30-Jun-2016","0.165","2.36","30.20","0.97","3.31%","0.00%","29-Aug-2016","0.18","2.58","32.95","1.06","3.04%","0.00%"
"31-Mar-2016","25-May-2016","31-Mar-2016","4","29,491","-540","-1,017","-1,017","1,427","80,871","- %","-3.45%","-1.26%","475,713","6.20","6.20","-0.21","-0.21","0.30","0.30","0.1700","0.17"," -175.78%"," -162.39%","31-Mar-2016","0.18","2.90","-84.20","1.06","-1.19%","1.67%","25-May-2016","0.18","2.90","-84.20","1.06","-1.19%","1.67%"
"31-Mar-2016","23-Feb-2016","31-Dec-2015","3","31,563","1,923","1,342","1,342","-","80,871","- %","4.25%","1.66%","475,713","6.63","6.63","0.28","0.28","0.00","0.00","0.1700","0.17"," 2.21%"," 10.36%","31-Dec-2015","0.20","3.01","70.90","1.18","1.41%","0.00%","23-Feb-2016","0.195","2.94","69.12","1.15","1.45%","0.00%"
"31-Dec-2015","25-Nov-2015","30-Sep-2015","3","31,179","1,888","1,313","1,313","-","80,871","- %","4.21%","1.62%","475,713","6.55","6.55","0.28","0.28","0.00","0.00","0.1700","0.17"," -3.88%"," 44.29%","30-Sep-2015","0.18","2.75","65.22","1.06","1.53%","0.00%","25-Nov-2015","0.19","2.90","68.84","1.12","1.45%","0.00%"
"31-Dec-2015","26-Aug-2015","30-Jun-2015","2","31,251","1,989","1,366","1,366","1,902","80,871","139.30%","4.37%","1.69%","475,713","6.57","6.57","0.29","0.29","0.40","0.40","0.1700","0.17"," -16.20%"," 611.46%","30-Jun-2015","0.205","3.12","71.39","1.21","1.40%","1.95%","26-Aug-2015","0.15","2.28","52.24","0.88","1.91%","2.67%"
"31-Dec-2015","27-May-2015","31-Mar-2015","","33,966","2,217","1,630","1,630","-","80,871","- %","4.80%","2.02%","475,713","7.14","7.14","0.34","0.34","0.00","0.00","0.1700","0.17"," 34.05%"," 30.40%","31-Mar-2015","0.225","3.15","65.67","1.32","1.52%","0.00%","27-May-2015","0.21","2.94","61.29","1.24","1.63%","0.00%"
"31-Dec-2014","26-Feb-2015","31-Dec-2014","","33,546","1,698","1,216","1,216","1,666","66,664","137.06%","3.62%","1.82%","416,654","8.05","7.05","0.29","0.26","0.40","0.35","0.1600","0.14"," 33.63%"," -46.88%","31-Dec-2014","0.23","2.86","78.81","1.44","1.27%","1.74%","26-Feb-2015","0.235","2.92","80.52","1.47","1.24%","1.70%"
"31-Dec-2014","26-Nov-2014","30-Sep-2014","3","32,880","1,450","910","910","-","76,103","- %","2.77%","1.20%","380,516","8.64","6.91","0.24","0.19","0.00","0.00","0.2000","0.16"," 373.96%"," -56.40%","30-Sep-2014","0.38","4.40","158.90","1.90","0.63%","0.00%","26-Nov-2014","0.315","3.65","131.72","1.57","0.76%","0.00%"
"31-Dec-2014","27-Aug-2014","30-Jun-2014","2","34,518","597","192","192","-","80,639","- %","0.56%","0.24%","383,999","8.99","7.26","0.05","0.04","0.00","0.00","0.2100","0.17"," -84.64%"," -89.32%","30-Jun-2014","0.395","4.39","790.00","1.88","0.13%","0.00%","27-Aug-2014","0.37","4.12","740.00","1.76","0.14%","0.00%"
"31-Dec-2014","28-May-2014","31-Mar-2014","1","31,029","1,819","1,250","1,250","-","79,545","- %","4.03%","1.57%","378,787","8.19","6.52","0.33","0.26","0.00","0.00","0.2100","0.17"," -45.39%"," -54.15%","31-Mar-2014","0.43","5.25","130.30","2.05","0.77%","0.00%","28-May-2014","0.385","4.70","116.67","1.83","0.86%","0.00%"
"31-Dec-2013","26-Feb-2014","31-Dec-2013","4","30,866","2,940","2,289","2,289","2,288","76,299","100.00%","7.42%","3.00%","381,499","8.09","6.49","0.60","0.48","0.60","0.48","0.2000","0.16"," 9.68%"," -26.89%","31-Dec-2013","0.345","4.26","57.50","1.73","1.74%","1.74%","26-Feb-2014","0.375","4.63","62.50","1.88","1.60%","1.60%"
