Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","1,451,956","1,444,560","1,334,372","1,188,519","1,236,630","1,152,839","1,227,870","1,259,020","1,123,147","1,182,069","1,178,846","918,533","4.23%"
"YoY %","0.51%","8.26%","12.27%","-3.89%","7.27%","-6.11%","-2.47%","12.10%","-4.98%","0.27%","28.34%","-",""
"Horiz. %","158.07%","157.27%","145.27%","129.39%","134.63%","125.51%","133.68%","137.07%","122.28%","128.69%","128.34%","100.00%",""
"PBT","76,156","76,126","77,441","71,384","83,207","95,026","145,285","182,004","159,524","175,035","184,529","100,632","-2.87%"
"YoY %","0.04%","-1.70%","8.49%","-14.21%","-12.44%","-34.59%","-20.17%","14.09%","-8.86%","-5.14%","83.37%","-",""
"Horiz. %","75.68%","75.65%","76.95%","70.94%","82.68%","94.43%","144.37%","180.86%","158.52%","173.94%","183.37%","100.00%",""
"Tax","-18,242","-14,093","-16,983","-21,420","-23,836","-23,113","-34,133","-40,635","-34,337","-37,353","-44,195","-18,354","-0.86%"
"YoY %","-29.44%","17.02%","20.71%","10.14%","-3.13%","32.29%","16.00%","-18.34%","8.07%","15.48%","-140.79%","-",""
"Horiz. %","99.39%","76.78%","92.53%","116.70%","129.87%","125.93%","185.97%","221.40%","187.08%","203.51%","240.79%","100.00%",""
"NP","57,914","62,033","60,458","49,964","59,371","71,913","111,152","141,369","125,187","137,682","140,334","82,278","-3.36%"
"YoY %","-6.64%","2.61%","21.00%","-15.84%","-17.44%","-35.30%","-21.37%","12.93%","-9.08%","-1.89%","70.56%","-",""
"Horiz. %","70.39%","75.39%","73.48%","60.73%","72.16%","87.40%","135.09%","171.82%","152.15%","167.34%","170.56%","100.00%",""
"NP to SH","36,678","39,022","38,441","39,095","48,582","60,490","98,403","128,290","113,601","119,891","124,489","72,651","-6.82%"
"YoY %","-6.01%","1.51%","-1.67%","-19.53%","-19.69%","-38.53%","-23.30%","12.93%","-5.25%","-3.69%","71.35%","-",""
"Horiz. %","50.49%","53.71%","52.91%","53.81%","66.87%","83.26%","135.45%","176.58%","156.37%","165.02%","171.35%","100.00%",""
