Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,CAGR
"Revenue","3,613,321","3,613,321","3,613,321","3,263,830","3,012,026","2,853,924","2,707,767","2,457,186","2,146,307","1,946,672","1,776,751","1,476,396","10.45%"
"YoY %","0.00%","0.00%","10.71%","8.36%","5.54%","5.40%","10.20%","14.48%","10.26%","9.56%","20.34%","-",""
"Horiz. %","244.74%","244.74%","244.74%","221.07%","204.01%","193.30%","183.40%","166.43%","145.37%","131.85%","120.34%","100.00%",""
"PBT","272,318","272,318","272,318","255,321","260,511","249,481","245,975","203,767","172,709","172,282","160,808","136,015","8.01%"
"YoY %","0.00%","0.00%","6.66%","-1.99%","4.42%","1.43%","20.71%","17.98%","0.25%","7.14%","18.23%","-",""
"Horiz. %","200.21%","200.21%","200.21%","187.72%","191.53%","183.42%","180.84%","149.81%","126.98%","126.66%","118.23%","100.00%",""
"Tax","-46,888","-46,888","-46,888","-39,639","-53,691","-47,720","-50,035","-37,013","-35,157","-33,113","-27,010","-20,935","9.37%"
"YoY %","0.00%","0.00%","-18.29%","26.17%","-12.51%","4.63%","-35.18%","-5.28%","-6.17%","-22.60%","-29.02%","-",""
"Horiz. %","223.97%","223.97%","223.97%","189.34%","256.47%","227.94%","239.00%","176.80%","167.93%","158.17%","129.02%","100.00%",""
"NP","225,430","225,430","225,430","215,682","206,820","201,761","195,940","166,754","137,552","139,169","133,798","115,080","7.75%"
"YoY %","0.00%","0.00%","4.52%","4.28%","2.51%","2.97%","17.50%","21.23%","-1.16%","4.01%","16.27%","-",""
"Horiz. %","195.89%","195.89%","195.89%","187.42%","179.72%","175.32%","170.26%","144.90%","119.53%","120.93%","116.27%","100.00%",""
"NP to SH","216,743","216,743","216,743","206,236","195,921","192,079","191,400","159,929","131,706","131,407","124,552","106,914","8.16%"
"YoY %","0.00%","0.00%","5.09%","5.26%","2.00%","0.35%","19.68%","21.43%","0.23%","5.50%","16.50%","-",""
"Horiz. %","202.73%","202.73%","202.73%","192.90%","183.25%","179.66%","179.02%","149.59%","123.19%","122.91%","116.50%","100.00%",""
"Tax Rate","17.22    %","17.22    %","17.22    %","15.53    %","20.61    %","19.13    %","20.34    %","18.16    %","20.36    %","19.22    %","16.80    %","15.39    %","1.26%"
"YoY %","0.00%","0.00%","10.88%","-24.65%","7.74%","-5.95%","12.00%","-10.81%","5.93%","14.40%","9.16%","-",""
"Horiz. %","111.89%","111.89%","111.89%","100.91%","133.92%","124.30%","132.16%","118.00%","132.29%","124.89%","109.16%","100.00%",""
"Total Cost","3,387,891","3,387,891","3,387,891","3,048,148","2,805,206","2,652,163","2,511,827","2,290,432","2,008,755","1,807,503","1,642,953","1,361,316","10.65%"
"YoY %","0.00%","0.00%","11.15%","8.66%","5.77%","5.59%","9.67%","14.02%","11.13%","10.02%","20.69%","-",""
"Horiz. %","248.87%","248.87%","248.87%","223.91%","206.07%","194.82%","184.51%","168.25%","147.56%","132.78%","120.69%","100.00%",""
"Net Worth","1,946,925","1,946,925","1,946,925","1,801,116","1,747,066","1,597,005","1,422,536","1,287,318","649,162","815,164","697,783","250,536","25.57%"
"YoY %","0.00%","0.00%","8.10%","3.09%","9.40%","12.26%","10.50%","98.30%","-20.36%","16.82%","178.52%","-",""
"Horiz. %","777.10%","777.10%","777.10%","718.90%","697.33%","637.43%","567.80%","513.82%","259.11%","325.37%","278.52%","100.00%",""
"Div","73,009","73,009","73,009","73,018","90,473","53,025","-","40,591","37,451","37,431","33,699","29,359","10.65%"
"YoY %","0.00%","0.00%","-0.01%","-19.29%","70.62%","0.00%","0.00%","8.38%","0.06%","11.07%","14.78%","-",""
"Horiz. %","248.67%","248.67%","248.67%","248.70%","308.15%","180.61%","0.00%","138.25%","127.56%","127.49%","114.78%","100.00%",""
"Div Payout %","33.68    %","33.68    %","33.68    %","35.41    %","46.18    %","27.61    %","-     %","25.38    %","28.44    %","28.48    %","27.06    %","27.46    %","2.29%"
"YoY %","0.00%","0.00%","-4.89%","-23.32%","67.26%","0.00%","0.00%","-10.76%","-0.14%","5.25%","-1.46%","-",""
"Horiz. %","122.65%","122.65%","122.65%","128.95%","168.17%","100.55%","0.00%","92.43%","103.57%","103.71%","98.54%","100.00%",""
"Net Worth","1,946,925","1,946,925","1,946,925","1,801,116","1,747,066","1,597,005","1,422,536","1,287,318","649,162","815,164","697,783","250,536","25.57%"
"YoY %","0.00%","0.00%","8.10%","3.09%","9.40%","12.26%","10.50%","98.30%","-20.36%","16.82%","178.52%","-",""
"Horiz. %","777.10%","777.10%","777.10%","718.90%","697.33%","637.43%","567.80%","513.82%","259.11%","325.37%","278.52%","100.00%",""
"NOSH","1,622,438","1,622,438","1,622,438","1,622,627","1,247,904","1,247,660","1,247,838","1,159,746","832,260","831,801","792,936","391,463","17.10%"
"YoY %","0.00%","0.00%","-0.01%","30.03%","0.02%","-0.01%","7.60%","39.35%","0.06%","4.90%","102.56%","-",""
"Horiz. %","414.45%","414.45%","414.45%","414.50%","318.78%","318.72%","318.76%","296.26%","212.60%","212.48%","202.56%","100.00%",""
"NP Margin","6.24    %","6.24    %","6.24    %","6.61    %","6.87    %","7.07    %","7.24    %","6.79    %","6.41    %","7.15    %","7.53    %","7.79    %","-2.43%"
