Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","184,010","184,010","184,010","285,716","437,386","359,517","232,112","206,330","189,680","182,002","168,424","149,428","2.34%"
"YoY %","0.00%","0.00%","-35.60%","-34.68%","21.66%","54.89%","12.50%","8.78%","4.22%","8.06%","12.71%","-",""
"Horiz. %","123.14%","123.14%","123.14%","191.21%","292.71%","240.60%","155.33%","138.08%","126.94%","121.80%","112.71%","100.00%",""
"PBT","-110,884","-110,884","-110,884","49,835","48,258","34,673","18,127","7,540","9,628","10,002","8,422","11,205","-"
"YoY %","0.00%","0.00%","-322.50%","3.27%","39.18%","91.28%","140.41%","-21.69%","-3.74%","18.76%","-24.84%","-",""
"Horiz. %","-989.59%","-989.59%","-989.59%","444.76%","430.68%","309.44%","161.78%","67.29%","85.93%","89.26%","75.16%","100.00%",""
"Tax","3,956","3,956","3,956","-11,282","-8,851","-6,016","-6,738","-5,775","-4,452","-2,917","-2,400","-700","-"
"YoY %","0.00%","0.00%","135.06%","-27.47%","-47.12%","10.72%","-16.68%","-29.72%","-52.62%","-21.54%","-242.86%","-",""
"Horiz. %","-565.14%","-565.14%","-565.14%","1,611.71%","1,264.43%","859.43%","962.57%","825.00%","636.00%","416.71%","342.86%","100.00%",""
"NP","-106,928","-106,928","-106,928","38,553","39,407","28,657","11,389","1,765","5,176","7,085","6,022","10,505","-"
"YoY %","0.00%","0.00%","-377.35%","-2.17%","37.51%","151.62%","545.27%","-65.90%","-26.94%","17.65%","-42.67%","-",""
"Horiz. %","-1,017.88%","-1,017.88%","-1,017.88%","367.00%","375.13%","272.79%","108.42%","16.80%","49.27%","67.44%","57.33%","100.00%",""
"NP to SH","-48,691","-48,691","-48,691","27,616","31,193","21,269","12,079","3,731","6,671","7,159","6,041","10,505","-"
"YoY %","0.00%","0.00%","-276.31%","-11.47%","46.66%","76.08%","223.75%","-44.07%","-6.82%","18.51%","-42.49%","-",""
"Horiz. %","-463.50%","-463.50%","-463.50%","262.88%","296.93%","202.47%","114.98%","35.52%","63.50%","68.15%","57.51%","100.00%",""
"Tax Rate","-     %","-     %","-     %","22.64    %","18.34    %","17.35    %","37.17    %","76.59    %","46.24    %","29.16    %","28.50    %","6.25    %","-"
"YoY %","0.00%","0.00%","0.00%","23.45%","5.71%","-53.32%","-51.47%","65.64%","58.57%","2.32%","356.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","362.24%","293.44%","277.60%","594.72%","1,225.44%","739.84%","466.56%","456.00%","100.00%",""
"Total Cost","290,938","290,938","290,938","247,163","397,979","330,860","220,723","204,565","184,504","174,917","162,402","138,923","8.55%"
"YoY %","0.00%","0.00%","17.71%","-37.90%","20.29%","49.90%","7.90%","10.87%","5.48%","7.71%","16.90%","-",""
"Horiz. %","209.42%","209.42%","209.42%","177.91%","286.47%","238.16%","158.88%","147.25%","132.81%","125.91%","116.90%","100.00%",""
"Net Worth","205,404","205,404","205,344","261,098","218,229","164,953","136,879","125,169","131,507","120,555","117,463","115,123","6.64%"
"YoY %","0.00%","0.03%","-21.35%","19.64%","32.30%","20.51%","9.36%","-4.82%","9.08%","2.63%","2.03%","-",""
