Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"29/08/2019","0.205","0.27","+0.065 (31.71%)","BUY","KENANGA"
"04/07/2019","0.255","0.24","-0.015 (5.88%)","SELL","KENANGA"
"30/05/2019","0.24","0.24","0.00 (0.00%)","HOLD","KENANGA"

