Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,CAGR
"Revenue","69,680","85,789","97,159","101,028","70,627","129,003","145,872","116,213","123,112","123,038","123,048","52,527","7.07%"
"YoY %","-18.78%","-11.70%","-3.83%","43.04%","-45.25%","-11.56%","25.52%","-5.60%","0.06%","-0.01%","134.26%","-",""
"Horiz. %","132.66%","163.32%","184.97%","192.34%","134.46%","245.59%","277.71%","221.24%","234.38%","234.24%","234.26%","100.00%",""
"PBT","-2,048","-179","4,219","5,893","-3,578","8,266","3,664","-830","-8,159","8,348","18,309","4,797","-1.42%"
"YoY %","-1,044.13%","-104.24%","-28.41%","264.70%","-143.29%","125.60%","541.45%","89.83%","-197.74%","-54.40%","281.68%","-",""
"Horiz. %","-42.69%","-3.73%","87.95%","122.85%","-74.59%","172.32%","76.38%","-17.30%","-170.09%","174.03%","381.68%","100.00%",""
"Tax","-152","1,770","1,771","-893","-58","-1,472","1,306","5,741","-23,934","466","-3,153","-384","-"
"YoY %","-108.59%","-0.06%","298.32%","-1,439.66%","96.06%","-212.71%","-77.25%","123.99%","-5,236.05%","114.78%","-721.09%","-",""
"Horiz. %","39.58%","-460.94%","-461.20%","232.55%","15.10%","383.33%","-340.10%","-1,495.05%","6,232.81%","-121.35%","821.09%","100.00%",""
"NP","-2,200","1,591","5,990","5,000","-3,636","6,794","4,970","4,911","-32,093","8,814","15,156","4,413","3.45%"
"YoY %","-238.28%","-73.44%","19.80%","237.51%","-153.52%","36.70%","1.20%","115.30%","-464.11%","-41.84%","243.44%","-",""
"Horiz. %","-49.85%","36.05%","135.74%","113.30%","-82.39%","153.95%","112.62%","111.28%","-727.24%","199.73%","343.44%","100.00%",""
"NP to SH","-3,824","981","5,613","3,544","-4,027","4,406","4,457","7,004","-25,920","4,048","12,420","4,413","2.71%"
"YoY %","-489.81%","-82.52%","58.38%","188.01%","-191.40%","-1.14%","-36.36%","127.02%","-740.32%","-67.41%","181.44%","-",""
"Horiz. %","-86.65%","22.23%","127.19%","80.31%","-91.25%","99.84%","101.00%","158.71%","-587.36%","91.73%","281.44%","100.00%",""
"Tax Rate","-     %","-     %","-41.98    %","15.15    %","-     %","17.81    %","-35.64    %","-     %","-     %","-5.58    %","17.22    %","8.01    %","-"
"YoY %","0.00%","0.00%","-377.10%","0.00%","0.00%","149.97%","0.00%","0.00%","0.00%","-132.40%","114.98%","-",""
"Horiz. %","0.00%","0.00%","-524.09%","189.14%","0.00%","222.35%","-444.94%","0.00%","0.00%","-69.66%","214.98%","100.00%",""
"Total Cost","71,880","84,198","91,169","96,028","74,263","122,209","140,902","111,302","155,205","114,224","107,892","48,114","7.36%"
"YoY %","-14.63%","-7.65%","-5.06%","29.31%","-39.23%","-13.27%","26.59%","-28.29%","35.88%","5.87%","124.24%","-",""
"Horiz. %","149.40%","175.00%","189.49%","199.58%","154.35%","254.00%","292.85%","231.33%","322.58%","237.40%","224.24%","100.00%",""
"Net Worth","74,426","74,426","72,715","63,000","57,676","62,179","56,151","52,793","45,749","73,919","62,546","32,644","9.30%"
"YoY %","0.00%","2.35%","15.42%","9.23%","-7.24%","10.74%","6.36%","15.40%","-38.11%","18.18%","91.60%","-",""
"Horiz. %","227.99%","227.99%","222.75%","192.99%","176.68%","190.48%","172.01%","161.73%","140.15%","226.44%","191.60%","100.00%",""
"Div","-","1,004","-","-","-","-","-","-","-","3,520","-","604","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
