Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","238,700","252,822","252,324","256,159","260,133","253,183","242,012","236,904","284,925","278,293","217,615","166,372","4.73%"
"YoY %","-5.59%","0.20%","-1.50%","-1.53%","2.75%","4.62%","2.16%","-16.85%","2.38%","27.88%","30.80%","-",""
"Horiz. %","143.47%","151.96%","151.66%","153.97%","156.36%","152.18%","145.46%","142.39%","171.26%","167.27%","130.80%","100.00%",""
"PBT","44,780","52,881","47,777","45,773","30,046","26,797","24,412","31,709","68,383","88,218","54,314","14,606","14.07%"
"YoY %","-15.32%","10.68%","4.38%","52.34%","12.12%","9.77%","-23.01%","-53.63%","-22.48%","62.42%","271.86%","-",""
"Horiz. %","306.59%","362.05%","327.11%","313.38%","205.71%","183.47%","167.14%","217.10%","468.18%","603.98%","371.86%","100.00%",""
"Tax","-4,424","-5,998","-5,660","-5,685","-3,121","-2,901","-1,284","727","-8,367","-16,002","-11,074","-4,367","2.92%"
"YoY %","26.24%","-5.97%","0.44%","-82.15%","-7.58%","-125.93%","-276.62%","108.69%","47.71%","-44.50%","-153.58%","-",""
"Horiz. %","101.31%","137.35%","129.61%","130.18%","71.47%","66.43%","29.40%","-16.65%","191.60%","366.43%","253.58%","100.00%",""
"NP","40,356","46,883","42,117","40,088","26,925","23,896","23,128","32,436","60,016","72,216","43,240","10,239","17.00%"
"YoY %","-13.92%","11.32%","5.06%","48.89%","12.68%","3.32%","-28.70%","-45.95%","-16.89%","67.01%","322.31%","-",""
"Horiz. %","394.14%","457.89%","411.34%","391.52%","262.97%","233.38%","225.88%","316.79%","586.15%","705.30%","422.31%","100.00%",""
"NP to SH","40,368","46,906","42,156","40,182","27,111","24,046","23,363","32,978","60,343","72,314","43,059","10,023","17.29%"
"YoY %","-13.94%","11.27%","4.91%","48.21%","12.75%","2.92%","-29.16%","-45.35%","-16.55%","67.94%","329.60%","-",""
"Horiz. %","402.75%","467.98%","420.59%","400.90%","270.49%","239.91%","233.09%","329.02%","602.05%","721.48%","429.60%","100.00%",""
"Tax Rate","9.88    %","11.34    %","11.85    %","12.42    %","10.39    %","10.83    %","5.26    %","-2.29    %","12.24    %","18.14    %","20.39    %","29.90    %","-9.77%"
"YoY %","-12.87%","-4.30%","-4.59%","19.54%","-4.06%","105.89%","329.69%","-118.71%","-32.52%","-11.03%","-31.81%","-",""
"Horiz. %","33.04%","37.93%","39.63%","41.54%","34.75%","36.22%","17.59%","-7.66%","40.94%","60.67%","68.19%","100.00%",""
"Total Cost","198,344","205,939","210,207","216,071","233,208","229,287","218,884","204,468","224,909","206,077","174,375","156,133","3.36%"
"YoY %","-3.69%","-2.03%","-2.71%","-7.35%","1.71%","4.75%","7.05%","-9.09%","9.14%","18.18%","11.68%","-",""
"Horiz. %","127.04%","131.90%","134.63%","138.39%","149.36%","146.85%","140.19%","130.96%","144.05%","131.99%","111.68%","100.00%",""
"Net Worth","88,925","88,925","92,493","91,114","204,597","213,329","211,489","253,301","247,595","228,063","205,421","57,601","5.40%"
