F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2019","23-Aug-2019","30-Jun-2019","2","807,174","127,848","71,574","101,910","-","1,177,068","- %","8.87%","8.66%","964,809","83.66","83.66","10.56","10.56","0.00","0.00","1.2200","1.22"," 716.14%"," 187.17%","28-Jun-2019","1.18","1.41","11.17","0.97","8.95%","0.00%","23-Aug-2019","1.49","1.78","14.11","1.22","7.09%","0.00%"
"31-Dec-2019","22-May-2019","31-Mar-2019","1","625,632","-33,856","-68,612","-16,540","-","1,109,531","- %","-10.97%","-1.49%","964,809","64.85","64.85","-1.72","-1.72","0.00","0.00","1.1500","1.15"," -110.07%"," 80.59%","29-Mar-2019","1.39","2.14","-81.08","1.21","-1.23%","0.00%","21-May-2019","1.13","1.74","-65.92","0.98","-1.52%","0.00%"
"31-Dec-2018","22-Feb-2019","31-Dec-2018","4","937,641","220,027","148,055","164,223","-","1,128,827","- %","15.79%","14.55%","964,809","97.18","97.18","17.02","17.02","0.00","0.00","1.1700","1.17"," 85.22%"," 214.10%","31-Dec-2018","0.54","0.56","3.17","0.46","31.52%","0.00%","22-Feb-2019","0.795","0.82","4.67","0.68","21.41%","0.00%"
"31-Dec-2018","23-Nov-2018","30-Sep-2018","3","869,324","118,388","62,302","88,664","-","1,032,346","- %","7.17%","8.59%","964,809","90.10","90.10","9.19","9.19","0.00","0.00","1.0700","1.07"," 149.84%"," 174.15%","28-Sep-2018","0.76","0.84","8.27","0.71","12.09%","0.00%","23-Nov-2018","0.70","0.78","7.62","0.65","13.13%","0.00%"
"31-Dec-2018","24-Aug-2018","30-Jun-2018","2","740,120","42,110","-9,216","35,488","-","974,457","- %","-1.25%","3.64%","964,809","76.71","76.71","3.68","3.68","0.00","0.00","1.0100","1.01"," 141.64%"," 119.54%","29-Jun-2018","0.65","0.85","17.67","0.64","5.66%","0.00%","24-Aug-2018","0.77","1.00","20.93","0.76","4.78%","0.00%"
"31-Dec-2018","24-May-2018","31-Mar-2018","1","595,128","-143,916","-190,596","-85,228","-","926,217","- %","-32.03%","-9.20%","964,809","61.68","61.68","-8.48","-8.48","0.00","0.00","0.9600","0.96"," 40.79%"," 49.96%","30-Mar-2018","0.81","1.31","-9.17","0.84","-10.91%","0.00%","24-May-2018","0.585","0.95","-6.62","0.61","-15.10%","0.00%"
"31-Dec-2017","23-Feb-2018","31-Dec-2017","4","695,485","-63,839","-152,216","-143,933","-","945,513","- %","-21.89%","-15.22%","964,810","72.09","72.09","-15.36","-14.92","0.00","0.00","0.9800","0.98"," -20.37%"," -363.89%","29-Dec-2017","0.68","0.94","-4.56","0.69","-21.94%","0.00%","23-Feb-2018","0.84","1.17","-5.63","0.86","-17.76%","0.00%"
"31-Dec-2017","21-Nov-2017","30-Sep-2017","3","695,640","-76,729","-123,344","-119,574","-","771,848","- %","-17.73%","-15.49%","964,810","72.10","72.10","-12.89","-12.39","0.00","0.00","0.8000","0.80"," 34.16%"," -1,244.47%","29-Sep-2017","0.99","1.37","-7.99","1.24","-12.52%","0.00%","21-Nov-2017","0.61","0.85","-4.92","0.76","-20.32%","0.00%"
"31-Dec-2017","23-Aug-2017","30-Jun-2017","2","617,854","-144,702","-186,510","-181,606","-","1,202,879","- %","-30.19%","-15.10%","939,750","65.75","64.04","-19.98","-18.82","0.00","0.00","1.2800","1.25"," -6.62%"," -220.43%","30-Jun-2017","1.03","1.57","-5.33","0.80","-18.76%","0.00%","23-Aug-2017","0.885","1.35","-4.58","0.69","-21.84%","0.00%"
"31-Dec-2017","24-May-2017","31-Mar-2017","1","471,640","-147,012","-173,976","-170,332","-","1,220,420","- %","-36.89%","-13.96%","878,000","53.72","48.88","-19.40","-17.65","0.00","0.00","1.3900","1.26"," -412.29%"," -61.38%","31-Mar-2017","0.995","1.85","-5.13","0.72","-19.50%","0.00%","24-May-2017","1.10","2.05","-5.67","0.79","-17.64%","0.00%"
