Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","794,200","814,148","801,219","717,535","623,460","546,822","397,928","315,876","346,482","284,559","260,692","218,850","15.50%"
"YoY %","-2.45%","1.61%","11.66%","15.09%","14.02%","37.42%","25.98%","-8.83%","21.76%","9.16%","19.12%","-",""
"Horiz. %","362.90%","372.01%","366.10%","327.87%","284.88%","249.86%","181.83%","144.33%","158.32%","130.02%","119.12%","100.00%",""
"PBT","95,412","93,067","73,734","93,754","93,574","71,984","35,767","24,516","26,452","14,668","23,224","21,033","14.95%"
"YoY %","2.52%","26.22%","-21.35%","0.19%","29.99%","101.26%","45.89%","-7.32%","80.34%","-36.84%","10.42%","-",""
"Horiz. %","453.63%","442.48%","350.56%","445.75%","444.89%","342.24%","170.05%","116.56%","125.76%","69.74%","110.42%","100.00%",""
"Tax","-23,634","-19,742","-15,068","-22,198","-20,444","-14,804","-7,565","-6,756","-5,089","-3,530","-5,657","-4,847","13.42%"
"YoY %","-19.71%","-31.02%","32.12%","-8.58%","-38.10%","-95.69%","-11.97%","-32.76%","-44.16%","37.60%","-16.71%","-",""
"Horiz. %","487.60%","407.30%","310.87%","457.97%","421.79%","305.43%","156.08%","139.39%","104.99%","72.83%","116.71%","100.00%",""
"NP","71,778","73,325","58,666","71,556","73,130","57,180","28,202","17,760","21,363","11,138","17,567","16,186","15.37%"
"YoY %","-2.11%","24.99%","-18.01%","-2.15%","27.89%","102.75%","58.80%","-16.87%","91.80%","-36.60%","8.53%","-",""
"Horiz. %","443.46%","453.01%","362.45%","442.09%","451.81%","353.27%","174.24%","109.72%","131.98%","68.81%","108.53%","100.00%",""
"NP to SH","70,938","72,232","57,789","71,620","73,275","57,180","28,202","17,760","21,423","11,138","17,567","16,186","15.18%"
"YoY %","-1.79%","24.99%","-19.31%","-2.26%","28.15%","102.75%","58.80%","-17.10%","92.34%","-36.60%","8.53%","-",""
"Horiz. %","438.27%","446.26%","357.03%","442.48%","452.71%","353.27%","174.24%","109.72%","132.36%","68.81%","108.53%","100.00%",""
"Tax Rate","24.77    %","21.21    %","20.44    %","23.68    %","21.85    %","20.57    %","21.15    %","27.56    %","19.24    %","24.07    %","24.36    %","23.04    %","-1.32%"
"YoY %","16.78%","3.77%","-13.68%","8.38%","6.22%","-2.74%","-23.26%","43.24%","-20.07%","-1.19%","5.73%","-",""
"Horiz. %","107.51%","92.06%","88.72%","102.78%","94.84%","89.28%","91.80%","119.62%","83.51%","104.47%","105.73%","100.00%",""
"Total Cost","722,422","740,823","742,553","645,979","550,330","489,642","369,726","298,116","325,119","273,421","243,125","202,664","15.51%"
"YoY %","-2.48%","-0.23%","14.95%","17.38%","12.39%","32.43%","24.02%","-8.31%","18.91%","12.46%","19.96%","-",""
"Horiz. %","356.46%","365.54%","366.40%","318.74%","271.55%","241.60%","182.43%","147.10%","160.42%","134.91%","119.96%","100.00%",""
"Net Worth","346,157","346,157","309,600","288,900","264,131","229,842","190,692","145,493","134,693","120,522","112,997","102,503","13.06%"
"YoY %","0.00%","11.81%","7.17%","9.38%","14.92%","20.53%","31.07%","8.02%","11.76%","6.66%","10.24%","-",""
"Horiz. %","337.70%","337.70%","302.04%","281.84%","257.68%","224.23%","186.03%","141.94%","131.40%","117.58%","110.24%","100.00%",""
"Div","25,200","22,500","20,700","36,000","39,600","23,993","8,700","6,898","7,200","3,899","5,999","5,399","16.09%"
"YoY %","12.00%","8.70%","-42.50%","-9.09%","65.04%","175.79%","26.11%","-4.18%","84.63%","-35.00%","11.10%","-",""
"Horiz. %","466.67%","416.67%","383.33%","666.67%","733.33%","444.33%","161.11%","127.76%","133.33%","72.22%","111.10%","100.00%",""
"Div Payout %","35.52    %","31.15    %","35.82    %","50.27    %","54.04    %","41.96    %","30.85    %","38.84    %","33.61    %","35.01    %","34.15    %","33.36    %","0.79%"
"YoY %","14.03%","-13.04%","-28.74%","-6.98%","28.79%","36.01%","-20.57%","15.56%","-4.00%","2.52%","2.37%","-",""
"Horiz. %","106.47%","93.38%","107.37%","150.69%","161.99%","125.78%","92.48%","116.43%","100.75%","104.95%","102.37%","100.00%",""
"Net Worth","346,157","346,157","309,600","288,900","264,131","229,842","190,692","145,493","134,693","120,522","112,997","102,503","13.06%"
"YoY %","0.00%","11.81%","7.17%","9.38%","14.92%","20.53%","31.07%","8.02%","11.76%","6.66%","10.24%","-",""
"Horiz. %","337.70%","337.70%","302.04%","281.84%","257.68%","224.23%","186.03%","141.94%","131.40%","117.58%","110.24%","100.00%",""
"NOSH","180,000","180,000","180,000","180,000","180,000","180,000","60,000","59,989","60,000","59,994","59,996","59,999","12.97%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","200.00%","0.02%","-0.02%","0.01%","-0.00%","-0.01%","-",""
"Horiz. %","300.00%","300.00%","300.00%","300.00%","300.00%","300.00%","100.00%","99.98%","100.00%","99.99%","99.99%","100.00%",""
"NP Margin","9.04    %","9.01    %","7.32    %","9.97    %","11.73    %","10.46    %","7.09    %","5.62    %","6.17    %","3.91    %","6.74    %","7.40    %","-0.12%"
"YoY %","0.33%","23.09%","-26.58%","-15.00%","12.14%","47.53%","26.16%","-8.91%","57.80%","-41.99%","-8.92%","-",""
