Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","25,032","23,395","22,939","22,918","22,473","25,280","21,874","20,626","18,361","16,052","13,382","12,117","7.34%"
"YoY %","7.00%","1.99%","0.09%","1.98%","-11.10%","15.57%","6.05%","12.34%","14.38%","19.95%","10.44%","-",""
"Horiz. %","206.59%","193.08%","189.31%","189.14%","185.47%","208.63%","180.52%","170.22%","151.53%","132.48%","110.44%","100.00%",""
"PBT","9,388","8,144","7,870","8,112","6,975","9,653","10,325","9,290","5,928","6,444","5,436","6,185","2.71%"
"YoY %","15.28%","3.48%","-2.98%","16.30%","-27.74%","-6.51%","11.14%","56.71%","-8.01%","18.54%","-12.11%","-",""
"Horiz. %","151.79%","131.67%","127.24%","131.16%","112.77%","156.07%","166.94%","150.20%","95.84%","104.19%","87.89%","100.00%",""
"Tax","-1,900","-1,303","-1,250","-1,789","-1,581","-2,085","-1,481","-2,333","-738","-420","-73","-100","32.37%"
"YoY %","-45.82%","-4.24%","30.13%","-13.16%","24.17%","-40.78%","36.52%","-216.12%","-75.71%","-475.34%","27.00%","-",""
"Horiz. %","1,900.00%","1,303.00%","1,250.00%","1,789.00%","1,581.00%","2,085.00%","1,481.00%","2,333.00%","738.00%","420.00%","73.00%","100.00%",""
"NP","7,488","6,841","6,620","6,323","5,394","7,568","8,844","6,957","5,190","6,024","5,363","6,085","0.94%"
"YoY %","9.46%","3.34%","4.70%","17.22%","-28.73%","-14.43%","27.12%","34.05%","-13.84%","12.33%","-11.87%","-",""
"Horiz. %","123.06%","112.42%","108.79%","103.91%","88.64%","124.37%","145.34%","114.33%","85.29%","99.00%","88.13%","100.00%",""
"NP to SH","7,488","6,841","6,620","6,323","5,630","7,552","8,628","7,001","5,261","6,017","5,363","6,155","0.81%"
"YoY %","9.46%","3.34%","4.70%","12.31%","-25.45%","-12.47%","23.24%","33.07%","-12.56%","12.19%","-12.87%","-",""
"Horiz. %","121.66%","111.15%","107.55%","102.73%","91.47%","122.70%","140.18%","113.74%","85.48%","97.76%","87.13%","100.00%",""
"Tax Rate","20.24    %","16.00    %","15.88    %","22.05    %","22.67    %","21.60    %","14.34    %","25.11    %","12.45    %","6.52    %","1.34    %","1.62    %","28.85%"
"YoY %","26.50%","0.76%","-27.98%","-2.73%","4.95%","50.63%","-42.89%","101.69%","90.95%","386.57%","-17.28%","-",""
"Horiz. %","1,249.38%","987.65%","980.25%","1,361.11%","1,399.38%","1,333.33%","885.19%","1,550.00%","768.52%","402.47%","82.72%","100.00%",""
"Total Cost","17,544","16,554","16,319","16,595","17,079","17,712","13,030","13,669","13,171","10,028","8,019","6,032","11.69%"
"YoY %","5.98%","1.44%","-1.66%","-2.83%","-3.57%","35.93%","-4.67%","3.78%","31.34%","25.05%","32.94%","-",""
"Horiz. %","290.85%","274.44%","270.54%","275.12%","283.14%","293.63%","216.01%","226.61%","218.35%","166.25%","132.94%","100.00%",""
"Net Worth","49,796","49,796","45,512","45,510","45,510","43,421","43,421","39,285","41,425","39,340","22,792","27,867","5.60%"
"YoY %","0.00%","9.41%","0.00%","0.00%","4.81%","0.00%","10.53%","-5.16%","5.30%","72.60%","-18.21%","-",""
"Horiz. %","178.69%","178.69%","163.32%","163.31%","163.31%","155.82%","155.82%","140.98%","148.65%","141.17%","81.79%","100.00%",""
"Div","-","6,217","6,206","10,343","4,137","6,203","5,169","8,270","4,142","4,141","2,681","-","-"
"YoY %","0.00%","0.18%","-40.00%","150.00%","-33.30%","20.00%","-37.50%","99.65%","0.03%","54.43%","0.00%","-",""
